StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2011-12-17,96,9.213,15.73,4.95,0.0
130,2011-12-17,96,10.381,17.49,4.57,0.23
140,2011-12-17,96,10.353,19.84,7.55,0.0
150,2011-12-17,96,10.322,23.44,8.79,0.0
160,2011-12-17,96,9.146,22.66,5.72,0.0
170,2011-12-17,96,6.523,22.14,9.91,0.0
180,2011-12-17,96,8.691,23.05,8.15,0.0
230,2011-12-17,96,8.598,26.24,8.99,0.0
240,2011-12-17,96,7.918,23.39,9.29,0.0
250,2011-12-17,96,6.629,25.38,9.39,0.0
260,2011-12-17,96,7.891,23.13,8.66,0.0
270,2011-12-17,96,7.371,24.12,12.63,0.0
280,2011-12-17,96,8.882,27.65,13.39,0.0
290,2011-12-17,96,5.288,24.91,12.29,0.0
302,2011-12-17,96,7.241,26.36,12.97,0.0
303,2011-12-17,96,6.924,26.09,11.73,0.0
304,2011-12-17,96,6.391,25.27,14.25,0.0
310,2011-12-17,96,7.128,27.04,8.19,0.0
320,2011-12-17,96,5.41,25.16,13.82,0.0
330,2011-12-17,96,7.034,26.75,13.77,0.0
340,2011-12-17,96,5.621,25.72,12.55,0.0
350,2011-12-17,96,9.521,25.66,13.9,0.0
360,2011-12-17,96,7.386,26.86,12.58,0.0
380,2011-12-17,96,8.886,26.78,14.08,0.0
390,2011-12-17,96,11.118,26.84,14.72,0.0
405,2011-12-17,96,8.385,28.68,13.71,0.0
410,2011-12-17,96,7.83,26.26,16.26,0.0
420,2011-12-17,96,11.322,26.82,15.83,0.0
430,2011-12-17,96,8.436,25.36,18.11,0.91
440,2011-12-17,96,11.761,26.4,15.73,0.0
450,2011-12-17,96,13.053,26.96,14.89,0.0
460,2011-12-17,96,7.792,29.02,13.68,0.0
470,2011-12-17,96,10.0,28.44,14.08,0.0
480,2011-12-17,96,9.882,27.74,15.23,0.0
490,2011-12-17,96,11.844,26.81,13.26,0.0
