StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2009-11-09,96,11.786,19.48,16.76,94.46
130,2009-11-09,96,14.96,21.0,16.73,3.2
140,2009-11-09,96,15.852,21.12,16.88,0.69
150,2009-11-09,96,12.477,22.23,19.68,9.68
160,2009-11-09,96,15.293,22.17,16.57,4.8
170,2009-11-09,96,13.196,24.39,16.46,0.23
180,2009-11-09,96,12.247,25.76,15.29,0.23
230,2009-11-09,96,13.586,27.58,18.38,2.29
240,2009-11-09,96,12.581,26.83,16.34,0.0
250,2009-11-09,96,12.663,27.54,17.91,0.0
260,2009-11-09,96,13.468,26.03,15.54,0.0
270,2009-11-09,96,10.264,27.69,21.26,0.0
280,2009-11-09,96,14.568,28.15,20.06,0.0
290,2009-11-09,96,12.459,27.28,16.95,0.0
302,2009-11-09,96,13.833,31.31,17.45,0.0
303,2009-11-09,96,13.037,28.74,19.91,0.0
304,2009-11-09,96,11.06,29.79,20.43,0.23
310,2009-11-09,96,12.269,30.4,19.68,0.23
320,2009-11-09,96,12.242,30.03,20.61,0.0
330,2009-11-09,96,12.575,29.81,19.45,0.0
340,2009-11-09,96,13.15,29.0,21.24,0.69
350,2009-11-09,96,14.06,27.38,20.37,0.46
360,2009-11-09,96,13.239,28.01,20.93,0.69
380,2009-11-09,96,3.084,27.96,19.99,0.0
390,2009-11-09,95,11.982,29.88,20.17,0.0
405,2009-11-09,96,13.811,30.13,22.92,0.0
410,2009-11-09,96,14.647,29.94,22.23,0.23
420,2009-11-09,96,15.063,28.8,24.01,0.69
430,2009-11-09,96,15.786,28.64,23.77,0.0
440,2009-11-09,96,11.732,29.0,24.56,0.0
450,2009-11-09,96,14.91,29.58,21.99,0.0
460,2009-11-09,96,14.861,29.17,22.92,0.0
470,2009-11-09,96,13.647,31.27,19.35,1.37
480,2009-11-09,96,15.925,28.38,21.07,0.0
490,2009-11-09,96,13.08,28.51,21.12,0.23
