StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-04-09,96,24.290,23.85,8.522,0.000
130,2010-04-09,96,26.222,23.36,9.328,0.000
140,2010-04-09,96,26.029,22.43,8.011,0.000
150,2010-04-09,96,24.418,25.86,9.028,0.000
160,2010-04-09,96,25.842,23.48,7.211,0.254
170,2010-04-09,96,23.762,23.48,8.050,1.016
180,2010-04-09,96,25.165,24.95,7.522,0.000
230,2010-04-09,96,27.289,28.76,13.111,0.000
240,2010-04-09,96,24.889,26.08,11.328,0.000
250,2010-04-09,96,25.106,28.30,12.700,0.254
260,2010-04-09,96,22.836,25.13,7.372,1.524
270,2010-04-09,96,26.248,26.94,10.461,0.254
280,2010-04-09,96,26.948,30.04,13.028,1.016
290,2010-04-09,96,23.188,28.41,11.278,0.762
302,2010-04-09,96,22.518,29.97,10.172,9.144
303,2010-04-09,96,22.703,27.92,14.328,4.572
304,2010-04-09,96,19.854,28.72,14.478,2.540
310,2010-04-09,96,24.062,28.78,12.578,3.556
320,2010-04-09,96,21.192,28.23,14.939,0.254
330,2010-04-09,96,17.651,28.99,16.022,0.000
340,2010-04-09,96,14.361,27.45,15.361,0.000
350,2010-04-09,96,19.393,27.31,13.328,0.254
360,2010-04-09,96,18.647,27.01,14.850,0.762
380,2010-04-09,96,15.019,27.48,14.589,0.254
390,2010-04-09,96,18.260,29.45,15.811,0.254
405,2010-04-09,96,17.221,30.47,17.789,0.000
410,2010-04-09,96,14.839,30.53,16.178,0.000
420,2010-04-09,96,20.551,31.62,19.528,0.000
430,2010-04-09,96,15.184,29.28,19.939,0.000
440,2010-04-09,96,17.845,29.89,18.239,0.000
450,2010-04-09,96,21.205,30.15,19.239,0.000
460,2010-04-09,96,13.794,30.01,17.050,0.000
470,2010-04-09,96,14.971,29.06,17.311,0.000
480,2010-04-09,96,14.263,26.68,13.872,4.318
490,2010-04-09,96,14.365,27.69,15.511,1.016
