StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2011-04-23,96,22.312,30.39,18.16,0.0
130,2011-04-23,96,24.652,32.86,17.66,0.0
140,2011-04-23,96,23.709,30.36,16.14,0.0
150,2011-04-23,96,23.389,28.26,13.13,0.0
160,2011-04-23,95,20.216,31.69,14.18,0.0
170,2011-04-23,96,22.326,31.95,14.07,0.0
180,2011-04-23,96,21.868,33.14,15.54,0.0
230,2011-04-23,96,27.027,34.22,15.52,0.0
240,2011-04-23,96,25.265,32.77,15.12,0.0
250,2011-04-23,96,24.418,32.63,14.92,0.76
260,2011-04-23,96,23.806,31.71,13.48,0.0
270,2011-04-23,96,25.172,30.67,14.75,0.0
280,2011-04-23,96,28.662,32.98,16.92,0.0
290,2011-04-23,96,25.81,33.93,14.78,0.0
302,2011-04-23,96,24.912,32.63,15.45,0.0
303,2011-04-23,96,26.827,32.4,15.04,0.0
304,2011-04-23,96,26.067,31.92,17.67,0.0
310,2011-04-23,96,26.131,33.18,12.2,0.0
320,2011-04-23,96,26.791,32.23,17.63,0.0
330,2011-04-23,96,28.112,32.45,18.95,0.0
340,2011-04-23,96,27.028,33.95,11.64,0.0
350,2011-04-23,96,27.046,31.45,15.5,0.0
360,2011-04-23,96,25.831,34.29,16.65,0.0
380,2011-04-23,96,27.04,29.67,14.75,0.0
390,2011-04-23,96,28.526,31.17,12.51,0.0
405,2011-04-23,96,26.8,32.58,16.63,0.0
410,2011-04-23,96,26.415,31.1,16.84,0.0
420,2011-04-23,96,29.148,31.0,15.42,0.0
430,2011-04-23,96,26.337,28.66,21.86,5.18
440,2011-04-23,96,24.94,29.49,18.15,0.0
450,2011-04-23,96,27.103,29.27,18.4,0.0
460,2011-04-23,96,24.935,33.18,12.54,0.0
470,2011-04-23,96,26.225,33.16,12.84,0.0
480,2011-04-23,96,24.992,32.88,15.48,0.0
490,2011-04-23,96,25.775,32.12,14.8,0.0
