StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2014-10-22,96,17.808,24.74,8.22,0.0
130,2014-10-22,96,17.893,24.74,8.36,0.0
140,2014-10-22,96,17.802,26.75,9.62,0.0
150,2014-10-22,96,16.669,25.32,8.83,0.0
160,2014-10-22,96,18.54,24.69,10.87,0.0
170,2014-10-22,96,14.396,26.39,12.96,0.0
180,2014-10-22,96,16.292,26.45,7.11,0.0
230,2014-10-22,96,17.324,25.68,9.59,0.0
240,2014-10-22,96,16.42,24.7,9.21,0.0
250,2014-10-22,96,10.872,28.42,13.65,0.0
260,2014-10-22,96,13.357,27.03,11.82,0.0
270,2014-10-22,96,17.648,27.33,12.839,0.000
280,2014-10-22,96,11.042,26.96,0.0,0.0
290,2014-10-22,96,13.629,25.8,11.18,0.0
302,2014-10-22,96,11.29,27.33,12.84,0.0
303,2014-10-22,96,11.061,28.53,11.48,0.0
304,2014-10-22,96,11.574,30.04,14.25,0.0
310,2014-10-22,0,11.412977876,28.5082632958,9.16767374473,0.0
320,2014-10-22,96,8.63,28.03,14.22,0.0
330,2014-10-22,96,12.408,29.03,14.74,0.0
340,2014-10-22,96,12.229,28.9,14.28,0.0
350,2014-10-22,96,9.812,29.5,16.02,0.0
360,2014-10-22,96,12.419,30.4,16.99,0.0
380,2014-10-22,96,12.895,29.85,16.55,0.0
390,2014-10-22,96,8.647,31.08,18.59,0.0
405,2014-10-22,96,9.148,29.89,17.03,0.0
410,2014-10-22,96,10.345,29.7,18.02,0.0
420,2014-10-22,96,9.718,31.17,17.81,0.0
430,2014-10-22,0,10.62355668,29.4858670724,16.4532951243,0.0
440,2014-10-22,96,5.258,29.79,18.13,0.0
450,2014-10-22,96,9.63,30.09,19.07,0.0
460,2014-10-22,96,9.802,31.92,17.24,0.0
470,2014-10-22,96,7.78,28.42,18.96,0.0
480,2014-10-22,96,8.859,28.9,18.36,0.23
490,2014-10-22,96,6.556,27.47,21.03,0.23
