StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-10-21,96,19.159,26.74,8.41,0.0
130,2012-10-21,96,17.446,26.34,8.42,0.0
140,2012-10-21,96,18.125,25.56,8.09,0.0
150,2012-10-21,96,15.563,27.11,8.86,0.0
160,2012-10-21,96,17.529,27.15,6.71,0.0
170,2012-10-21,96,16.166,26.41,9.21,0.0
180,2012-10-21,96,17.698,25.94,8.69,0.0
230,2012-10-21,96,19.979,28.05,9.67,0.0
240,2012-10-21,96,19.034,26.75,8.24,0.0
250,2012-10-21,96,18.495,27.63,8.57,0.0
260,2012-10-21,96,18.21,26.16,9.38,0.0
270,2012-10-21,96,20.113,26.44,9.82,0.0
280,2012-10-21,96,21.163,28.85,11.64,0.0
290,2012-10-21,96,16.847,27.1,10.21,0.0
302,2012-10-21,96,19.065,28.92,10.18,0.0
303,2012-10-21,96,19.252,28.04,9.05,0.0
304,2012-10-21,96,17.155,28.34,12.33,0.0
310,2012-10-21,0,19.6129702301,28.1342457098,10.8201730736,0.0
320,2012-10-21,96,12.879,27.58,12.19,0.0
330,2012-10-21,96,18.79,29.13,10.39,0.0
340,2012-10-21,96,19.368,28.53,13.08,0.0
350,2012-10-21,96,18.247,28.19,12.42,0.0
360,2012-10-21,96,18.244,27.39,12.54,0.0
380,2012-10-21,96,18.973,29.05,11.67,0.0
390,2012-10-21,96,14.259,27.96,14.37,0.0
405,2012-10-21,96,17.629,28.0,13.7,0.0
410,2012-10-21,96,18.196,29.22,13.57,0.0
420,2012-10-21,96,15.391,28.18,16.2,0.0
430,2012-10-21,96,18.879,29.5,16.83,0.0
440,2012-10-21,96,16.882,29.18,20.47,0.0
450,2012-10-21,96,18.245,27.62,15.89,0.0
460,2012-10-21,96,18.378,29.48,18.13,0.0
470,2012-10-21,96,16.224,30.17,15.12,0.0
480,2012-10-21,96,16.468,29.7,16.09,0.0
490,2012-10-21,96,17.261,28.86,15.22,0.0
