StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-06-19,96,23.281,33.77,22.1,9.4
130,2015-06-19,96,21.982,33.13,20.65,0.0
140,2015-06-19,96,21.262,36.22,22.58,0.0
150,2015-06-19,96,22.468,35.13,22.86,0.0
160,2015-06-19,96,22.13,34.68,21.08,0.0
170,2015-06-19,96,26.21,33.22,22.37,0.0
180,2015-06-19,96,22.371,35.1,20.56,0.0
230,2015-06-19,96,23.776,36.8,23.5,0.0
240,2015-06-19,96,25.806,37.25,21.611,1.524
250,2015-06-19,96,21.001,39.19,22.13,0.0
260,2015-06-19,96,23.188,36.67,21.172,1.524
270,2015-06-19,96,24.368,38.25,21.039,1.778
280,2015-06-19,96,23.657,36.26,22.95,0.25
290,2015-06-19,96,20.095,36.67,21.17,1.52
302,2015-06-19,96,23.7,38.25,21.04,1.78
303,2015-06-19,96,21.442,33.32,22.35,0.69
304,2015-06-19,96,23.626,37.18,23.11,6.4
310,2015-06-19,0,23.0066007144,34.5165219978,22.5969336062,0.363661663286
320,2015-06-19,96,16.497,38.61,21.67,0.0
330,2015-06-19,96,19.94,37.63,22.92,1.27
340,2015-06-19,96,22.919,35.44,22.67,0.0
350,2015-06-19,96,19.265,37.48,22.86,0.23
360,2015-06-19,96,24.619,34.2,22.54,0.0
380,2015-06-19,96,22.69,35.8,22.75,4.57
390,2015-06-19,96,25.877,36.43,23.5,2.31
405,2015-06-19,96,24.946,35.29,23.189,0.000
410,2015-06-19,96,19.955,34.43,21.63,0.0
420,2015-06-19,96,17.521,34.89,22.63,2.11
430,2015-06-19,0,21.7297926026,34.8930406499,21.7358143283,0.069264310385
440,2015-06-19,96,25.591,36.12,21.71,11.02
450,2015-06-19,96,27.56,34.47,22.05,1.37
460,2015-06-19,96,26.766,36.94,22.22,0.0
470,2015-06-19,96,23.566,35.29,23.19,0.0
480,2015-06-19,96,24.25,35.46,22.63,0.0
490,2015-06-19,96,28.054,32.48,24.57,0.0
