StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-09-20,96,14.343,31.41,20.9,2.54
130,2017-09-20,96,19.021,34.55,20.88,0.0
140,2017-09-20,96,18.196,35.09,20.5,0.0
150,2017-09-20,96,18.733,33.52,21.6,4.06
160,2017-09-20,96,15.174,32.15,21.0,0.0
170,2017-09-20,96,13.064,31.33,21.82,21.59
180,2017-09-20,96,2.684,32.95,21.58,0.76
230,2017-09-20,96,18.837,33.57,19.79,0.0
240,2017-09-20,96,17.856,34.01,19.66,0.0
250,2017-09-20,96,17.893,36.07,19.21,0.0
260,2017-09-20,96,16.749,34.22,19.6,0.0
270,2017-09-20,96,17.248,32.51,19.028,0.000
280,2017-09-20,96,20.416,34.16,19.85,0.0
290,2017-09-20,96,18.033,34.03,19.08,0.0
302,2017-09-20,96,18.57,32.51,19.03,0.0
303,2017-09-20,96,20.764,33.87,17.53,0.0
304,2017-09-20,96,22.284,34.99,20.08,0.0
310,2017-09-20,0,19.382130286,34.0020565447,19.013772542,0.0
320,2017-09-20,96,20.516,33.01,19.48,0.0
330,2017-09-20,96,17.783,34.2,20.26,0.0
340,2017-09-20,96,20.041,38.12,22.36,0.0
350,2017-09-20,96,17.711,33.95,20.67,0.0
360,2017-09-20,96,15.958,34.01,20.27,0.0
380,2017-09-20,96,15.188,35.0,20.63,0.0
390,2017-09-20,96,11.097,33.75,20.93,0.0
405,2017-09-20,96,11.283,30.65,20.77,0.0
410,2017-09-20,96,12.786,32.3,20.73,0.0
420,2017-09-20,96,14.582,33.61,21.1,0.0
430,2017-09-20,0,14.7941896278,33.7771843567,21.2949241817,0.0
440,2017-09-20,96,18.69,32.23,21.54,20.78
450,2017-09-20,96,13.526,33.26,21.47,0.0
460,2017-09-20,96,12.285,34.9,20.12,0.25
470,2017-09-20,96,21.004,32.8,23.47,0.0
480,2017-09-20,96,16.495,34.09,21.89,0.0
490,2017-09-20,96,17.219,33.08,23.97,0.25
