StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-05-20,96,21.276,32.6,19.28,2.29
130,2015-05-20,96,23.836,33.21,17.82,7.62
140,2015-05-20,96,22.389,34.33,19.67,0.0
150,2015-05-20,96,23.942,33.98,20.09,17.53
160,2015-05-20,96,23.034,33.2,18.98,0.0
170,2015-05-20,96,22.677,32.2,19.69,0.0
180,2015-05-20,96,25.001,33.64,18.96,0.0
230,2015-05-20,96,23.164,33.84,20.54,6.1
240,2015-05-20,96,21.562,33.84,19.77,0.25
250,2015-05-20,96,21.211,37.61,19.27,0.0
260,2015-05-20,96,22.157,32.39,19.76,18.29
270,2015-05-20,96,21.526,36.32,19.828,4.064
280,2015-05-20,96,20.399,33.21,19.97,30.48
290,2015-05-20,96,18.394,33.79,18.66,0.0
302,2015-05-20,96,18.832,36.32,19.83,4.06
303,2015-05-20,96,23.927,31.89,19.94,0.0
304,2015-05-20,96,24.691,34.96,21.26,0.0
310,2015-05-20,0,21.4935656175,32.7081104964,20.2953898281,9.99824298557
320,2015-05-20,96,22.297,34.84,20.54,0.0
330,2015-05-20,96,19.291,34.31,21.75,0.0
340,2015-05-20,96,24.24,34.57,20.7,0.23
350,2015-05-20,96,18.096,36.82,20.82,0.0
360,2015-05-20,96,19.089,33.35,21.25,0.0
380,2015-05-20,96,22.723,33.74,21.01,0.25
390,2015-05-20,96,24.358,33.87,21.53,6.17
405,2015-05-20,96,22.517,34.84,18.09,11.58
410,2015-05-20,96,20.863,33.49,19.99,0.0
420,2015-05-20,96,17.063,34.33,21.24,0.0
430,2015-05-20,0,22.5065422891,34.2628756029,19.6586408194,3.5653209437
440,2015-05-20,96,23.965,34.55,17.36,0.0
450,2015-05-20,96,17.127,33.19,18.96,0.0
460,2015-05-20,96,19.336,36.81,20.79,55.45
470,2015-05-20,96,24.259,36.20,19.700,0.000
480,2015-05-20,96,26.662,33.87,18.14,0.0
490,2015-05-20,96,28.605,30.99,20.64,0.0
