StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-05-02,96,19.748,30.2,11.57,0.0
130,2017-05-02,96,16.493,30.27,9.06,0.0
140,2017-05-02,96,15.231,31.89,13.13,0.0
150,2017-05-02,96,11.803,30.81,9.95,0.0
160,2017-05-02,96,10.224,29.5,10.36,0.0
170,2017-05-02,96,9.283,31.2,12.49,0.0
180,2017-05-02,96,8.69,29.8,13.03,0.25
230,2017-05-02,96,16.962,30.74,14.14,0.0
240,2017-05-02,96,18.259,31.44,14.48,0.0
250,2017-05-02,96,18.426,34.18,18.62,0.0
260,2017-05-02,96,21.438,31.10,13.500,0.000
270,2017-05-02,96,20.410,28.89,15.428,0.000
280,2017-05-02,96,18.369,32.55,17.15,0.0
290,2017-05-02,96,15.617,31.1,13.5,0.0
302,2017-05-02,96,22.989,28.89,15.43,0.0
303,2017-05-02,96,18.895,32.88,19.27,0.69
304,2017-05-02,96,20.034,32.03,20.43,0.0
310,2017-05-02,0,18.3827122186,32.8034046532,19.1997377519,1.63483565995
320,2017-05-02,96,18.438,29.79,16.35,0.0
330,2017-05-02,96,19.683,30.21,18.58,11.18
340,2017-05-02,96,20.066,31.61,19.11,3.05
350,2017-05-02,96,17.009,29.89,20.35,10.24
360,2017-05-02,96,17.607,33.0,21.64,5.13
380,2017-05-02,96,16.402,29.75,19.68,13.72
390,2017-05-02,96,18.986,30.8,21.11,0.0
405,2017-05-02,96,18.026,30.93,18.72,0.0
410,2017-05-02,96,16.532,32.02,21.33,0.91
420,2017-05-02,96,17.567,31.32,21.22,2.97
430,2017-05-02,0,18.1806111079,31.5526798722,19.7910008747,1.3618189001
440,2017-05-02,96,17.517,31.44,19.92,20.12
450,2017-05-02,96,16.526,32.99,20.73,0.94
460,2017-05-02,96,17.162,33.79,21.32,0.23
470,2017-05-02,96,16.474,33.51,19.29,9.93
480,2017-05-02,96,18.296,32.73,19.33,62.33
490,2017-05-02,96,20.058,29.74,20.65,24.64
