StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-06-15,96,19.503,34.47,22.378,0.508
130,2010-06-15,96,21.815,37.87,23.561,0.000
140,2010-06-15,96,25.098,36.13,21.011,0.254
150,2010-06-15,96,24.497,34.89,22.061,0.000
160,2010-06-15,96,23.337,37.17,21.400,0.762
170,2010-06-15,96,24.710,37.04,21.350,0.000
180,2010-06-15,96,23.404,38.63,22.411,0.000
230,2010-06-15,96,25.885,39.08,23.978,0.000
240,2010-06-15,96,24.862,38.13,24.789,0.000
250,2010-06-15,96,18.643,39.27,24.378,1.016
260,2010-06-15,96,24.134,37.19,22.539,0.000
270,2010-06-15,96,21.201,39.35,23.828,13.970
280,2010-06-15,96,20.270,38.34,24.539,4.572
290,2010-06-15,96,18.680,37.72,23.661,0.000
302,2010-06-15,96,20.389,38.16,24.128,0.000
303,2010-06-15,96,13.518,36.14,24.600,12.700
304,2010-06-15,96,15.453,36.46,23.578,21.844
310,2010-06-15,96,25.650,37.18,22.878,0.000
320,2010-06-15,96,22.689,36.68,25.850,0.000
330,2010-06-15,96,22.044,37.70,25.672,0.000
340,2010-06-15,96,16.983,36.27,22.350,33.528
350,2010-06-15,96,13.784,36.64,23.239,0.000
360,2010-06-15,96,15.104,35.09,24.572,0.000
380,2010-06-15,96,19.132,36.62,22.661,1.016
390,2010-06-15,96,19.574,37.53,23.678,0.254
405,2010-06-15,96,21.002,35.77,24.422,0.000
410,2010-06-15,96,21.225,36.65,23.911,0.000
420,2010-06-15,96,24.418,34.64,25.211,0.000
430,2010-06-15,96,17.604,34.55,24.178,0.000
440,2010-06-15,96,21.315,33.50,22.978,0.508
450,2010-06-15,96,22.969,37.81,23.350,0.000
460,2010-06-15,96,25.205,37.69,23.111,0.000
470,2010-06-15,96,22.785,37.75,24.050,0.000
480,2010-06-15,96,20.210,35.67,23.011,0.000
490,2010-06-15,96,21.043,36.78,23.422,0.000
