StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2021-04-20,96,27.178,26.96,13.62,0.0
130,2021-04-20,96,26.468,27.4,11.61,0.0
140,2021-04-20,96,22.154,28.53,11.26,0.0
150,2021-04-20,96,28.578,26.89,14.67,0.0
160,2021-04-20,96,24.796,26.72,11.27,0.0
170,2021-04-20,96,22.928,26.45,13.04,0.0
180,2021-04-20,96,24.411,27.86,10.93,0.0
230,2021-04-20,96,23.323,27.54,12.13,0.0
240,2021-04-20,96,23.058,26.81,11.84,0.0
250,2021-04-20,96,20.577,26.87,14.73,0.0
260,2021-04-20,96,18.897,25.85,14.84,0.0
270,2021-04-20,96,17.431,24.64,16.02,0.0
280,2021-04-20,96,21.563,26.49,13.07,1.02
290,2021-04-20,96,21.261,24.37,16.59,0.0
302,2021-04-20,96,11.161,23.48,16.22,2.29
303,2021-04-20,96,7.016,22.34,17.73,3.81
304,2021-04-20,96,9.524,24.32,17.47,13.21
310,2021-04-20,0,12.9354968414,23.5746959425,16.3675773054,4.30074265947
320,2021-04-20,96,10.286,22.31,18.57,54.36
330,2021-04-20,96,10.471,22.19,18.29,21.59
340,2021-04-20,96,9.543,23.62,18.91,16.26
350,2021-04-20,96,8.438,22.29,17.97,32.51
360,2021-04-20,96,11.367,21.86,18.36,9.14
380,2021-04-20,96,10.995,25.61,20.49,30.48
390,2021-04-20,0,9.13309546717,24.9660225135,19.1101169366,12.7979422983
405,2021-04-20,96,7.921,25.21,19.58,16.51
410,2021-04-20,96,12.342,27.28,19.78,2.79
420,2021-04-20,96,8.699,24.92,19.24,16.76
430,2021-04-20,96,12.128,29.14,20.19,25.4
440,2021-04-20,96,8.877,27.43,21.44,0.51
450,2021-04-20,96,8.598,27.42,20.5,10.41
460,2021-04-20,96,18.827,29.22,20.46,6.86
470,2021-04-20,96,7.575,28.54,20.03,2.03
480,2021-04-20,96,4.165,28.38,21.26,6.1
490,2021-04-20,96,4.586,27.87,20.85,0.25
