StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-09-30,96,20.241,26.61,12.01,0.0
130,2016-09-30,96,20.526,28.67,8.24,0.0
140,2016-09-30,96,13.685,31.24,14.25,0.0
150,2016-09-30,96,19.785,27.65,12.49,0.0
160,2016-09-30,96,18.647,27.78,13.75,0.0
170,2016-09-30,96,16.724,29.39,15.14,0.0
180,2016-09-30,96,18.927,29.48,12.37,0.0
230,2016-09-30,96,18.773,31.19,15.18,0.0
240,2016-09-30,96,12.372,31.46,18.01,0.0
250,2016-09-30,96,10.469,33.02,20.18,0.0
260,2016-09-30,96,13.113,32.16,21.17,0.0
270,2016-09-30,96,16.035,33.11,21.139,0.000
280,2016-09-30,96,11.539,31.85,21.84,0.0
290,2016-09-30,96,13.869,31.54,18.72,0.0
302,2016-09-30,96,12.169,33.11,21.14,0.0
303,2016-09-30,96,16.545,31.77,21.24,0.23
304,2016-09-30,96,11.4,32.75,22.35,1.4
310,2016-09-30,0,13.3830119084,32.089035567,21.6399247832,3.87909776714
320,2016-09-30,96,10.623,32.94,21.33,2.79
330,2016-09-30,96,11.72,33.02,21.98,7.62
340,2016-09-30,96,13.547,32.86,22.03,0.0
350,2016-09-30,96,13.481,34.18,21.71,2.82
360,2016-09-30,96,10.783,32.88,22.01,14.35
380,2016-09-30,96,13.627,34.12,22.42,0.25
390,2016-09-30,96,11.689,33.07,21.55,0.23
405,2016-09-30,96,15.12,33.14,21.25,0.0
410,2016-09-30,96,10.774,30.76,21.7,3.3
420,2016-09-30,96,12.919,32.33,22.18,0.69
430,2016-09-30,0,13.0233656602,32.1890321242,21.6764152703,1.18688372775
440,2016-09-30,96,11.932,34.32,20.83,5.46
450,2016-09-30,96,12.07,31.28,21.84,5.61
460,2016-09-30,96,15.734,33.6,21.76,0.0
470,2016-09-30,96,11.135,33.26,21.78,16.54
480,2016-09-30,96,12.997,34.98,21.36,1.14
490,2016-09-30,96,16.35,32.6,23.44,4.34
