StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-07-23,96,21.522,35.11,25.06,0.0
130,2015-07-23,96,23.515,36.84,22.75,84.84
140,2015-07-23,96,16.921,35.42,22.48,1.52
150,2015-07-23,96,19.698,36.16,24.54,8.13
160,2015-07-23,96,20.146,34.74,22.41,7.11
170,2015-07-23,96,22.285,34.62,24.29,0.0
180,2015-07-23,96,21.213,35.64,21.99,2.79
230,2015-07-23,96,21.962,36.77,22.94,0.51
240,2015-07-23,96,19.72,36.51,22.1,49.53
250,2015-07-23,96,20.345,35.72,23.2,0.76
260,2015-07-23,96,20.36,34.75,22.8,20.83
270,2015-07-23,96,25.235,36.47,22.711,0.000
280,2015-07-23,96,20.396,33.76,23.75,7.11
290,2015-07-23,96,20.967,35.02,22.17,5.84
302,2015-07-23,96,22.934,36.47,22.71,0.0
303,2015-07-23,96,14.716,33.26,23.86,0.0
304,2015-07-23,96,18.679,35.65,24.57,0.46
310,2015-07-23,0,16.6952519099,33.3079509001,23.9716327213,13.7353855554
320,2015-07-23,96,18.996,34.17,23.82,0.0
330,2015-07-23,96,16.768,32.8,24.5,5.59
340,2015-07-23,96,16.48,33.34,24.7,0.23
350,2015-07-23,96,15.923,35.15,24.44,0.0
360,2015-07-23,96,15.156,32.82,24.42,43.23
380,2015-07-23,96,15.611,34.03,26.51,0.0
390,2015-07-23,96,19.903,33.81,24.78,0.0
405,2015-07-23,96,14.89,34.07,22.36,0.46
410,2015-07-23,96,21.383,32.63,23.78,0.0
420,2015-07-23,96,13.56,32.72,23.89,15.54
430,2015-07-23,0,17.7645943009,33.3044790658,23.6644221323,0.216542111178
440,2015-07-23,96,15.918,35.49,23.03,26.37
450,2015-07-23,96,22.8,31.7,23.68,2.31
460,2015-07-23,96,17.66,35.63,24.05,0.0
470,2015-07-23,96,20.337,34.53,24.11,0.46
480,2015-07-23,96,24.025,34.07,23.33,11.91
490,2015-07-23,96,17.491,34.1,24.84,0.0
