StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-01-07,96,12.2,11.36,-2.47,0.0
130,2015-01-07,96,13.414,12.9,-2.5,0.0
140,2015-01-07,96,14.184,19.4,1.75,0.0
150,2015-01-07,96,12.454,15.11,-1.29,0.0
160,2015-01-07,96,13.829,15.32,0.72,0.0
170,2015-01-07,96,11.689,18.29,2.6,0.0
180,2015-01-07,96,12.732,17.41,1.06,0.0
230,2015-01-07,96,13.569,21.40,3.039,0.000
240,2015-01-07,96,12.949,19.11,1.65,0.0
250,2015-01-07,96,12.91,21.4,3.04,0.0
260,2015-01-07,96,13.065,19.11,4.58,0.0
270,2015-01-07,96,13.599,20.52,4.300,0.000
280,2015-01-07,96,12.79,19.93,2.52,0.0
290,2015-01-07,96,12.159,19.26,1.05,0.0
302,2015-01-07,96,13.105,20.52,4.3,0.0
303,2015-01-07,96,12.601,20.64,-0.71,0.0
304,2015-01-07,96,14.565,22.09,4.37,0.0
310,2015-01-07,0,12.2984559332,20.415014632,1.95593245185,0.0
320,2015-01-07,96,8.519,17.72,4.05,0.0
330,2015-01-07,96,13.684,20.77,5.38,0.0
340,2015-01-07,96,11.679,19.79,1.83,0.0
350,2015-01-07,96,11.497,20.18,6.14,0.0
360,2015-01-07,96,11.219,20.67,5.38,0.0
380,2015-01-07,96,11.995,19.95,5.94,0.0
390,2015-01-07,96,8.887,21.07,7.69,0.0
405,2015-01-07,96,10.196,21.15,8.56,0.0
410,2015-01-07,96,12.009,20.23,6.98,0.0
420,2015-01-07,96,10.613,21.21,6.2,0.0
430,2015-01-07,0,11.3510841454,20.3578140425,5.70899189046,0.0
440,2015-01-07,96,10.573,22.94,9.38,0.0
450,2015-01-07,96,10.446,21.55,8.88,0.0
460,2015-01-07,96,10.168,23.1,8.99,0.0
470,2015-01-07,96,12.994,25.29,11.89,0.0
480,2015-01-07,96,11.142,23.67,12.06,0.0
490,2015-01-07,96,13.608,25.87,16.95,0.0
