 Run: data/cwarner/testloc2           
 
  YR DOY DAY     SubN  DrCm3  DrNconc   DrainN NRelease  NUptake     CumDr  CumDrN  ROcm3 RO_Nconc     Ro_N   CumRoN   THRU_N      IrN   CumIrN
2006  98   8 0.563629  269.4 0.000113 0.030327 0.002490 0.001291    269.4 0.030327  307.7 0.000099 0.030327 0.030327 0.000000 0.000000 0.000000
2006  99   9 0.537669  205.1 0.000129 0.026481 0.001935 0.001414    474.5 0.056808  236.2 0.000112 0.026481 0.056808 0.000000 0.000000 0.000000
2006 100  10 0.538195    0.0 0.000000 0.000000 0.002080 0.001554    474.5 0.056808    7.2 0.000000 0.000000 0.056808 0.000000 0.000000 0.000000
2006 101  11 0.538794    0.0 0.000000 0.000000 0.002346 0.001746    474.5 0.056808    9.3 0.000000 0.000000 0.056808 0.000000 0.000000 0.000000
2006 102  12 0.534433   24.1 0.000209 0.005048 0.002628 0.001940    498.6 0.061856   35.6 0.000142 0.005048 0.061856 0.000000 0.000000 0.000000
2006 103  13 0.532506   12.1 0.000215 0.002593 0.002798 0.002132    510.7 0.064450   21.4 0.000121 0.002593 0.064450 0.000000 0.000000 0.000000
2006 104  14 0.533438    0.0 0.000000 0.000000 0.003257 0.002324    510.7 0.064450    8.4 0.000000 0.000000 0.064450 0.000000 0.000000 0.000000
2006 105  15 0.535493    0.0 0.000000 0.000000 0.004105 0.002050    510.7 0.064450   11.3 0.000000 0.000000 0.064450 0.000000 0.000000 0.000000
2006 106  16 0.537856    0.0 0.000000 0.000000 0.004168 0.001806    510.7 0.064450   11.9 0.000000 0.000000 0.064450 0.000000 0.000000 0.000000
2006 107  17 0.540754    0.0 0.000000 0.000000 0.004868 0.001969    510.7 0.064450   11.9 0.000000 0.000000 0.064450 0.000000 0.000000 0.000000
2006 108  18 0.525479  762.0 0.000024 0.018600 0.005334 0.002010   1272.7 0.083049  851.6 0.000022 0.018600 0.083049 0.000000 0.000000 0.000000
2006 109  19 0.528909    0.0 0.000000 0.000000 0.005654 0.002224   1272.7 0.083049    7.7 0.000000 0.000000 0.083049 0.000000 0.000000 0.000000
2006 110  20 0.533278    0.0 0.000000 0.000000 0.006719 0.002350   1272.7 0.083049   10.6 0.000000 0.000000 0.083049 0.000000 0.000000 0.000000
2006 111  21 0.537529    0.0 0.000000 0.000000 0.006759 0.002508   1272.7 0.083049   11.8 0.000000 0.000000 0.083049 0.000000 0.000000 0.000000
2006 112  22 0.539169   12.1 0.000216 0.002609 0.006909 0.002661   1284.8 0.085658   22.6 0.000116 0.002609 0.085658 0.000000 0.000000 0.000000
2006 113  23 0.543286    0.0 0.000000 0.000000 0.006949 0.002832   1284.8 0.085658    9.2 0.000000 0.000000 0.085658 0.000000 0.000000 0.000000
2006 114  24 0.547316    0.0 0.000000 0.000000 0.007013 0.002984   1284.8 0.085658   11.4 0.000000 0.000000 0.085658 0.000000 0.000000 0.000000
2006 115  25 0.551552    0.0 0.000000 0.000000 0.007404 0.003167   1284.8 0.085658   11.6 0.000000 0.000000 0.085658 0.000000 0.000000 0.000000
2006 116  26 0.556704    0.0 0.000000 0.000000 0.008503 0.003350   1284.8 0.085658   11.0 0.000000 0.000000 0.085658 0.000000 0.000000 0.000000
2006 117  27 0.557676   12.1 0.000224 0.002702 0.007185 0.003512   1296.8 0.088359   22.7 0.000119 0.002702 0.088359 0.000000 0.000000 0.000000
2006 118  28 0.560775    0.0 0.000000 0.000000 0.006563 0.003464   1296.8 0.088359   11.0 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 119  29 0.563654    0.0 0.000000 0.000000 0.006394 0.003515   1296.8 0.088359   12.0 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 120  30 0.566535    0.0 0.000000 0.000000 0.006742 0.003861   1296.8 0.088359    8.9 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 121  31 0.569580    0.0 0.000000 0.000000 0.006814 0.003769   1296.8 0.088359    8.1 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 122  32 0.572775    0.0 0.000000 0.000000 0.006893 0.003698   1296.8 0.088359   11.1 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 123  33 0.576906    0.0 0.000000 0.000000 0.008184 0.004054   1296.8 0.088359   11.6 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 124  34 0.583265    0.0 0.000000 0.000000 0.010937 0.004577   1296.8 0.088359   12.1 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
