 Run: data/cwarner/testloc2           
 
  YR DOY Day     d_TW     d_RW    TW    RW    N_TOP   N_ROOT Tact Ract Topt Ropt  NDemand  NUptake  NSupply  NSUF  WSUF NupCum
2008 114  24 0.070205 0.104770   2.4   1.9 0.037252 0.018368 1.56 0.96 1.56 0.96 0.002515 0.002515 0.003955 1.000 1.000  0.040
2008 115  25 0.095466 0.097523   2.5   2.0 0.039060 0.019561 1.57 0.97 1.57 0.97 0.003001 0.003001 0.004163 1.000 1.000  0.043
2008 116  26 0.094039 0.102697   2.6   2.1 0.040843 0.020809 1.58 0.98 1.58 0.98 0.003031 0.003031 0.004356 1.000 1.000  0.046
2008 117  27 0.091694 0.107996   2.7   2.2 0.042585 0.022112 1.59 0.99 1.59 0.99 0.003045 0.003045 0.004557 1.000 1.000  0.049
2008 118  28 0.099517 0.108847   2.8   2.3 0.044480 0.023453 1.60 1.00 1.60 1.00 0.003236 0.003236 0.004767 1.000 1.000  0.052
2008 119  29 0.123790 0.069648   2.9   2.4 0.046844 0.024468 1.62 1.02 1.62 1.02 0.003379 0.003379 0.004975 1.000 1.000  0.056
2008 120  30 0.109445 0.114088   3.0   2.5 0.048942 0.025902 1.63 1.03 1.63 1.03 0.003532 0.003532 0.005106 1.000 1.000  0.059
2008 121  31 0.094728 0.124310   3.1   2.6 0.050763 0.027418 1.64 1.04 1.64 1.04 0.003336 0.003336 0.005321 1.000 1.000  0.063
2008 122  32 0.102443 0.124857   3.2   2.8 0.052738 0.028970 1.65 1.05 1.65 1.05 0.003528 0.003528 0.005552 1.000 1.000  0.066
2008 123  33 0.115815 0.123340   3.3   2.9 0.054979 0.030552 1.66 1.06 1.66 1.06 0.003823 0.003823 0.005782 1.000 1.000  0.070
2008 124  34 0.154020 0.112436   3.5   3.0 0.057973 0.032123 1.67 1.07 1.67 1.07 0.004565 0.004565 0.006006 1.000 1.000  0.074
2008 125  35 0.167049 0.111091   3.6   3.1 0.061238 0.033719 1.68 1.08 1.68 1.08 0.004860 0.004860 0.006209 1.000 1.000  0.079
2008 126  36 0.176512 0.113004   3.8   3.2 0.064706 0.035365 1.69 1.09 1.69 1.09 0.005114 0.005114 0.006409 1.000 1.000  0.084
2008 127  37 0.183061 0.117215   4.0   3.3 0.068324 0.037080 1.71 1.11 1.71 1.11 0.005333 0.005333 0.006610 1.000 1.000  0.090
2008 128  38 0.189363 0.120119   4.2   3.5 0.072089 0.038850 1.72 1.12 1.72 1.12 0.005534 0.005534 0.006815 1.000 1.000  0.095
2008 129  39 0.205895 0.116911   4.4   3.6 0.076207 0.040629 1.73 1.13 1.73 1.13 0.005898 0.005898 0.007024 1.000 1.000  0.101
2008 130  40 0.216328 0.116813   4.6   3.7 0.080561 0.042439 1.75 1.15 1.75 1.15 0.006164 0.006164 0.007226 1.000 1.000  0.107
2008 131  41 0.227003 0.100883   4.8   3.8 0.085160 0.044094 1.76 1.16 1.76 1.16 0.006254 0.006254 0.007426 1.000 1.000  0.114
2008 132  42 0.237894 0.118997   5.1   3.9 0.090012 0.045989 1.77 1.17 1.77 1.17 0.006746 0.006746 0.007598 1.000 1.000  0.120
2008 133  43 0.249007 0.123636   5.3   4.0 0.095124 0.047969 1.79 1.19 1.79 1.19 0.007093 0.007093 0.007798 1.000 1.000  0.127
2008 134  44 0.211952 0.142630   5.5   4.2 0.099502 0.050109 1.80 1.20 1.80 1.20 0.006518 0.006518 0.008000 1.000 1.000  0.134
2008 135  45 0.230977 0.139647   5.8   4.3 0.104301 0.052267 1.81 1.21 1.81 1.21 0.006957 0.006957 0.008231 1.000 1.000  0.141
2008 136  46 0.277345 0.126791   6.0   4.5 0.110101 0.054378 1.82 1.22 1.82 1.22 0.007911 0.007911 0.008453 1.000 1.000  0.149
2008 137  47 0.291429 0.123725   6.3   4.6 0.116238 0.056489 1.83 1.23 1.83 1.23 0.008248 0.008248 0.008653 1.000 1.000  0.157
2008 138  48 0.303411 0.104029   6.6   4.7 0.122673 0.058387 1.85 1.25 1.85 1.25 0.008333 0.008333 0.008848 1.000 1.000  0.165
2008 139  49 0.315543 0.111684   7.0   4.8 0.129414 0.060408 1.86 1.26 1.86 1.26 0.008762 0.008762 0.009011 1.000 1.000  0.174
2008 140  50 0.327807 0.100517   7.3   4.9 0.136467 0.062317 1.87 1.27 1.87 1.27 0.008962 0.008962 0.009184 1.000 1.000  0.183
2008 141  51 0.340187 0.110173   7.6   5.0 0.143774 0.064348 1.89 1.29 1.89 1.29 0.009432 0.009337 0.009337 1.000 1.000  0.192
2008 142  52 0.352683 0.122100   8.0   5.1 0.151158 0.066453 1.89 1.30 1.90 1.30 0.010037 0.009490 0.009490 1.000 1.000  0.202
2008 143  53 0.000000 0.000000   8.0   5.1 0.152585 0.067293 1.91 1.31 1.91 1.31 0.002267 0.002267 0.009672 1.000 1.000  0.204
2008 144  54 0.002451 0.000272   8.0   5.1 0.153680 0.067970 1.93 1.33 1.93 1.33 0.001771 0.001771 0.009678 1.000 1.000  0.206
2008 145  55 0.002451 0.000272   8.0   5.1 0.154775 0.068646 1.94 1.34 1.94 1.34 0.001772 0.001772 0.009683 1.000 1.000  0.208
2008 146  56 0.201013 0.022335   8.2   5.2 0.159746 0.069621 1.95 1.35 1.95 1.35 0.005946 0.005946 0.009671 1.000 1.000  0.214
2008 147  57 0.207170 0.023019   6.3   5.2 0.117925 0.067560 1.88 1.31 1.96 1.36 0.005775 0.005775 0.009710 1.000 1.000  0.219
2008 148  58 0.188458 0.020940   6.5   5.2 0.125144 0.070090 1.94 1.35 1.98 1.38 0.013793 0.009749 0.009749 1.000 1.000  0.229
2008 149  59 0.162546 0.018061   6.6   5.2 0.131790 0.072452 1.99 1.39 1.99 1.39 0.009008 0.009008 0.009783 1.000 1.000  0.238
2008 150  60 0.209666 0.023296   6.8   5.2 0.136818 0.073432 2.00 1.40 2.00 1.40 0.006007 0.006007 0.009814 1.000 1.000  0.244
2008 151  61 0.223824 0.024869   7.1   5.3 0.142226 0.074471 2.02 1.42 2.02 1.42 0.006447 0.006447 0.009854 1.000 1.000  0.251
2008 152  62 0.207383 0.023043   7.3   5.3 0.147275 0.075430 2.03 1.43 2.03 1.43 0.006008 0.006008 0.009896 1.000 1.000  0.257
2008 153  63 0.167369 0.018597   7.4   5.3 0.151437 0.076243 2.04 1.44 2.04 1.44 0.004975 0.004975 0.009936 1.000 1.000  0.262
2008 154  64 0.209804 0.023312   7.6   5.3 0.156514 0.077137 2.05 1.45 2.05 1.45 0.005971 0.005971 0.009970 1.000 1.000  0.268
2008 155  65 0.222481 0.024720   7.9   5.4 0.161805 0.077995 2.06 1.46 2.06 1.46 0.006149 0.006149 0.010010 1.000 1.000  0.274
2008 156  66 0.199709 0.022190   8.1   5.4 0.166667 0.078820 2.07 1.47 2.07 1.47 0.005688 0.005688 0.010051 1.000 1.000  0.279
2008 157  67 0.172425 0.019158   8.2   5.4 0.171015 0.079614 2.08 1.48 2.08 1.48 0.005141 0.005141 0.010089 1.000 1.000  0.285
2008 158  68 0.160773 0.017864   8.4   5.4 0.175166 0.080401 2.09 1.49 2.09 1.49 0.004938 0.004938 0.010122 1.000 1.000  0.290
2008 159  69 0.216672 0.024075   8.6   5.4 0.180575 0.081320 2.10 1.50 2.10 1.50 0.006329 0.006329 0.010153 1.000 1.000  0.296
2008 160  70 0.190810 0.021201   8.8   5.5 0.185717 0.082344 2.11 1.51 2.11 1.51 0.006165 0.006165 0.010192 1.000 1.000  0.302
2008 161  71 0.213096 0.023677   9.0   5.5 0.191395 0.083421 2.12 1.52 2.12 1.52 0.006755 0.006755 0.010227 1.000 1.000  0.309
2008 162  72 0.434857 0.099682   9.5   5.6 0.200135 0.084928 2.12 1.52 2.14 1.54 0.012646 0.010247 0.010247 1.000 1.000  0.319
2008 163  73 0.460421 0.076128   9.9   5.7 0.209361 0.086078 2.11 1.52 2.15 1.55 0.015442 0.010376 0.010376 1.000 1.000  0.329
2008 164  74 0.412968 0.045885  10.3   5.7 0.218697 0.087225 2.12 1.53 2.16 1.56 0.016753 0.010484 0.010484 1.000 1.000  0.340
2008 165  75 0.478569 0.095145  10.8   5.8 0.227934 0.088537 2.11 1.53 2.17 1.57 0.020277 0.010549 0.010549 1.000 1.000  0.350
2008 166  76 0.462100 0.104982  11.3   5.9 0.237054 0.090097 2.10 1.53 2.19 1.59 0.023565 0.010680 0.010680 1.000 1.000  0.361
2008 167  77 0.479913 0.053324  11.7   6.0 0.246942 0.091035 2.10 1.53 2.20 1.60 0.026507 0.010825 0.010825 1.000 1.000  0.372
2008 168  78 0.504479 0.092520  12.3   6.0 0.256563 0.092301 2.09 1.53 2.21 1.61 0.030662 0.010887 0.010887 1.000 1.000  0.383
2008 169  79 0.512798 0.096616  12.8   6.1 0.266246 0.093610 2.09 1.52 2.23 1.63 0.035163 0.010992 0.010992 1.000 1.000  0.394
2008 170  80 0.520802 0.096024  13.3   6.2 0.276060 0.094917 2.08 1.52 2.24 1.64 0.039889 0.011122 0.011122 1.000 1.000  0.405
2008 171  81 0.517625 0.096367  13.8   6.3 0.285959 0.096247 2.07 1.52 2.25 1.65 0.043885 0.011229 0.011229 1.000 1.000  0.416
2008 172  82 0.286667 0.459536  14.1   6.8 0.290787 0.102756 2.06 1.51 2.24 1.64 0.045694 0.011337 0.011337 1.000 1.000  0.428
2008 173  83 0.374737 0.199519  14.5   7.0 0.299461 0.105999 2.07 1.52 2.24 1.64 0.044728 0.011917 0.011917 1.000 1.000  0.439
2008 174  84 0.376047 0.385134  14.8   7.4 0.306239 0.111356 2.06 1.51 2.23 1.63 0.046174 0.012136 0.012136 1.000 1.000  0.452
2008 175  85 0.236289 0.472291  15.1   7.9 0.311593 0.118590 2.07 1.51 2.23 1.63 0.046141 0.012588 0.012588 1.000 1.000  0.464
2008 176  86 0.317342 0.440569  15.4   8.3 0.318144 0.125134 2.07 1.51 2.22 1.62 0.046583 0.013095 0.013095 1.000 1.000  0.477
2008 177  87 0.331286 0.333107  15.7   8.6 0.326286 0.130564 2.08 1.51 2.22 1.62 0.044960 0.013571 0.013571 1.000 1.000  0.491
2008 178  88 0.378770 0.270609  16.1   8.9 0.335631 0.135120 2.08 1.52 2.21 1.61 0.042648 0.013901 0.013901 1.000 1.000  0.505
2008 179  89 0.283581 0.509946  16.4   9.4 0.341956 0.142930 2.09 1.52 2.21 1.61 0.042069 0.014135 0.014135 1.000 1.000  0.519
2008 180  90 0.243846 0.495455  16.6   9.9 0.348496 0.150988 2.10 1.52 2.20 1.60 0.040249 0.014598 0.014598 1.000 1.000  0.533
2008 181  91 0.243917 0.527556  16.9  10.4 0.354988 0.159548 2.10 1.53 2.20 1.60 0.038424 0.015052 0.015052 1.000 1.000  0.549
2008 182  92 0.264164 0.494950  17.1  10.9 0.362256 0.167793 2.11 1.54 2.20 1.60 0.035921 0.015512 0.015512 1.000 1.000  0.564
2008 183  93 0.378943 0.384936  17.5  11.3 0.371749 0.174221 2.12 1.54 2.19 1.59 0.033137 0.015922 0.015922 1.000 1.000  0.580
2008 184  94 0.329066 0.497866  17.8  11.8 0.379905 0.182290 2.13 1.54 2.18 1.58 0.030788 0.016225 0.016225 1.000 1.000  0.596
2008 185  95 0.377962 0.488083  18.2  12.3 0.388767 0.190028 2.13 1.55 2.18 1.58 0.028726 0.016600 0.016600 1.000 1.000  0.613
2008 186  96 0.272440 0.555711  18.5  12.9 0.396374 0.199370 2.14 1.55 2.17 1.57 0.025482 0.016949 0.016949 1.000 1.000  0.630
2008 187  97 0.122120 0.496144  18.6  13.3 0.403654 0.209417 2.17 1.57 2.17 1.57 0.018380 0.017327 0.017327 1.000 1.000  0.647
2008 188  98 0.223688 0.545322  18.8  13.9 0.408541 0.217858 2.17 1.57 2.17 1.57 0.013328 0.013328 0.017600 1.000 1.000  0.660
2008 189  99 0.342270 0.473143  19.2  14.4 0.414927 0.224502 2.16 1.56 2.16 1.56 0.013030 0.013030 0.017940 1.000 1.000  0.673
2008 190 100 0.357805 0.354122  19.5  14.7 0.421562 0.229206 2.16 1.56 2.16 1.56 0.011339 0.011339 0.018221 1.000 1.000  0.685
2008 191 101 0.277232 0.494401  19.8  15.2 0.426676 0.236239 2.15 1.55 2.15 1.55 0.012147 0.012147 0.018365 1.000 1.000  0.697
2008 192 102 0.143625 0.454208  20.0  15.7 0.429315 0.242937 2.15 1.55 2.15 1.55 0.009338 0.009338 0.018637 1.000 1.000  0.706
2008 193 103 0.255182 0.514098  20.2  16.2 0.433988 0.250256 2.15 1.55 2.15 1.55 0.011992 0.011992 0.018885 1.000 1.000  0.718
2008 194 104 0.369926 0.250406  20.6  16.4 0.440723 0.253166 2.14 1.54 2.14 1.54 0.009645 0.009645 0.019113 1.000 1.000  0.728
2008 195 105 0.295128 0.559662  20.9  17.0 0.446064 0.260994 2.14 1.54 2.14 1.54 0.013168 0.013168 0.019237 1.000 1.000  0.741
2008 196 106 0.260957 0.561657  21.1  17.6 0.450762 0.268894 2.13 1.53 2.13 1.53 0.012598 0.012598 0.019431 1.000 1.000  0.754
2008 197 107 1.221083 0.135676  22.4  17.7 0.471597 0.267732 2.11 1.51 2.13 1.53 0.025783 0.019674 0.019674 1.000 1.000  0.773
2008 198 108 0.972598 0.108066  23.3  17.8 0.490667 0.268292 2.10 1.51 2.12 1.52 0.026053 0.019630 0.019630 1.000 1.000  0.793
2008 199 109 1.430077 0.158897  24.8  18.0 0.512478 0.266109 2.07 1.48 2.11 1.51 0.036693 0.019627 0.019627 1.000 1.000  0.813
2008 200 110 1.575780 0.278045  26.3  18.2 0.533807 0.264354 2.03 1.45 2.11 1.51 0.052030 0.019574 0.019574 1.000 1.000  0.832
2008 201 111 1.144324 0.336509  27.5  18.6 0.551466 0.266353 2.01 1.43 2.10 1.50 0.059774 0.019658 0.019658 1.000 1.000  0.852
2008 202 112 0.848111 0.415101  28.3  19.0 0.566404 0.271158 2.00 1.43 2.10 1.50 0.062793 0.019743 0.019743 1.000 1.000  0.872
2008 203 113 0.740681 0.402482  29.1  19.4 0.580839 0.276593 2.00 1.43 2.10 1.50 0.063403 0.019870 0.019870 1.000 1.000  0.891
2008 204 114 1.351930 0.361345  30.4  19.7 0.599696 0.277722 1.97 1.41 2.09 1.49 0.074974 0.019986 0.019986 1.000 1.000  0.911
2008 205 115 1.393005 0.300042  31.8  20.1 0.619325 0.278168 1.95 1.39 2.09 1.49 0.086178 0.020075 0.020075 1.000 1.000  0.931
2008 206 116 1.689018 0.376812  33.5  20.4 0.639797 0.277704 1.91 1.36 2.08 1.48 0.103947 0.020008 0.020008 1.000 1.000  0.951
2008 207 117 1.277707 0.413670  34.8  20.8 0.657391 0.280197 1.89 1.34 2.08 1.48 0.114358 0.020087 0.020087 1.000 1.000  0.972
2009  91   1 0.000285 0.001001   1.7   0.4 0.014667 0.001975 0.89 0.48 1.30 0.70 0.008619 0.000967 0.000967 0.017 1.000  0.001
2009  92   2 0.000509 0.005126   1.7   0.4 0.015483 0.002128 0.94 0.51 1.31 0.71 0.007956 0.000969 0.000969 0.067 1.000  0.002
2009  93   3 0.001164 0.009083   1.7   0.4 0.016287 0.002305 0.99 0.54 1.32 0.72 0.007340 0.000981 0.000981 0.116 1.000  0.003
2009  94   4 0.001745 0.016374   1.7   0.4 0.017072 0.002521 1.03 0.57 1.33 0.73 0.006713 0.001001 0.001001 0.187 1.000  0.004
2009  95   5 0.003664 0.023534   1.7   0.5 0.017843 0.002789 1.08 0.60 1.35 0.75 0.006192 0.001039 0.001039 0.276 1.000  0.005
2009  96   6 0.005829 0.017806   1.7   0.5 0.018682 0.003042 1.12 0.63 1.36 0.76 0.005620 0.001092 0.001092 0.383 1.000  0.006
2009  97   7 0.005826 0.033281   1.7   0.5 0.019467 0.003390 1.17 0.65 1.36 0.76 0.005022 0.001133 0.001133 0.535 1.000  0.007
2009  98   8 0.005574 0.048473   1.7   0.6 0.020217 0.003848 1.21 0.68 1.37 0.77 0.004448 0.001208 0.001208 0.715 1.000  0.008
2009  99   9 0.015184 0.079485   1.7   0.6 0.020870 0.004514 1.24 0.70 1.38 0.78 0.004291 0.001318 0.001318 0.898 1.000  0.010
2009 100  10 0.020648 0.087787   1.7   0.7 0.021606 0.005274 1.26 0.72 1.39 0.79 0.004205 0.001497 0.001497 1.000 1.000  0.011
2009 101  11 0.028512 0.060183   1.7   0.8 0.022649 0.005925 1.30 0.75 1.40 0.80 0.003913 0.001693 0.001693 1.000 1.000  0.013
2009 102  12 0.029864 0.086940   1.8   0.9 0.023618 0.006783 1.34 0.77 1.42 0.82 0.003659 0.001827 0.001827 1.000 1.000  0.015
2009 103  13 0.036309 0.067783   1.8   0.9 0.024840 0.007578 1.38 0.80 1.43 0.83 0.003261 0.002018 0.002018 1.000 1.000  0.017
2009 104  14 0.035767 0.003974   1.8   1.0 0.026540 0.008024 1.44 0.84 1.44 0.84 0.002145 0.002145 0.002167 1.000 1.000  0.019
2009 105  15 0.035466 0.092200   1.9   1.0 0.027246 0.008909 1.45 0.85 1.45 0.85 0.001591 0.001591 0.002167 1.000 1.000  0.020
2009 106  16 0.033695 0.095649   1.9   1.1 0.027910 0.009828 1.46 0.86 1.46 0.86 0.001583 0.001583 0.002367 1.000 1.000  0.022
2009 107  17 0.042678 0.093475   2.0   1.2 0.028742 0.010765 1.47 0.87 1.47 0.87 0.001770 0.001770 0.002572 1.000 1.000  0.024
2009 108  18 0.045463 0.094938   2.0   1.3 0.029622 0.011733 1.48 0.88 1.48 0.88 0.001848 0.001848 0.002770 1.000 1.000  0.026
2009 109  19 0.043251 0.098875   2.0   1.4 0.030455 0.012739 1.49 0.89 1.49 0.89 0.001838 0.001838 0.002970 1.000 1.000  0.028
2009 110  20 0.064691 0.045850   2.1   1.5 0.031693 0.013339 1.50 0.90 1.50 0.90 0.001838 0.001838 0.003177 1.000 1.000  0.029
2009 111  21 0.068934 0.093404   2.2   1.6 0.033006 0.014383 1.52 0.92 1.52 0.92 0.002357 0.002357 0.003268 1.000 1.000  0.032
2009 112  22 0.074377 0.094864   2.2   1.7 0.034419 0.015464 1.53 0.93 1.53 0.93 0.002493 0.002493 0.003461 1.000 1.000  0.034
2009 113  23 0.071008 0.100362   2.3   1.8 0.035765 0.016595 1.54 0.94 1.54 0.94 0.002478 0.002478 0.003655 1.000 1.000  0.037
2009 114  24 0.078940 0.100612   2.4   1.9 0.037262 0.017759 1.55 0.95 1.55 0.95 0.002660 0.002660 0.003858 1.000 1.000  0.039
2009 115  25 0.088869 0.100323   2.5   2.0 0.038946 0.018956 1.57 0.97 1.57 0.97 0.002882 0.002882 0.004060 1.000 1.000  0.042
2009 116  26 0.089422 0.104370   2.6   2.1 0.040644 0.020202 1.58 0.98 1.58 0.98 0.002943 0.002943 0.004260 1.000 1.000  0.045
2009 117  27 0.096520 0.105553   2.7   2.2 0.042478 0.021487 1.59 0.99 1.59 0.99 0.003120 0.003120 0.004465 1.000 1.000  0.048
2009 118  28 0.098156 0.109185   2.8   2.3 0.044348 0.022822 1.60 1.00 1.60 1.00 0.003205 0.003205 0.004671 1.000 1.000  0.051
2009 119  29 0.119532 0.104673   2.9   2.4 0.046632 0.024176 1.61 1.01 1.61 1.01 0.003637 0.003637 0.004882 1.000 1.000  0.055
2009 120  30 0.112872 0.112298   3.0   2.5 0.048796 0.025598 1.62 1.02 1.62 1.02 0.003586 0.003586 0.005082 1.000 1.000  0.059
2009 121  31 0.122127 0.113051   3.1   2.6 0.051145 0.027062 1.64 1.04 1.64 1.04 0.003813 0.003813 0.005295 1.000 1.000  0.063
2009 122  32 0.134502 0.112766   3.3   2.7 0.053743 0.028562 1.65 1.05 1.65 1.05 0.004098 0.004098 0.005507 1.000 1.000  0.067
2009 123  33 0.151921 0.110787   3.4   2.8 0.056690 0.030092 1.66 1.06 1.66 1.06 0.004478 0.004478 0.005717 1.000 1.000  0.071
2009 124  34 0.162235 0.111037   3.6   2.9 0.059854 0.031657 1.67 1.07 1.67 1.07 0.004729 0.004729 0.005921 1.000 1.000  0.076
2009 125  35 0.151751 0.116563   3.7   3.1 0.062828 0.033265 1.69 1.09 1.69 1.09 0.004583 0.004583 0.006124 1.000 1.000  0.080
2009 126  36 0.172316 0.115973   3.9   3.2 0.066223 0.034924 1.70 1.10 1.70 1.10 0.005054 0.005054 0.006334 1.000 1.000  0.085
2009 127  37 0.189461 0.114658   4.1   3.3 0.069977 0.036616 1.71 1.11 1.71 1.11 0.005446 0.005446 0.006542 1.000 1.000  0.091
2009 128  38 0.145717 0.133791   4.2   3.4 0.072879 0.038433 1.72 1.12 1.72 1.12 0.004719 0.004719 0.006745 1.000 1.000  0.096
2009 129  39 0.137826 0.139020   4.4   3.6 0.075636 0.040305 1.73 1.13 1.73 1.13 0.004629 0.004629 0.006980 1.000 1.000  0.100
2009 130  40 0.150551 0.138647   4.5   3.7 0.078660 0.042216 1.74 1.14 1.74 1.14 0.004935 0.004935 0.007221 1.000 1.000  0.105
2009 131  41 0.204705 0.124221   4.7   3.8 0.082794 0.044096 1.75 1.15 1.75 1.15 0.006014 0.006014 0.007458 1.000 1.000  0.111
2009 132  42 0.231501 0.071765   5.0   3.9 0.087499 0.045434 1.76 1.16 1.76 1.16 0.006043 0.006043 0.007668 1.000 1.000  0.117
2009 133  43 0.242494 0.121209   5.2   4.0 0.092460 0.047374 1.78 1.18 1.78 1.18 0.006900 0.006900 0.007775 1.000 1.000  0.124
2009 134  44 0.253697 0.068116   5.5   4.1 0.097685 0.048713 1.79 1.19 1.79 1.19 0.006564 0.006564 0.007976 1.000 1.000  0.131
2009 135  45 0.265101 0.123582   5.7   4.2 0.103183 0.050737 1.80 1.20 1.80 1.20 0.007522 0.007522 0.008078 1.000 1.000  0.138
2009 136  46 0.276695 0.124141   6.0   4.3 0.108961 0.052801 1.82 1.22 1.82 1.22 0.007842 0.007842 0.008279 1.000 1.000  0.146
2009 137  47 0.288478 0.124897   6.3   4.5 0.115027 0.054907 1.83 1.23 1.83 1.23 0.008172 0.008172 0.008479 1.000 1.000  0.154
2009 138  48 0.077780 0.008642   6.4   4.5 0.117286 0.055600 1.84 1.24 1.84 1.24 0.002952 0.002952 0.008653 1.000 1.000  0.157
2009 139  49 0.098764 0.010974   6.5   4.5 0.119954 0.056325 1.86 1.26 1.86 1.26 0.003393 0.003393 0.008663 1.000 1.000  0.161
2009 140  50 0.083098 0.009233   6.5   4.5 0.122352 0.057028 1.87 1.27 1.87 1.27 0.003101 0.003101 0.008683 1.000 1.000  0.164
2009 141  51 0.282752 0.031417   6.8   4.5 0.128534 0.058021 1.88 1.28 1.88 1.28 0.007174 0.007174 0.008690 1.000 1.000  0.171
2009 142  52 0.291163 0.032351   7.1   4.6 0.134949 0.059034 1.90 1.30 1.90 1.30 0.007428 0.007428 0.008730 1.000 1.000  0.178
2009 143  53 0.337550 0.037506   7.5   4.6 0.142326 0.060123 1.91 1.31 1.91 1.31 0.008466 0.008466 0.008759 1.000 1.000  0.187
2009 144  54 0.364288 0.120638   7.8   4.7 0.149326 0.061914 1.91 1.31 1.92 1.32 0.010177 0.008792 0.008792 1.000 1.000  0.196
2009 145  55 0.371996 0.122651   8.2   4.8 0.156460 0.063731 1.91 1.32 1.93 1.33 0.011844 0.008951 0.008951 1.000 1.000  0.205
2009 146  56 0.389097 0.118689   6.4   5.0 0.117174 0.062598 1.83 1.26 1.95 1.35 0.012956 0.009140 0.009140 1.000 1.000  0.214
2009 147  57 0.378408 0.110623   6.8   5.1 0.124620 0.064465 1.83 1.27 1.96 1.36 0.022495 0.009312 0.009312 1.000 1.000  0.223
2009 148  58 0.385151 0.074943   7.2   5.1 0.132507 0.066022 1.84 1.28 1.97 1.37 0.023373 0.009444 0.009444 1.000 1.000  0.232
2009 149  59 0.391641 0.106104   7.6   5.2 0.140231 0.067820 1.85 1.29 1.99 1.39 0.024802 0.009523 0.009523 1.000 1.000  0.242
2009 150  60 0.397936 0.102712   8.0   5.4 0.148138 0.069598 1.86 1.30 2.00 1.40 0.026361 0.009685 0.009685 1.000 1.000  0.252
2009 151  61 0.402363 0.107281   8.4   5.5 0.156144 0.071433 1.86 1.31 2.01 1.41 0.028035 0.009841 0.009841 1.000 1.000  0.261
2009 152  62 0.403181 0.107818   8.8   5.6 0.164266 0.073311 1.87 1.32 2.03 1.43 0.029686 0.010000 0.010000 1.000 1.000  0.271
2009 153  63 0.415982 0.101793   9.2   5.7 0.172630 0.075106 1.88 1.33 2.04 1.44 0.031517 0.010158 0.010158 1.000 1.000  0.282
2009 154  64 0.422099 0.068903   9.6   5.7 0.181443 0.076597 1.89 1.34 2.05 1.45 0.032975 0.010304 0.010304 1.000 1.000  0.292
2009 155  65 0.407475 0.045275  10.0   5.8 0.190482 0.077957 1.90 1.35 2.07 1.47 0.033766 0.010399 0.010399 1.000 1.000  0.302
2009 156  66 0.435072 0.085196  10.5   5.9 0.199327 0.079540 1.91 1.36 2.08 1.48 0.035746 0.010428 0.010428 1.000 1.000  0.313
2009 157  67 0.268039 0.029782  10.7   5.9 0.207897 0.081505 1.94 1.38 2.09 1.49 0.033512 0.010535 0.010535 1.000 1.000  0.323
2009 158  68 0.448686 0.071157  11.2   6.0 0.217080 0.082881 1.94 1.39 2.11 1.51 0.035675 0.010559 0.010559 1.000 1.000  0.334
2009 159  69 0.457671 0.099604  11.6   6.1 0.226081 0.084514 1.94 1.39 2.12 1.52 0.038573 0.010634 0.010634 1.000 1.000  0.344
2009 160  70 0.467849 0.098449  12.1   6.2 0.235248 0.086122 1.94 1.40 2.13 1.53 0.041741 0.010775 0.010775 1.000 1.000  0.355
2009 161  71 0.423294 0.089234  12.5   6.3 0.244380 0.087879 1.95 1.40 2.14 1.54 0.043538 0.010888 0.010888 1.000 1.000  0.366
2009 162  72 0.467412 0.098649  13.0   6.4 0.253727 0.089548 1.95 1.41 2.16 1.56 0.046627 0.011015 0.011015 1.000 1.000  0.377
2009 163  73 0.495824 0.089398  13.5   6.4 0.263407 0.091019 1.95 1.41 2.17 1.57 0.050307 0.011152 0.011152 1.000 1.000  0.388
2009 164  74 0.455677 0.112090  13.9   6.6 0.272754 0.092947 1.96 1.42 2.18 1.58 0.053223 0.011275 0.011275 1.000 1.000  0.400
2009 165  75 0.495137 0.093003  14.4   6.6 0.282597 0.094525 1.96 1.42 2.19 1.59 0.056884 0.011421 0.011421 1.000 1.000  0.411
2009 166  76 0.420040 0.072833  14.9   6.7 0.292410 0.096257 1.97 1.43 2.20 1.60 0.058116 0.011545 0.011545 1.000 1.000  0.423
2009 167  77 0.279893 0.403498  15.1   7.1 0.298058 0.102254 1.97 1.44 2.21 1.61 0.061412 0.011645 0.011645 1.000 1.000  0.434
2009 168  78 0.066161 0.355630  15.2   7.5 0.303511 0.108889 2.00 1.46 2.22 1.62 0.057498 0.012089 0.012089 1.000 1.000  0.446
2009 169  79 0.285886 0.324910  15.5   7.8 0.310589 0.114314 2.01 1.46 2.23 1.63 0.059334 0.012502 0.012502 1.000 1.000  0.459
2009 170  80 0.084343 0.357388  15.6   8.2 0.316496 0.121221 2.03 1.49 2.23 1.63 0.055220 0.012814 0.012814 1.000 1.000  0.472
2009 171  81 0.038551 0.305660  15.6   8.5 0.322905 0.128019 2.07 1.51 2.23 1.63 0.048569 0.013207 0.013207 1.000 1.000  0.485
2009 172  82 0.026883 0.169140  15.6   8.6 0.330871 0.133588 2.12 1.55 2.23 1.63 0.038946 0.013535 0.013535 1.000 1.000  0.498
2009 173  83 0.003763 0.114591  15.6   8.8 0.339370 0.138806 2.17 1.59 2.23 1.63 0.027397 0.013718 0.013718 1.000 1.000  0.512
2009 174  84 0.137439 0.360725  15.8   9.1 0.345885 0.146135 2.19 1.60 2.24 1.64 0.023825 0.013844 0.013844 1.000 1.000  0.526
