 Run: data/cwarner/testloc1           
 
  YR DOY Day     d_TW     d_RW    TW    RW    N_TOP   N_ROOT Tact Ract Topt Ropt  NDemand  NUptake  NSupply  NSUF  WSUF NupCum
2003 105  15 0.024321 0.090442   1.8   1.0 0.025002 0.008161 1.41 0.81 1.41 0.81 0.001354 0.001354 0.002088 1.000 1.000  0.017
2003 106  16 0.025733 0.091839   1.8   1.1 0.025546 0.009014 1.42 0.82 1.42 0.82 0.001397 0.001397 0.002284 1.000 1.000  0.019
2003 107  17 0.024868 0.085970   1.8   1.2 0.026061 0.009824 1.43 0.83 1.43 0.83 0.001325 0.001325 0.002481 1.000 1.000  0.020
2003 108  18 0.038920 0.088045   1.9   1.3 0.026853 0.010714 1.44 0.84 1.44 0.84 0.001683 0.001683 0.002664 1.000 1.000  0.022
2003 109  19 0.039363 0.086863   1.9   1.4 0.027641 0.011602 1.45 0.85 1.45 0.85 0.001675 0.001675 0.002851 1.000 1.000  0.024
2003 110  20 0.045949 0.091096   1.9   1.5 0.028548 0.012557 1.46 0.86 1.46 0.86 0.001862 0.001862 0.003033 1.000 1.000  0.025
2003 111  21 0.046718 0.058166   2.0   1.5 0.029460 0.013232 1.48 0.88 1.48 0.88 0.001588 0.001588 0.003223 1.000 1.000  0.027
2003 112  22 0.043250 0.098655   2.0   1.6 0.030298 0.014254 1.49 0.89 1.49 0.89 0.001859 0.001859 0.003337 1.000 1.000  0.029
2003 113  23 0.038889 0.103469   2.1   1.7 0.031047 0.015311 1.49 0.89 1.49 0.89 0.001807 0.001807 0.003539 1.000 1.000  0.031
2003 114  24 0.043114 0.079637   2.1   1.8 0.031875 0.016178 1.50 0.90 1.50 0.90 0.001694 0.001694 0.003749 1.000 1.000  0.032
2003 115  25 0.060038 0.009764   2.2   1.8 0.033022 0.016469 1.51 0.91 1.51 0.91 0.001439 0.001439 0.003910 1.000 1.000  0.034
2003 116  26 0.062928 0.100699   2.2   1.9 0.034221 0.017598 1.52 0.92 1.52 0.92 0.002328 0.002328 0.003920 1.000 1.000  0.036
2003 117  27 0.062197 0.104489   2.3   2.0 0.035404 0.018768 1.53 0.93 1.53 0.93 0.002353 0.002353 0.004121 1.000 1.000  0.038
2003 118  28 0.070532 0.104126   2.4   2.1 0.036744 0.019970 1.55 0.95 1.55 0.95 0.002542 0.002542 0.004327 1.000 1.000  0.041
2003 119  29 0.077086 0.104903   2.5   2.2 0.038208 0.021208 1.56 0.96 1.56 0.96 0.002702 0.002702 0.004531 1.000 1.000  0.044
2003 120  30 0.086674 0.104619   2.5   2.3 0.039855 0.022481 1.57 0.97 1.57 0.97 0.002919 0.002919 0.004735 1.000 1.000  0.047
2003 121  31 0.098650 0.097900   2.6   2.4 0.041731 0.023731 1.58 0.98 1.58 0.98 0.003126 0.003126 0.004936 1.000 1.000  0.050
2003 122  32 0.111124 0.102916   2.8   2.5 0.043849 0.025071 1.59 0.99 1.59 0.99 0.003458 0.003458 0.005123 1.000 1.000  0.053
2003 123  33 0.117846 0.048176   2.9   2.6 0.046100 0.025884 1.61 1.01 1.61 1.01 0.003065 0.003065 0.005319 1.000 1.000  0.056
2003 124  34 0.118121 0.110023   3.0   2.7 0.048364 0.027321 1.62 1.02 1.62 1.02 0.003700 0.003700 0.005391 1.000 1.000  0.060
2003 125  35 0.134520 0.106986   3.1   2.8 0.050952 0.028777 1.63 1.03 1.63 1.03 0.004044 0.004044 0.005596 1.000 1.000  0.064
2003 126  36 0.143037 0.103558   3.3   2.9 0.053716 0.030225 1.65 1.05 1.65 1.05 0.004212 0.004212 0.005795 1.000 1.000  0.068
2003 127  37 0.151822 0.109245   3.4   3.0 0.056662 0.031761 1.66 1.06 1.66 1.06 0.004482 0.004482 0.005986 1.000 1.000  0.073
2003 128  38 0.160869 0.111514   3.6   3.1 0.059800 0.033350 1.67 1.07 1.67 1.07 0.004726 0.004726 0.006186 1.000 1.000  0.077
2003 129  39 0.170166 0.114150   3.7   3.2 0.063136 0.034997 1.68 1.08 1.68 1.08 0.004983 0.004983 0.006388 1.000 1.000  0.082
2003 130  40 0.179726 0.115958   3.9   3.3 0.066680 0.036694 1.70 1.10 1.70 1.10 0.005240 0.005240 0.006592 1.000 1.000  0.088
2003 131  41 0.189540 0.116243   4.1   3.5 0.070438 0.038424 1.71 1.11 1.71 1.11 0.005489 0.005489 0.006797 1.000 1.000  0.093
2003 132  42 0.170812 0.131116   4.3   3.6 0.073844 0.040285 1.72 1.12 1.72 1.12 0.005267 0.005267 0.007001 1.000 1.000  0.098
2003 133  43 0.147639 0.144572   4.4   3.7 0.076801 0.042257 1.73 1.13 1.73 1.13 0.004929 0.004929 0.007225 1.000 1.000  0.103
2003 134  44 0.178404 0.136696   4.6   3.9 0.080393 0.044225 1.74 1.14 1.74 1.14 0.005560 0.005560 0.007469 1.000 1.000  0.109
2003 135  45 0.214230 0.071673   4.8   3.9 0.084731 0.045537 1.76 1.16 1.76 1.16 0.005650 0.005650 0.007697 1.000 1.000  0.115
2003 136  46 0.235074 0.118001   5.1   4.1 0.089521 0.047433 1.77 1.17 1.77 1.17 0.006686 0.006686 0.007818 1.000 1.000  0.121
2003 137  47 0.246135 0.123736   5.3   4.2 0.094570 0.049428 1.78 1.18 1.78 1.18 0.007044 0.007044 0.008013 1.000 1.000  0.128
2003 138  48 0.257415 0.124830   5.6   4.3 0.099886 0.051468 1.79 1.19 1.79 1.19 0.007356 0.007356 0.008216 1.000 1.000  0.136
2003 139  49 0.268887 0.049938   5.8   4.4 0.105477 0.052637 1.81 1.21 1.81 1.21 0.006760 0.006760 0.008408 1.000 1.000  0.142
2003 140  50 0.272055 0.030228   6.1   4.4 0.111196 0.053578 1.82 1.22 1.82 1.22 0.006660 0.006660 0.008465 1.000 1.000  0.149
2003 141  51 0.284881 0.065724   6.4   4.5 0.117201 0.054950 1.83 1.23 1.83 1.23 0.007377 0.007377 0.008517 1.000 1.000  0.156
2003 142  52 0.043705 0.004856   6.4   4.5 0.118847 0.055595 1.85 1.25 1.85 1.25 0.002291 0.002291 0.008622 1.000 1.000  0.159
2003 143  53 0.242055 0.026895   6.7   4.5 0.124116 0.056468 1.86 1.26 1.86 1.26 0.006142 0.006142 0.008620 1.000 1.000  0.165
2003 144  54 0.269102 0.145995   6.9   4.6 0.129878 0.058812 1.87 1.27 1.87 1.27 0.008106 0.008106 0.008666 1.000 1.000  0.173
2003 145  55 0.301501 0.137942   7.2   4.8 0.136375 0.061130 1.88 1.28 1.88 1.28 0.008814 0.008814 0.008892 1.000 1.000  0.182
2003 146  56 0.331964 0.101618   7.6   4.9 0.143566 0.063042 1.89 1.29 1.89 1.29 0.009121 0.009104 0.009104 1.000 1.000  0.191
2003 147  57 0.357053 0.125315   7.9   5.0 0.150775 0.065063 1.90 1.30 1.91 1.31 0.010099 0.009230 0.009230 1.000 1.000  0.200
2003 148  58 0.316756 0.143880   8.3   5.1 0.157736 0.067520 1.91 1.31 1.92 1.32 0.010300 0.009418 0.009418 1.000 1.000  0.210
2003 149  59 0.295731 0.154468   6.3   5.3 0.116513 0.067246 1.84 1.27 1.93 1.33 0.009613 0.009613 0.009630 1.000 1.000  0.219
2003 150  60 0.321887 0.133616   6.6   5.4 0.123749 0.069862 1.86 1.29 1.94 1.34 0.017888 0.009853 0.009853 1.000 1.000  0.229
2003 151  61 0.374576 0.113467   7.0   5.5 0.131627 0.072029 1.88 1.30 1.95 1.35 0.018472 0.010045 0.010045 1.000 1.000  0.239
2003 152  62 0.310941 0.034549   7.3   5.6 0.139888 0.073977 1.91 1.33 1.97 1.37 0.016662 0.010210 0.010210 1.000 1.000  0.249
2003 153  63 0.383279 0.081948   7.7   5.7 0.148293 0.075837 1.92 1.34 1.98 1.38 0.016842 0.010264 0.010264 1.000 1.000  0.260
2003 154  64 0.212152 0.023572   7.9   5.7 0.156216 0.078297 1.97 1.38 1.99 1.39 0.012888 0.010383 0.010383 1.000 1.000  0.270
2003 155  65 0.400811 0.106459   8.3   5.8 0.164657 0.080252 1.98 1.39 2.01 1.41 0.013826 0.010396 0.010396 1.000 1.000  0.280
2003 156  66 0.407120 0.069266   8.7   5.9 0.173599 0.081857 1.99 1.40 2.02 1.42 0.014484 0.010547 0.010547 1.000 1.000  0.291
2003 157  67 0.142086 0.015787   8.9   5.9 0.180307 0.084113 2.03 1.43 2.03 1.43 0.008965 0.008965 0.010634 1.000 1.000  0.300
2003 158  68 0.149377 0.016597   9.0   5.9 0.184527 0.085124 2.04 1.44 2.04 1.44 0.005230 0.005230 0.010639 1.000 1.000  0.305
2003 159  69 0.424584 0.084266   9.4   6.0 0.193560 0.086728 2.05 1.45 2.06 1.46 0.011925 0.010637 0.010637 1.000 1.000  0.316
2003 160  70 0.431779 0.100455   9.9   6.1 0.202534 0.088472 2.05 1.46 2.07 1.47 0.013733 0.010718 0.010718 1.000 1.000  0.326
2003 161  71 0.431954 0.103578  10.3   6.2 0.211577 0.090287 2.05 1.46 2.08 1.48 0.015612 0.010859 0.010859 1.000 1.000  0.337
2003 162  72 0.448089 0.101256  10.8   6.3 0.220839 0.092027 2.05 1.47 2.10 1.50 0.017832 0.011002 0.011002 1.000 1.000  0.348
2003 163  73 0.457778 0.101150  11.2   6.4 0.230230 0.093741 2.05 1.47 2.11 1.51 0.020255 0.011104 0.011104 1.000 1.000  0.359
2003 164  74 0.324746 0.036083  11.5   6.4 0.239612 0.095586 2.08 1.49 2.12 1.52 0.018907 0.011227 0.011227 1.000 1.000  0.371
2003 165  75 0.420533 0.046726  12.0   6.5 0.249480 0.096957 2.09 1.50 2.14 1.54 0.019740 0.011239 0.011239 1.000 1.000  0.382
2003 166  76 0.429954 0.117703  12.4   6.6 0.258681 0.099021 2.09 1.50 2.15 1.55 0.021703 0.011264 0.011264 1.000 1.000  0.393
2003 167  77 0.415400 0.124257  12.8   6.7 0.267844 0.101276 2.09 1.51 2.16 1.56 0.023441 0.011419 0.011419 1.000 1.000  0.405
2003 168  78 0.325455 0.036162  13.1   6.7 0.277549 0.103136 2.11 1.53 2.17 1.57 0.022223 0.011566 0.011566 1.000 1.000  0.416
2003 169  79 0.236296 0.026255  13.4   6.8 0.286883 0.105369 2.15 1.56 2.19 1.59 0.018847 0.011567 0.011567 1.000 1.000  0.428
2003 170  80 0.448224 0.049803  13.8   6.8 0.297207 0.106638 2.15 1.56 2.20 1.60 0.020574 0.011591 0.011591 1.000 1.000  0.439
2003 171  81 0.228138 0.025349  14.0   6.8 0.306611 0.108869 2.18 1.59 2.21 1.61 0.017145 0.011636 0.011636 1.000 1.000  0.451
2003 172  82 0.525396 0.084329  14.6   6.9 0.317031 0.110089 2.18 1.59 2.22 1.62 0.021311 0.011639 0.011639 1.000 1.000  0.463
2003 173  83 0.373099 0.383666  14.9   7.3 0.323149 0.115720 2.16 1.58 2.24 1.64 0.027129 0.011750 0.011750 1.000 1.000  0.474
2003 174  84 0.375074 0.426571  15.3   7.7 0.329154 0.121919 2.15 1.58 2.25 1.65 0.033390 0.012204 0.012204 1.000 1.000  0.487
2003 175  85 0.281694 0.483352  15.6   8.2 0.334571 0.129192 2.14 1.57 2.24 1.64 0.034396 0.012689 0.012689 1.000 1.000  0.499
2003 176  86 0.262936 0.515805  15.9   8.7 0.339898 0.137076 2.14 1.57 2.24 1.64 0.035041 0.013212 0.013212 1.000 1.000  0.512
2003 177  87 0.310726 0.511225  16.2   9.2 0.345980 0.144735 2.14 1.56 2.24 1.64 0.035898 0.013741 0.013741 1.000 1.000  0.526
2003 178  88 0.267801 0.526087  16.4   9.8 0.351977 0.152976 2.14 1.56 2.23 1.63 0.035616 0.014238 0.014238 1.000 1.000  0.540
2003 179  89 0.380575 0.338852  16.8  10.1 0.361121 0.158557 2.15 1.57 2.23 1.63 0.033750 0.014724 0.014724 1.000 1.000  0.555
2003 180  90 0.381393 0.109621  17.2  10.2 0.372956 0.161694 2.17 1.58 2.22 1.62 0.027622 0.014973 0.014973 1.000 1.000  0.570
2003 181  91 0.381979 0.307261  17.6  10.5 0.382638 0.166996 2.18 1.59 2.21 1.61 0.024392 0.014984 0.014984 1.000 1.000  0.585
2003 182  92 0.382350 0.095833  18.0  10.6 0.394854 0.170022 2.20 1.60 2.21 1.61 0.017683 0.015242 0.015242 1.000 1.000  0.600
2003 183  93 0.382504 0.213206  18.4  10.8 0.403893 0.173528 2.20 1.60 2.20 1.60 0.012545 0.012545 0.015231 1.000 1.000  0.613
2003 184  94 0.382441 0.371648  18.7  11.2 0.411182 0.178803 2.19 1.59 2.19 1.59 0.012563 0.012563 0.015315 1.000 1.000  0.625
2003 185  95 0.382179 0.289903  19.1  11.5 0.418423 0.182736 2.19 1.59 2.19 1.59 0.011174 0.011174 0.015614 1.000 1.000  0.637
2003 186  96 0.328307 0.553725  19.4  12.1 0.424608 0.190913 2.18 1.58 2.18 1.58 0.014362 0.014362 0.015763 1.000 1.000  0.651
2003 187  97 0.381141 0.281037  19.8  12.3 0.431747 0.194627 2.18 1.58 2.18 1.58 0.010854 0.010854 0.016165 1.000 1.000  0.662
2003 188  98 0.347574 0.471970  20.2  12.8 0.438219 0.201377 2.17 1.57 2.17 1.57 0.013222 0.013222 0.016300 1.000 1.000  0.675
2003 189  99 0.217497 0.570388  20.4  13.4 0.442251 0.209890 2.17 1.57 2.17 1.57 0.012545 0.012545 0.016622 1.000 1.000  0.688
2003 190 100 0.233913 0.573516  20.6  14.0 0.446570 0.218378 2.17 1.57 2.17 1.57 0.012807 0.012807 0.016997 1.000 1.000  0.700
2003 191 101 0.188864 0.561132  20.8  14.5 0.450045 0.226732 2.16 1.56 2.16 1.56 0.011830 0.011830 0.017352 1.000 1.000  0.712
2003 192 102 0.287542 0.613842  21.1  15.1 0.455314 0.235642 2.16 1.56 2.16 1.56 0.014178 0.014178 0.017689 1.000 1.000  0.726
2003 193 103 0.353125 0.509399  21.5  15.6 0.461747 0.242712 2.15 1.55 2.15 1.55 0.013504 0.013504 0.018019 1.000 1.000  0.740
2003 194 104 0.374688 0.380956  21.8  16.0 0.468529 0.247685 2.15 1.55 2.15 1.55 0.011755 0.011755 0.018265 1.000 1.000  0.752
2003 195 105 0.372940 0.221751  22.2  16.2 0.475234 0.250163 2.14 1.54 2.14 1.54 0.009183 0.009183 0.018460 1.000 1.000  0.761
2003 196 106 0.371037 0.521030  22.6  16.8 0.481859 0.257212 2.13 1.53 2.13 1.53 0.013673 0.013673 0.018544 1.000 1.000  0.775
2003 197 107 1.249859 0.333166  23.8  17.1 0.500031 0.257710 2.10 1.51 2.13 1.53 0.029840 0.018670 0.018670 1.000 1.000  0.793
2003 198 108 1.410493 0.243823  25.2  17.3 0.520006 0.256382 2.06 1.48 2.12 1.52 0.042686 0.018648 0.018648 1.000 1.000  0.812
2003 199 109 1.551439 0.172382  26.8  17.5 0.541297 0.253648 2.02 1.45 2.12 1.52 0.057064 0.018557 0.018557 1.000 1.000  0.830
2003 200 110 1.464023 0.162669  28.2  17.7 0.561729 0.251628 1.99 1.42 2.11 1.51 0.069348 0.018411 0.018411 1.000 1.000  0.849
2003 201 111 1.430288 0.418821  29.7  18.1 0.579153 0.252540 1.95 1.40 2.11 1.51 0.085068 0.018337 0.018337 1.000 1.000  0.867
2003 202 112 1.208120 0.134236  30.9  18.2 0.597981 0.252137 1.94 1.38 2.10 1.50 0.091406 0.018424 0.018424 1.000 1.000  0.886
2003 203 113 0.603956 0.067106  31.5  18.3 0.613882 0.254535 1.95 1.39 2.10 1.50 0.083840 0.018299 0.018299 1.000 1.000  0.904
2003 204 114 1.010538 0.112282  32.5  18.4 0.631515 0.254983 1.94 1.39 2.09 1.49 0.085507 0.018081 0.018081 1.000 1.000  0.922
2003 205 115 1.163623 0.129291  33.7  18.5 0.649744 0.254775 1.93 1.37 2.09 1.49 0.090717 0.018021 0.018021 1.000 1.000  0.940
2003 206 116 1.378260 0.153140  35.0  18.7 0.668609 0.253663 1.91 1.36 2.08 1.48 0.100667 0.017753 0.017753 1.000 1.000  0.958
2004  91   1 0.000250 0.001395   1.7   0.4 0.014671 0.001971 0.89 0.48 1.29 0.69 0.008518 0.000967 0.000967 0.017 1.000  0.001
2004  92   2 0.000168 0.003040   1.7   0.4 0.015507 0.002105 0.94 0.50 1.30 0.70 0.007670 0.000970 0.000970 0.072 1.000  0.002
2004  93   3 0.000348 0.007522   1.7   0.4 0.016326 0.002263 0.99 0.53 1.30 0.70 0.006855 0.000977 0.000977 0.134 1.000  0.003
2004  94   4 0.000725 0.015921   1.7   0.4 0.017114 0.002469 1.04 0.56 1.31 0.71 0.006110 0.000994 0.000994 0.224 1.000  0.004
2004  95   5 0.001435 0.028908   1.7   0.5 0.017859 0.002754 1.08 0.59 1.31 0.71 0.005470 0.001030 0.001030 0.342 1.000  0.005
2004  96   6 0.001521 0.033087   1.7   0.5 0.018629 0.003080 1.13 0.61 1.32 0.72 0.004785 0.001097 0.001097 0.491 1.000  0.006
2004  97   7 0.003858 0.061751   1.7   0.6 0.019292 0.003589 1.16 0.64 1.32 0.72 0.004337 0.001172 0.001172 0.679 1.000  0.007
2004  98   8 0.004589 0.026339   1.7   0.6 0.020247 0.003946 1.22 0.67 1.33 0.73 0.003549 0.001312 0.001312 0.865 1.000  0.009
2004  99   9 0.011948 0.086900   1.7   0.7 0.020891 0.004671 1.25 0.69 1.34 0.74 0.003302 0.001368 0.001368 1.000 1.000  0.010
2004 100  10 0.011792 0.089233   1.7   0.8 0.021653 0.005472 1.28 0.71 1.35 0.75 0.002993 0.001563 0.001563 1.000 1.000  0.011
2004 101  11 0.012541 0.090430   1.7   0.9 0.022533 0.006354 1.33 0.74 1.36 0.76 0.002514 0.001761 0.001761 1.000 1.000  0.013
2004 102  12 0.014244 0.018967   1.7   0.9 0.023473 0.006745 1.37 0.77 1.37 0.77 0.001331 0.001331 0.001961 1.000 1.000  0.015
2004 103  13 0.020282 0.057724   1.7   0.9 0.023954 0.007299 1.38 0.78 1.38 0.78 0.001034 0.001034 0.002002 1.000 1.000  0.016
2004 104  14 0.012371 0.030326   1.7   1.0 0.024238 0.007598 1.39 0.79 1.39 0.79 0.000583 0.000583 0.002122 1.000 1.000  0.016
2004 105  15 0.009116 0.046032   1.8   1.0 0.024443 0.008006 1.39 0.79 1.39 0.79 0.000613 0.000613 0.002182 1.000 1.000  0.017
2004 106  16 0.010620 0.076887   1.8   1.1 0.024679 0.008669 1.40 0.80 1.40 0.80 0.000899 0.000899 0.002281 1.000 1.000  0.018
2004 107  17 0.012438 0.097213   1.8   1.2 0.024951 0.009510 1.40 0.80 1.40 0.80 0.001113 0.001113 0.002446 1.000 1.000  0.019
2004 108  18 0.016897 0.097843   1.8   1.3 0.025314 0.010386 1.41 0.81 1.41 0.81 0.001240 0.001240 0.002653 1.000 1.000  0.020
2004 109  19 0.022154 0.096192   1.8   1.4 0.025783 0.011284 1.42 0.82 1.42 0.82 0.001366 0.001366 0.002859 1.000 1.000  0.021
2004 110  20 0.027154 0.095180   1.8   1.5 0.026347 0.012206 1.43 0.83 1.43 0.83 0.001486 0.001486 0.003061 1.000 1.000  0.023
2004 111  21 0.029563 0.089949   1.9   1.6 0.026950 0.013102 1.44 0.84 1.44 0.84 0.001500 0.001500 0.003258 1.000 1.000  0.024
2004 112  22 0.031133 0.089611   1.9   1.7 0.027577 0.014009 1.45 0.85 1.45 0.85 0.001533 0.001533 0.003443 1.000 1.000  0.026
2004 113  23 0.033204 0.098650   1.9   1.8 0.028238 0.015008 1.46 0.86 1.46 0.86 0.001660 0.001660 0.003626 1.000 1.000  0.028
2004 114  24 0.033100 0.101039   2.0   1.9 0.028891 0.016034 1.47 0.87 1.47 0.87 0.001678 0.001678 0.003826 1.000 1.000  0.029
2004 115  25 0.039974 0.099825   2.0   2.0 0.029672 0.017088 1.48 0.88 1.48 0.88 0.001836 0.001836 0.004028 1.000 1.000  0.031
2004 116  26 0.049181 0.097923   2.1   2.1 0.030627 0.018172 1.49 0.89 1.49 0.89 0.002039 0.002039 0.004227 1.000 1.000  0.033
2004 117  27 0.057259 0.037128   2.1   2.1 0.031730 0.018750 1.50 0.90 1.50 0.90 0.001681 0.001681 0.004420 1.000 1.000  0.035
2004 118  28 0.047988 0.104959   2.2   2.2 0.032650 0.019897 1.51 0.91 1.51 0.91 0.002067 0.002067 0.004486 1.000 1.000  0.037
2004 119  29 0.039345 0.111752   2.2   2.3 0.033403 0.021077 1.51 0.91 1.51 0.91 0.001933 0.001933 0.004690 1.000 1.000  0.039
2004 120  30 0.058264 0.105342   2.3   2.4 0.034514 0.022285 1.52 0.92 1.52 0.92 0.002319 0.002319 0.004905 1.000 1.000  0.041
2004 121  31 0.079783 0.043305   2.3   2.5 0.036033 0.023002 1.54 0.94 1.54 0.94 0.002236 0.002236 0.005106 1.000 1.000  0.043
2004 122  32 0.087302 0.077294   2.4   2.5 0.037693 0.024057 1.55 0.95 1.55 0.95 0.002716 0.002716 0.005181 1.000 1.000  0.046
2004 123  33 0.094535 0.041035   2.5   2.6 0.039491 0.024785 1.56 0.96 1.56 0.96 0.002525 0.002525 0.005329 1.000 1.000  0.049
2004 124  34 0.077776 0.112884   2.6   2.7 0.040971 0.026145 1.57 0.97 1.57 0.97 0.002839 0.002839 0.005407 1.000 1.000  0.051
2004 125  35 0.061787 0.121309   2.7   2.8 0.042147 0.027541 1.58 0.98 1.58 0.98 0.002573 0.002573 0.005615 1.000 1.000  0.054
2004 126  36 0.062944 0.125647   2.7   2.9 0.043347 0.028994 1.59 0.99 1.59 0.99 0.002653 0.002653 0.005837 1.000 1.000  0.057
2004 127  37 0.089905 0.117190   2.8   3.0 0.045064 0.030465 1.60 1.00 1.60 1.00 0.003188 0.003188 0.006065 1.000 1.000  0.060
2004 128  38 0.097791 0.117789   2.9   3.2 0.046936 0.031977 1.61 1.01 1.61 1.01 0.003383 0.003383 0.006277 1.000 1.000  0.063
2004 129  39 0.110132 0.116789   3.0   3.3 0.049050 0.033526 1.62 1.02 1.62 1.02 0.003663 0.003663 0.006488 1.000 1.000  0.067
2004 130  40 0.127834 0.114007   3.2   3.4 0.051512 0.035110 1.63 1.03 1.63 1.03 0.004046 0.004046 0.006695 1.000 1.000  0.071
2004 131  41 0.139106 0.102559   3.3   3.5 0.054202 0.036614 1.65 1.05 1.65 1.05 0.004194 0.004194 0.006895 1.000 1.000  0.075
2004 132  42 0.148641 0.115668   3.4   3.6 0.057090 0.038287 1.66 1.06 1.66 1.06 0.004560 0.004560 0.007074 1.000 1.000  0.080
2004 133  43 0.160016 0.059179   3.6   3.7 0.060213 0.039392 1.67 1.07 1.67 1.07 0.004228 0.004228 0.007273 1.000 1.000  0.084
2004 134  44 0.164084 0.120076   3.8   3.8 0.063432 0.041159 1.68 1.08 1.68 1.08 0.004986 0.004986 0.007376 1.000 1.000  0.089
2004 135  45 0.171424 0.122392   3.9   3.9 0.066813 0.042977 1.70 1.10 1.70 1.10 0.005199 0.005199 0.007579 1.000 1.000  0.094
2004 136  46 0.174731 0.126241   4.1   4.0 0.070278 0.044853 1.71 1.11 1.71 1.11 0.005341 0.005341 0.007783 1.000 1.000  0.099
2004 137  47 0.192587 0.051317   4.3   4.1 0.074119 0.045944 1.72 1.12 1.72 1.12 0.004932 0.004932 0.007991 1.000 1.000  0.104
2004 138  48 0.206698 0.124142   4.5   4.2 0.078266 0.047886 1.74 1.14 1.74 1.14 0.006089 0.006089 0.008078 1.000 1.000  0.110
2004 139  49 0.217033 0.103475   4.7   4.3 0.082647 0.049623 1.75 1.15 1.75 1.15 0.006118 0.006118 0.008280 1.000 1.000  0.117
2004 140  50 0.221754 0.090085   4.9   4.4 0.087151 0.051217 1.76 1.16 1.76 1.16 0.006099 0.006099 0.008447 1.000 1.000  0.123
2004 141  51 0.222838 0.090938   5.2   4.5 0.091706 0.052822 1.77 1.17 1.77 1.17 0.006159 0.006159 0.008592 1.000 1.000  0.129
2004 142  52 0.250500 0.099017   5.4   4.6 0.096859 0.054588 1.79 1.19 1.79 1.19 0.006919 0.006919 0.008736 1.000 1.000  0.136
2004 143  53 0.250769 0.132727   5.7   4.7 0.102052 0.056757 1.80 1.20 1.80 1.20 0.007363 0.007363 0.008893 1.000 1.000  0.143
2004 144  54 0.239491 0.141546   5.9   4.9 0.107042 0.059017 1.81 1.21 1.81 1.21 0.007250 0.007250 0.009099 1.000 1.000  0.150
2004 145  55 0.252127 0.141056   6.2   5.0 0.112328 0.061311 1.82 1.22 1.82 1.22 0.007580 0.007580 0.009315 1.000 1.000  0.158
2004 146  56 0.278917 0.135359   6.4   5.2 0.118213 0.063608 1.83 1.23 1.83 1.23 0.008182 0.008182 0.009528 1.000 1.000  0.166
2004 147  57 0.294926 0.133788   6.7   5.3 0.124479 0.065930 1.85 1.25 1.85 1.25 0.008588 0.008588 0.009729 1.000 1.000  0.175
2004 148  58 0.302281 0.135318   7.0   5.4 0.130944 0.068297 1.86 1.26 1.86 1.26 0.008832 0.008832 0.009926 1.000 1.000  0.184
2004 149  59 0.320470 0.132155   7.4   5.6 0.137846 0.070672 1.87 1.27 1.87 1.27 0.009278 0.009278 0.010123 1.000 1.000  0.193
2004 150  60 0.331100 0.131776   7.7   5.7 0.145027 0.073074 1.89 1.29 1.89 1.29 0.009583 0.009583 0.010312 1.000 1.000  0.202
