 Run: data/cwarner/testloc2           
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2003 137  47   530.0  2.39   6.3   4.4   48.1 25.6 21.4 35.8  0.00 0.55 1.00  0.00  0.55 5.400  0.00  0.05 0.57  23.8 0.52  221.7
2003 138  48   549.0  2.48   6.6   4.6   49.0 22.2 22.0 34.9  0.11 0.57 1.00  0.11  0.57 5.476  0.11  0.16 0.49  24.3 0.45  221.7
2003 139  49   570.4  2.57   6.9   4.7   49.9 16.0 20.9 34.3  2.51 0.49 1.00  2.51  0.49 5.618  2.51  2.56 0.35  24.8 0.32  221.7
2003 140  50   593.5  2.68   7.2   4.8   50.9 20.9 21.4 30.9  0.21 0.35 1.00  0.21  0.35 5.519  0.21  0.24 0.45  25.4 0.41  221.7
2003 141  51   617.1  2.78   7.6   4.9   51.9 20.5 20.1 31.2  0.00 0.45 1.00  0.00  0.45 5.531  0.00  0.04 0.44  25.9 0.40  221.7
2003 142  52   641.3  2.89   7.9   5.0   52.9 17.2 19.4 31.4  4.17 0.44 1.00  4.17  0.44 5.602  4.17  4.21 0.37  26.5 0.33  221.7
2003 143  53   662.8  2.99   8.2   5.0   53.9 12.8 20.8 27.8  0.00 0.37 1.00  0.00  0.37 5.700  0.00  0.03 0.27  27.1 0.24  221.7
2003 144  54   567.5  2.56   6.4   5.1   54.9 22.1 19.8 31.8  0.00 0.00 1.00  0.00  0.00 5.228  0.00  0.00 0.47  23.1 0.43  221.7
2003 145  55   567.6  2.56   6.7   5.3   55.9 27.9 20.1 32.9  0.00 0.74 1.00  0.00  0.74 5.365  0.00  0.07 0.60  23.1 0.55  221.7
2003 146  56   567.8  2.56   7.1   5.4   56.9 27.7 21.0 33.3  0.00 0.60 1.00  0.00  0.60 5.364  0.00  0.06 0.60  23.1 0.55  221.7
2003 147  57   568.4  2.56   7.5   5.5   57.9 28.1 19.5 33.4  0.00 0.60 1.00  0.00  0.60 5.361  0.00  0.06 0.61  23.1 0.55  221.7
2003 148  58   569.6  2.57   7.8   5.6   58.9 23.3 21.3 31.5  0.00 0.61 1.00  0.00  0.61 5.465  0.00  0.06 0.50  23.1 0.46  221.7
2003 149  59   571.7  2.58   8.2   5.7   59.9 27.9 18.2 30.3  0.00 0.50 1.00  0.00  0.50 5.384  0.00  0.05 0.58  23.2 0.53  221.7
2003 150  60   575.1  2.59   8.6   5.8   60.9 24.3 21.0 31.3  0.00 0.58 1.00  0.00  0.58 5.446  0.00  0.05 0.52  23.2 0.47  221.7
2003 151  61   580.3  2.62   9.0   5.9   61.9 24.4 23.1 32.0  0.00 0.52 1.00  0.00  0.52 5.434  0.00  0.05 0.53  23.4 0.48  221.7
2003 152  62   587.8  2.65   9.5   6.0   62.9 19.9 23.5 31.4  0.00 0.53 1.00  0.00  0.53 5.533  0.00  0.05 0.44  23.6 0.39  221.7
2003 153  63   597.7  2.70   9.9   6.1   63.9 25.1 22.8 34.1  0.00 0.44 1.00  0.00  0.44 5.412  0.00  0.04 0.56  23.8 0.50  221.7
2003 154  64   611.7  2.76  10.3   6.2   64.9 20.6 20.4 32.5  0.05 0.56 1.00  0.05  0.56 5.524  0.05  0.10 0.44  24.1 0.40  221.7
2003 155  65   618.5  2.79  10.4   6.2   65.9  6.6 21.1 29.6  1.71 0.44 1.00  1.71  0.44 5.828  1.71  1.75 0.14  24.3 0.13  221.7
2003 156  66   632.6  2.85  10.7   6.2   66.9 10.8 21.8 31.2  0.27 0.00 1.00  0.27  0.00 5.735  0.13  0.14 0.23  24.7 0.21  221.7
2003 157  67   662.5  2.99  11.1   6.3   67.9 20.2 21.2 33.1  0.14 0.00 1.00  0.14  0.00 5.435  0.00  0.01 0.44  25.4 0.40  221.7
2003 158  68   689.3  3.11  11.5   6.4   68.9 16.0 22.4 32.4  3.93 0.53 1.00  3.93  0.53 5.619  3.93  3.98 0.35  26.0 0.32  221.7
2003 159  69   710.3  3.20  11.9   6.4   69.9 12.6 22.4 31.0  2.18 0.35 1.00  2.18  0.35 5.696  2.18  2.21 0.27  26.6 0.25  221.7
2003 160  70   739.7  3.34  12.3   6.4   70.9 17.6 22.4 31.6  0.09 0.00 1.00  0.09  0.00 5.403  0.00  0.01 0.38  27.3 0.35  221.7
2003 161  71   771.3  3.48  12.8   6.5   71.9 24.1 22.5 33.6  0.00 0.57 1.00  0.00  0.57 5.437  0.00  0.05 0.53  28.0 0.48  221.7
2003 162  72   797.6  3.60  13.2   6.6   72.7 22.2 22.3 35.3  1.73 0.53 1.00  1.73  0.53 5.474  1.73  1.78 0.49  28.7 0.45  221.7
2003 163  73   827.6  3.73  13.7   6.7   73.7 21.6 20.7 34.4  4.20 0.49 1.00  4.20  0.49 5.495  4.20  4.25 0.47  29.4 0.43  221.7
2003 164  74   859.6  3.88  14.2   6.8   74.7 23.3 21.9 33.5  0.23 0.47 1.00  0.23  0.47 5.457  0.23  0.27 0.51  30.2 0.46  221.7
2003 165  75   891.7  4.02  14.7   6.9   75.7 20.6 21.8 33.8  0.02 0.51 1.00  0.02  0.51 5.516  0.02  0.07 0.45  31.0 0.41  221.7
2003 166  76   923.9  1.04  15.1   7.3   76.7 18.9 22.1 33.9  0.00 0.45 1.00  0.00  0.45 4.303  0.00  0.35 1.67  31.8 0.38  886.8
2003 167  77   956.2  1.08  15.4   7.6   77.7 15.0 22.1 32.3  1.37 1.67 1.00  1.37  1.67 4.651  1.37  2.66 1.32  32.6 0.30  886.8
2003 168  78   985.8  1.11  15.8   7.9   78.6 17.0 22.9 33.1  0.05 1.32 1.00  0.05  1.32 4.456  0.05  1.07 1.51  33.3 0.34  886.8
2003 169  79  1018.1  1.15  16.2   8.1   79.6 12.6 23.5 32.3  0.07 1.51 1.00  0.07  1.51 4.856  0.07  1.24 1.11  34.1 0.25  886.8
2003 170  80  1038.4  1.17  16.4   8.2   80.6  3.8 23.3 25.5  0.32 1.11 1.00  0.32  1.11 5.650  0.32  1.18 0.32  34.3 0.07  886.8
2003 171  81  1057.3  1.19  16.6   8.2   81.6  3.5 21.7 24.1  9.16 0.32 1.00  9.16  0.32 5.682  9.16  9.41 0.29  34.4 0.06  886.8
2003 172  82  1089.5  1.23  17.0   8.4   82.6 12.5 22.4 28.2  0.73 0.00 1.00  0.73  0.00 4.903  0.44  0.67 1.07  34.7 0.24  886.8
2003 173  83  1121.7  1.26  17.4   8.5   83.6  7.9 22.8 26.6  0.35 1.07 1.00  0.35  1.07 5.303  0.35  1.17 0.67  34.9 0.15  886.8
2003 174  84  1153.7  1.30  17.8   9.0   84.6 18.7 21.5 32.0  0.02 0.67 1.00  0.02  0.67 4.329  0.02  0.53 1.64  35.2 0.37  886.8
2003 175  85  1174.9  1.32  18.0   9.6   85.2 26.1 19.0 32.8  0.00 1.64 1.00  0.00  1.64 3.674  0.00  1.27 2.29  35.4 0.52  886.8
2003 176  86  1205.7  1.36  18.4  10.1   86.2 22.8 19.6 31.5  0.00 2.29 1.00  0.00  2.29 3.988  0.00  1.77 1.98  35.6 0.45  886.8
2003 177  87  1229.1  1.39  18.7  10.7   86.9 25.6 19.5 32.5  0.00 1.98 1.00  0.00  1.98 3.719  0.00  1.53 2.25  35.8 0.51  886.8
2003 178  88  1251.1  1.41  18.9  11.2   87.6 22.4 20.7 33.9  0.02 2.25 1.00  0.02  2.25 3.981  0.02  1.76 1.99  36.0 0.45  886.8
2003 179  89  1282.7  1.45  19.3  11.7   88.6 16.9 22.9 31.2  0.00 1.99 1.00  0.00  1.99 4.486  0.00  1.54 1.48  36.2 0.34  886.8
2003 180  90  1314.1  1.48  19.7  12.1   89.6 16.2 21.0 31.8  4.79 1.48 1.00  4.79  1.48 4.561  4.79  5.94 1.41  36.5 0.32  886.8
2003 181  91  1339.8  1.51  20.0  12.5   90.5 20.3 24.0 33.5  0.02 1.41 1.00  0.02  1.41 4.142  0.02  1.11 1.83  36.7 0.41  886.8
2003 182  92  1362.7  1.54  20.3  13.0   91.2 19.7 22.9 34.4  2.04 1.83 1.00  2.04  1.83 4.201  2.04  3.45 1.77  36.9 0.40  886.8
2003 183  93  1393.6  1.57  20.7  13.4   92.2 16.1 23.2 31.6  0.90 1.77 1.00  0.90  1.77 4.552  0.90  2.27 1.42  37.1 0.32  886.8
2003 184  94  1424.3  1.61  21.1  13.9   93.2 18.0 22.6 31.3  0.00 1.42 1.00  0.00  1.42 4.391  0.00  1.10 1.58  37.3 0.36  886.8
2003 185  95  1443.0  1.63  21.3  14.5   93.8 22.3 22.3 34.9  0.00 1.58 1.00  0.00  1.58 3.963  0.00  1.22 2.01  37.5 0.45  886.8
2003 186  96  1465.5  1.65  21.6  15.0   94.5 22.7 21.9 33.8  0.00 2.01 1.00  0.00  2.01 3.944  0.00  1.55 2.02  37.7 0.46  886.8
2003 187  97  1484.2  1.67  21.8  15.5   95.2 23.4 23.7 34.6  0.00 2.02 1.00  0.00  2.02 3.847  0.00  1.57 2.12  37.8 0.48  886.8
2003 188  98  1505.2  1.70  22.1  16.1   95.9 21.9 22.6 34.4  0.00 2.12 1.00  0.00  2.12 4.003  0.00  1.64 1.97  38.0 0.45  886.8
2003 189  99  1512.7  1.71  22.2  16.5   96.1 26.2 22.6 36.9  0.42 1.97 1.00  0.42  1.97 3.569  0.42  1.94 2.40  38.1 0.54  886.8
2003 190 100  1534.4  1.73  22.5  17.0   96.8 19.0 23.1 34.8  0.44 2.40 1.00  0.44  2.40 4.261  0.44  2.30 1.71  38.2 0.39  886.8
2003 191 101  1551.5  1.75  22.7  17.6   97.4 24.5 22.7 34.8  0.00 1.71 1.00  0.00  1.71 3.756  0.00  1.32 2.21  38.4 0.50  886.8
2003 192 102  1577.8  1.78  23.0  18.0   98.3 15.5 23.4 34.1  0.00 2.21 1.00  0.00  2.21 4.584  0.00  1.71 1.38  38.6 0.31  886.8
2003 193 103  1607.0  1.81  23.4  18.3   99.3 13.1 20.8 33.5  1.41 1.38 1.00  1.41  1.38 4.824  1.41  2.48 1.14  38.8 0.26  886.8
2003 194 104  1693.2  1.91  24.5  18.5  100.3 13.6 21.9 31.9  4.87 1.14 1.00  4.87  1.14 4.784  4.87  5.75 1.18  39.5 0.27  886.8
2003 195 105  1788.3  2.02  25.7  18.6  101.3 14.8 22.1 32.4  0.69 1.18 1.00  0.69  1.18 4.672  0.69  1.61 1.30  40.3 0.29  886.8
2003 196 106  1827.3  2.06  26.2  18.6  102.3  6.0 22.7 27.4  0.02 1.30 1.00  0.02  1.30 5.461  0.02  1.02 0.51  40.6 0.12  886.8
2003 197 107  1916.1  2.16  27.4  18.8  103.3 13.6 22.3 30.2  0.02 0.51 1.00  0.02  0.51 4.795  0.02  0.41 1.17  41.3 0.27  886.8
2003 198 108  2009.0  2.27  28.7  19.2  104.1 26.3 22.1 33.5  0.00 1.17 1.00  0.00  1.17 3.625  0.00  0.91 2.34  42.0 0.53  886.8
2003 199 109  2076.3  2.34  29.6  19.7  104.6 26.8 20.4 35.3  5.53 2.34 1.00  5.53  2.34 3.580  5.53  7.34 2.39  42.6 0.54  886.8
2003 200 110  2186.2  2.47  31.1  20.0  105.6 22.9 21.9 33.2  0.68 2.39 1.00  0.68  2.39 3.944  0.68  2.53 2.02  43.4 0.46  886.8
2003 201 111  2305.6  2.60  32.7  20.4  106.6 21.2 23.0 32.6  0.00 2.02 1.00  0.00  2.02 4.093  0.00  1.57 1.88  44.4 0.43  886.8
2003 202 112  2412.0  2.72  34.2  20.7  107.5 21.0 22.7 33.9  0.09 1.88 1.00  0.09  1.88 4.100  0.09  1.54 1.87  45.2 0.42  886.8
2003 203 113  2517.3  2.84  35.8  20.9  108.5 15.7 21.8 32.4  1.75 1.87 1.00  1.75  1.87 4.598  1.75  3.19 1.37  46.1 0.31  886.8
2004  91   1   150.0  0.68   1.7   0.4    7.4 25.1 17.6 26.0  0.00 0.00 1.00  0.00  0.00 5.460  0.00  0.00 0.51  14.0 0.46  221.7
2004  92   2   150.1  0.68   1.7   0.4    8.0 27.2  8.8 19.8  0.00 0.51 1.00  0.00  0.51 5.491  0.00  0.05 0.48  14.0 0.43  221.7
2004  93   3   150.1  0.68   1.7   0.4    8.6 26.2  8.2 22.0  0.00 0.48 1.00  0.00  0.48 5.501  0.00  0.04 0.47  14.0 0.42  221.7
2004  94   4   150.2  0.68   1.7   0.4    9.3 27.3 10.2 24.0  0.00 0.47 1.00  0.00  0.47 5.460  0.00  0.04 0.51  14.0 0.46  221.7
2004  95   5   150.5  0.68   1.7   0.5   10.0 27.2 10.2 23.7  0.00 0.51 1.00  0.00  0.51 5.463  0.00  0.05 0.50  14.0 0.46  221.7
2004  96   6   150.8  0.68   1.7   0.5   10.6 27.7  8.5 23.9  0.00 0.50 1.00  0.00  0.50 5.462  0.00  0.05 0.51  14.0 0.46  221.7
2004  97   7   151.2  0.68   1.7   0.6   11.2 24.8  8.1 26.7  0.00 0.51 1.00  0.00  0.51 5.505  0.00  0.05 0.46  14.0 0.42  221.7
2004  98   8   152.2  0.69   1.7   0.6   12.0 20.3 13.6 28.6  0.00 0.46 1.00  0.00  0.46 5.563  0.00  0.04 0.41  14.1 0.37  221.7
2004  99   9   153.7  0.69   1.7   0.7   13.0 18.9 17.4 27.7  0.56 0.41 1.00  0.56  0.41 5.582  0.56  0.60 0.39  14.1 0.35  221.7
2004 100  10   155.7  0.70   1.7   0.8   13.9 22.9 17.1 29.5  0.00 0.39 1.00  0.00  0.39 5.494  0.00  0.04 0.47  14.2 0.43  221.7
2004 101  11   157.9  0.71   1.7   0.9   14.8 26.8 16.2 30.0  0.00 0.47 1.00  0.00  0.47 5.414  0.00  0.04 0.55  14.3 0.50  221.7
2004 102  12   160.2  0.72   1.8   1.0   15.7 18.7 14.6 30.6  1.67 0.55 1.00  1.67  0.55 5.586  1.67  1.72 0.38  14.4 0.35  221.7
2004 103  13   163.2  0.74   1.8   1.0   16.7 11.2 18.2 26.9  1.54 0.38 1.00  1.54  0.38 5.740  1.54  1.58 0.23  14.5 0.21  221.7
2004 104  14   166.2  0.75   1.8   1.1   17.6 14.0 15.8 24.0  0.00 0.00 1.00  0.00  0.00 5.467  0.00  0.00 0.27  14.6 0.25  221.7
2004 105  15   168.4  0.76   1.9   1.1   18.2 26.9  8.1 18.5  0.00 0.50 1.00  0.00  0.50 5.508  0.00  0.05 0.46  14.7 0.42  221.7
2004 106  16   170.5  0.77   1.9   1.2   18.7 28.5  7.1 24.6  0.00 0.46 1.00  0.00  0.46 5.451  0.00  0.04 0.52  14.7 0.47  221.7
2004 107  17   172.6  0.78   1.9   1.3   19.3 27.1  6.3 26.1  0.00 0.52 1.00  0.00  0.52 5.474  0.00  0.05 0.49  14.8 0.45  221.7
2004 108  18   175.6  0.79   1.9   1.4   19.9 26.9 10.2 26.8  0.00 0.49 1.00  0.00  0.49 5.454  0.00  0.05 0.51  14.9 0.47  221.7
2004 109  19   178.6  0.81   2.0   1.5   20.6 28.2  9.7 27.4  0.00 0.51 1.00  0.00  0.51 5.429  0.00  0.05 0.54  15.0 0.49  221.7
2004 110  20   182.1  0.82   2.0   1.6   21.3 26.2 11.0 28.1  0.00 0.54 1.00  0.00  0.54 5.458  0.00  0.05 0.51  15.1 0.46  221.7
2004 111  21   185.6  0.84   2.0   1.7   22.0 26.1  9.9 27.6  0.00 0.51 1.00  0.00  0.51 5.468  0.00  0.05 0.50  15.3 0.45  221.7
2004 112  22   190.3  0.86   2.1   1.8   22.8 20.3 13.8 28.4  0.00 0.50 1.00  0.00  0.50 5.564  0.00  0.05 0.40  15.4 0.37  221.7
2004 113  23   196.3  0.89   2.2   1.9   23.8 25.0 17.9 30.5  0.00 0.40 1.00  0.00  0.40 5.444  0.00  0.04 0.52  15.7 0.48  221.7
2004 114  24   202.0  0.91   2.2   2.0   24.6 21.3 14.7 30.9  0.00 0.52 1.00  0.00  0.52 5.531  0.00  0.05 0.44  15.8 0.40  221.7
2004 115  25   208.0  0.94   2.3   2.1   25.5 28.1 14.3 30.6  0.00 0.44 1.00  0.00  0.44 5.393  0.00  0.04 0.57  15.9 0.52  221.7
2004 116  26   215.0  0.97   2.4   2.2   26.4 19.6 16.5 30.2  0.00 0.57 1.00  0.00  0.57 5.563  0.00  0.05 0.41  16.1 0.37  221.7
2004 117  27   222.9  1.01   2.5   2.3   27.4 20.6 17.5 31.3  0.00 0.41 1.00  0.00  0.41 5.535  0.00  0.04 0.43  16.3 0.39  221.7
2004 118  28   229.6  1.04   2.5   2.4   28.2  9.0 13.0 23.9  0.00 0.43 1.00  0.00  0.43 5.798  0.00  0.04 0.17  16.5 0.15  221.7
2004 119  29   235.5  1.06   2.6   2.5   28.8 28.0  9.8 29.2  0.00 0.00 1.00  0.00  0.00 5.253  0.00  0.00 0.54  16.6 0.49  221.7
2004 120  30   244.6  1.10   2.7   2.6   29.8 17.8 17.0 28.8  0.00 0.71 1.00  0.00  0.71 5.603  0.00  0.07 0.37  16.8 0.33  221.7
2004 121  31   254.6  1.15   2.8   2.6   30.8 15.8 20.2 31.5  2.42 0.37 1.00  2.42  0.37 5.630  2.42  2.45 0.34  17.1 0.31  221.7
2004 122  32   265.2  1.20   3.0   2.8   31.8 25.2 21.1 32.3  0.56 0.34 1.00  0.56  0.34 5.421  0.56  0.59 0.55  17.3 0.50  221.7
2004 123  33   276.5  1.25   3.1   2.8   32.8 17.6 21.1 31.9  0.05 0.55 1.00  0.05  0.55 5.588  0.05  0.10 0.38  17.6 0.35  221.7
2004 124  34   286.4  1.29   3.2   2.9   33.8  7.1 20.9 24.6  0.33 0.38 1.00  0.33  0.38 5.823  0.33  0.37 0.15  17.9 0.13  221.7
2004 125  35   296.5  1.34   3.3   3.0   34.6 27.7 13.4 27.4  0.00 0.00 1.00  0.00  0.00 5.277  0.00  0.00 0.55  18.1 0.50  221.7
2004 126  36   305.5  1.38   3.4   3.1   35.3 29.3 10.8 28.1  0.00 0.69 1.00  0.00  0.69 5.400  0.00  0.06 0.57  18.3 0.52  221.7
2004 127  37   316.0  1.43   3.6   3.2   36.1 27.9 12.7 31.6  0.00 0.57 1.00  0.00  0.57 5.401  0.00  0.05 0.57  18.6 0.51  221.7
2004 128  38   328.4  1.48   3.7   3.4   37.0 24.9 15.3 30.6  0.00 0.57 1.00  0.00  0.57 5.456  0.00  0.05 0.51  18.9 0.46  221.7
2004 129  39   340.9  1.54   3.9   3.5   37.8 28.3 14.5 31.4  0.00 0.51 1.00  0.00  0.51 5.386  0.00  0.05 0.58  19.2 0.53  221.7
2004 130  40   354.2  1.60   4.0   3.6   38.7 29.5 15.0 30.8  0.00 0.58 1.00  0.00  0.58 5.362  0.00  0.05 0.61  19.5 0.55  221.7
2004 131  41   368.7  1.66   4.2   3.7   39.6 20.2 16.2 30.9  0.00 0.61 1.00  0.00  0.61 5.550  0.00  0.06 0.42  19.9 0.38  221.7
2004 132  42   385.1  1.74   4.4   3.8   40.6 13.2 19.4 30.8  0.00 0.42 1.00  0.00  0.42 5.689  0.00  0.04 0.28  20.3 0.25  221.7
2004 133  43   402.2  1.81   4.6   3.9   41.6 22.0 19.7 31.3  0.00 0.00 1.00  0.00  0.00 5.220  0.00  0.00 0.47  20.7 0.43  221.7
2004 134  44   419.9  1.89   4.9   4.0   42.6 27.0 18.4 31.5  0.00 0.75 1.00  0.00  0.75 5.396  0.00  0.07 0.57  21.1 0.52  221.7
2004 135  45   437.7  1.97   5.1   4.2   43.6 25.9 17.2 31.2  0.00 0.57 1.00  0.00  0.57 5.426  0.00  0.05 0.54  21.6 0.49  221.7
