 Run: data/cwarner/testdate1          
 
  YR DOY DAY     SubN  DrCm3  DrNconc   DrainN NRelease  NUptake     CumDr  CumDrN  ROcm3 RO_Nconc     Ro_N   CumRoN   THRU_N      IrN   CumIrN
2000   5   1 0.599032    0.0 0.000000 0.000000 0.000000 0.000968      0.0 0.000000    0.0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2000   6   2 0.598336    0.0 0.000000 0.000000 0.000272 0.000968      0.0 0.000000    0.0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2000   7   3 0.582529   76.4 0.000200 0.015243 0.000410 0.000974     76.4 0.015243   91.9 0.000166 0.015243 0.015243 0.000000 0.000000 0.000000
2000   8   4 0.582152    0.0 0.000000 0.000000 0.000603 0.000980     76.4 0.015243    0.0 0.000000 0.000000 0.015243 0.000000 0.000000 0.000000
2000   9   5 0.581986    0.0 0.000000 0.000000 0.000836 0.001003     76.4 0.015243    0.0 0.000000 0.000000 0.015243 0.000000 0.000000 0.000000
2000  10   6 0.558209  152.8 0.000155 0.023729 0.000991 0.001038    229.2 0.038972  178.8 0.000133 0.023729 0.038972 0.000000 0.000000 0.000000
2000  11   7 0.558077    0.0 0.000000 0.000000 0.000934 0.001067    229.2 0.038972    0.6 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  12   8 0.558089    0.0 0.000000 0.000000 0.001140 0.001128    229.2 0.038972    7.0 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  13   9 0.558065    0.0 0.000000 0.000000 0.001195 0.001219    229.2 0.038972    2.1 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  14  10 0.557678    0.0 0.000000 0.000000 0.000923 0.001310    229.2 0.038972    7.9 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  15  11 0.558393    0.0 0.000000 0.000000 0.001046 0.000331    229.2 0.038972    0.0 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  16  12 0.559499    0.0 0.000000 0.000000 0.001305 0.000198    229.2 0.038972    8.5 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  17  13 0.560710    0.0 0.000000 0.000000 0.001445 0.000234    229.2 0.038972    0.0 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  18  14 0.562051    0.0 0.000000 0.000000 0.001979 0.000637    229.2 0.038972    6.3 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  19  15 0.563633    0.0 0.000000 0.000000 0.002121 0.000540    229.2 0.038972    1.0 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  20  16 0.565139    0.0 0.000000 0.000000 0.002130 0.000623    229.2 0.038972    0.0 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  21  17 0.566674    0.0 0.000000 0.000000 0.001537 0.000003    229.2 0.038972    9.4 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  22  18 0.568420    0.0 0.000000 0.000000 0.001762 0.000016    229.2 0.038972    0.0 0.000000 0.000000 0.038972 0.000000 0.000000 0.000000
2000  23  19 0.547024  643.4 0.000036 0.023332 0.002438 0.000502    872.6 0.062304  718.2 0.000032 0.023332 0.062304 0.000000 0.000000 0.000000
2000  24  20 0.520321  330.8 0.000087 0.028730 0.002227 0.000199   1203.4 0.091034  368.6 0.000078 0.028730 0.091034 0.000000 0.000000 0.000000
2000  25  21 0.509573   72.0 0.000176 0.012651 0.001906 0.000003   1275.4 0.103685   79.8 0.000158 0.012651 0.103685 0.000000 0.000000 0.000000
2000  26  22 0.508098   16.0 0.000203 0.003248 0.001776 0.000003   1291.4 0.106934   21.2 0.000153 0.003248 0.106934 0.000000 0.000000 0.000000
2000  27  23 0.509975    0.0 0.000000 0.000000 0.001881 0.000003   1291.4 0.106934    0.0 0.000000 0.000000 0.106934 0.000000 0.000000 0.000000
2000  28  24 0.493653  126.7 0.000147 0.018602 0.002298 0.000017   1418.1 0.125535  147.4 0.000126 0.018602 0.125535 0.000000 0.000000 0.000000
2000  29  25 0.496450    0.0 0.000000 0.000000 0.003375 0.000578   1418.1 0.125535    0.6 0.000000 0.000000 0.125535 0.000000 0.000000 0.000000
2000  30  26 0.476256  203.5 0.000114 0.023251 0.003821 0.000764   1621.6 0.148787  226.6 0.000103 0.023251 0.148787 0.000000 0.000000 0.000000
2000  31  27 0.477832    4.8 0.000196 0.000938 0.002517 0.000003   1626.4 0.149725    8.9 0.000105 0.000938 0.149725 0.000000 0.000000 0.000000
2000  32  28 0.480530    0.0 0.000000 0.000000 0.002729 0.000031   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  33  29 0.483320    0.0 0.000000 0.000000 0.003166 0.000376   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  34  30 0.486302    0.0 0.000000 0.000000 0.003449 0.000467   1626.4 0.149725   10.9 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  35  31 0.489428    0.0 0.000000 0.000000 0.003601 0.000476   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  36  32 0.492300    0.0 0.000000 0.000000 0.002876 0.000003   1626.4 0.149725    9.9 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  37  33 0.495369    0.0 0.000000 0.000000 0.003072 0.000003   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  38  34 0.498711    0.0 0.000000 0.000000 0.003530 0.000188   1626.4 0.149725    9.9 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  39  35 0.502208    0.0 0.000000 0.000000 0.003931 0.000434   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  40  36 0.505798    0.0 0.000000 0.000000 0.003996 0.000407   1626.4 0.149725    9.8 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  41  37 0.509618    0.0 0.000000 0.000000 0.004280 0.000459   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  42  38 0.513818    0.0 0.000000 0.000000 0.004950 0.000750   1626.4 0.149725   11.1 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  43  39 0.518929    0.0 0.000000 0.000000 0.006113 0.001002   1626.4 0.149725    0.0 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  44  40 0.524097    0.0 0.000000 0.000000 0.006313 0.001146   1626.4 0.149725    7.8 0.000000 0.000000 0.149725 0.000000 0.000000 0.000000
2000  45  41 0.503880  243.6 0.000107 0.026142 0.006919 0.000995   1870.0 0.175867  273.6 0.000096 0.026142 0.175867 0.000000 0.000000 0.000000
2000  46  42 0.508792    0.0 0.000000 0.000000 0.006046 0.001133   1870.0 0.175867    0.0 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  47  43 0.514079    0.0 0.000000 0.000000 0.006401 0.001115   1870.0 0.175867    8.2 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  48  44 0.520385    0.0 0.000000 0.000000 0.007691 0.001384   1870.0 0.175867    6.2 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  49  45 0.526631    0.0 0.000000 0.000000 0.007709 0.001464   1870.0 0.175867    6.5 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  50  46 0.533623    0.0 0.000000 0.000000 0.008567 0.001575   1870.0 0.175867    6.5 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  51  47 0.538444    0.0 0.000000 0.000000 0.005862 0.001040   1870.0 0.175867    0.0 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  52  48 0.543103    0.0 0.000000 0.000000 0.005105 0.000447   1870.0 0.175867   11.2 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  53  49 0.548144    0.0 0.000000 0.000000 0.006150 0.001109   1870.0 0.175867    0.0 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  54  50 0.553652    0.0 0.000000 0.000000 0.006897 0.001389   1870.0 0.175867   12.2 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
2000  55  51 0.559894    0.0 0.000000 0.000000 0.007873 0.001631   1870.0 0.175867    0.0 0.000000 0.000000 0.175867 0.000000 0.000000 0.000000
