 RUN:  data/cwarner/testloc2           
 
  YR DOY DAY   TMIN  TMAX TMAXB TBIAS  SRAD  FCDR   DRF   RDT    DT TEMF    RW    TW      LA  LAI
2003 108  18   16.9  30.6  31.4  24.2  26.8   1.0   0.9   1.0  20.7 1.00   1.5   2.0   179.0  0.8
2003 109  19   16.1  28.9  29.1  22.6  16.3   0.6   0.4   0.9  21.6 1.00   1.6   2.0   183.7  0.8
2003 110  20   15.7  30.6  31.0  23.3  20.2   0.7   0.6   0.9  22.5 1.00   1.7   2.1   188.7  0.9
2003 111  21   15.9  29.2  29.6  22.7  20.3   0.7   0.6   0.9  23.5 1.00   1.8   2.1   194.1  0.9
2003 112  22   18.7  29.7  30.2  24.4  22.3   0.8   0.7   1.0  24.5 1.00   1.8   2.2   200.6  0.9
2003 113  23   13.7  27.5  27.9  20.8  21.2   0.7   0.6   0.8  25.3 1.00   1.9   2.3   206.3  0.9
2003 114  24   11.9  29.3  29.7  20.8  21.0   0.7   0.6   0.7  26.0 1.00   2.1   2.3   211.7  1.0
2003 115  25   18.2  30.5  30.7  24.4  15.4   0.5   0.4   1.0  27.0 1.00   2.1   2.4   219.6  1.0
2003 116  26   17.9  28.4  28.7  23.3  20.2   0.7   0.6   1.0  28.0 1.00   2.2   2.5   227.9  1.0
2003 117  27   15.3  29.1  29.8  22.6  28.2   1.0   1.0   0.9  28.9 1.00   2.3   2.6   235.8  1.1
2003 118  28   16.8  30.5  30.9  23.8  22.0   0.8   0.7   0.9  29.9 1.00   2.4   2.7   244.8  1.1
2003 119  29   18.5  30.1  30.4  24.4  19.6   0.7   0.6   1.0  30.9 1.00   2.5   2.8   254.9  1.1
2003 120  30   19.5  29.6  29.6  24.6  10.0   0.3   0.1   1.0  31.9 1.00   2.6   3.0   265.6  1.2
2003 121  31   19.8  27.8  27.9  23.8  12.3   0.4   0.2   1.0  32.9 1.00   2.6   3.1   276.9  1.2
2003 122  32   20.6  31.2  31.7  26.2  26.2   0.9   0.9   1.0  33.9 1.00   2.7   3.2   288.8  1.3
2003 123  33   18.4  31.7  32.2  25.3  26.0   0.9   0.9   1.0  34.9 1.00   2.8   3.4   301.4  1.4
2003 124  34   19.2  31.8  32.3  25.8  26.8   0.9   0.9   1.0  35.9 1.00   2.9   3.6   314.6  1.4
2003 125  35   20.3  33.0  33.3  26.8  22.2   0.8   0.7   1.0  36.9 1.00   3.1   3.7   328.5  1.5
2003 126  36   23.2  34.3  34.6  28.9  23.4   0.8   0.8   0.9  37.8 0.91   3.2   3.9   341.8  1.5
2003 127  37   23.5  33.7  34.1  28.8  25.7   0.9   0.9   1.0  38.8 0.92   3.3   4.1   356.7  1.6
2003 128  38   21.4  33.5  33.9  27.7  26.8   0.9   0.9   1.0  39.8 1.00   3.4   4.3   372.5  1.7
2003 129  39   21.4  34.5  34.9  28.2  26.5   0.9   0.9   0.9  40.6 0.97   3.5   4.5   387.1  1.7
2003 130  40   22.1  34.9  35.3  28.7  26.5   0.9   0.9   0.8  41.5 0.93   3.6   4.6   401.4  1.8
2003 131  41   22.7  34.3  34.7  28.7  26.8   0.9   0.9   0.9  42.4 0.93   3.7   4.8   417.5  1.9
2003 132  42   23.9  33.7  34.0  28.9  23.8   0.8   0.8   1.0  43.4 0.91   3.8   5.1   435.8  2.0
2003 133  43   19.5  31.9  32.3  25.9  28.0   0.9   0.9   1.0  44.4 1.00   3.9   5.3   454.7  2.1
2003 134  44   18.4  33.9  34.1  26.3  23.6   0.8   0.7   1.0  45.4 1.00   4.1   5.6   473.9  2.1
2003 135  45   19.6  32.4  32.6  26.1  20.5   0.7   0.6   1.0  46.4 1.00   4.2   5.9   494.1  2.2
2003 136  46   19.7  34.1  34.3  27.0  25.1   0.8   0.8   1.0  47.3 1.00   4.3   6.1   514.1  2.3
2003 137  47   21.4  35.8  36.0  28.7  25.6   0.9   0.8   0.7  48.1 0.93   4.4   6.3   530.0  2.4
2003 138  48   22.0  34.9  35.1  28.5  22.2   0.8   0.7   0.9  49.0 0.94   4.6   6.6   549.0  2.5
2003 139  49   20.9  34.3  34.4  27.6  16.0   0.5   0.4   1.0  49.9 1.00   4.7   6.9   570.4  2.6
2003 140  50   21.4  30.9  31.0  26.2  20.9   0.7   0.6   1.0  50.9 1.00   4.8   7.2   593.5  2.7
2003 141  51   20.1  31.2  31.3  25.7  20.5   0.7   0.6   1.0  51.9 1.00   4.9   7.6   617.1  2.8
2003 142  52   19.4  31.4  31.5  25.4  17.2   0.6   0.4   1.0  52.9 1.00   5.0   7.9   641.3  2.9
2003 143  53   20.8  27.8  27.8  24.3  12.8   0.4   0.2   1.0  53.9 1.00   5.0   8.2   662.8  3.0
2003 144  54   19.8  31.8  31.9  25.8  22.1   0.7   0.6   1.0  54.9 1.00   5.1   6.4   567.5  2.6
2003 145  55   20.1  32.9  33.1  26.6  27.9   0.9   0.9   1.0  55.9 1.00   5.3   6.7   567.6  2.6
2003 146  56   21.0  33.3  33.5  27.3  27.7   0.9   0.9   1.0  56.9 1.00   5.4   7.1   567.8  2.6
2003 147  57   19.5  33.4  33.6  26.6  28.1   0.9   0.9   1.0  57.9 1.00   5.5   7.5   568.4  2.6
2003 148  58   21.3  31.5  31.7  26.5  23.3   0.8   0.7   1.0  58.9 1.00   5.6   7.8   569.6  2.6
2003 149  59   18.2  30.3  30.5  24.4  27.9   0.9   0.9   1.0  59.9 1.00   5.7   8.2   571.7  2.6
2003 150  60   21.0  31.3  31.5  26.2  24.3   0.8   0.7   1.0  60.9 1.00   5.8   8.6   575.1  2.6
2003 151  61   23.1  32.0  32.2  27.6  24.4   0.8   0.8   1.0  61.9 1.00   5.9   9.0   580.3  2.6
2003 152  62   23.5  31.4  31.5  27.5  19.9   0.7   0.6   1.0  62.9 1.00   6.0   9.5   587.8  2.7
2003 153  63   22.8  34.1  34.3  28.5  25.1   0.8   0.8   1.0  63.9 0.94   6.1   9.9   597.7  2.7
2003 154  64   20.4  32.5  32.6  26.5  20.6   0.7   0.6   1.0  64.9 1.00   6.2  10.3   611.7  2.8
2003 155  65   21.1  29.6  29.6  25.4   6.6   0.2   0.0   1.0  65.9 1.00   6.2  10.4   618.5  2.8
2003 156  66   21.8  31.2  31.2  26.5  10.8   0.4   0.1   1.0  66.9 1.00   6.2  10.7   632.6  2.9
2003 157  67   21.2  33.1  33.2  27.2  20.2   0.7   0.6   1.0  67.9 1.00   6.3  11.1   662.5  3.0
2003 158  68   22.4  32.4  32.4  27.4  16.0   0.5   0.4   1.0  68.9 1.00   6.4  11.5   689.3  3.1
2003 159  69   22.4  31.0  31.0  26.7  12.6   0.4   0.2   1.0  69.9 1.00   6.4  11.9   710.3  3.2
2003 160  70   22.4  31.6  31.6  27.0  17.6   0.6   0.4   1.0  70.9 1.00   6.4  12.3   739.7  3.3
2003 161  71   22.5  33.6  33.7  28.1  24.1   0.8   0.7   1.0  71.9 0.98   6.5  12.8   771.3  3.5
2003 162  72   22.3  35.3  35.4  28.8  22.2   0.7   0.6   0.8  72.7 0.92   6.6  13.2   797.6  3.6
2003 163  73   20.7  34.4  34.5  27.6  21.6   0.7   0.6   0.9  73.7 1.00   6.7  13.7   827.6  3.7
2003 164  74   21.9  33.5  33.6  27.7  23.3   0.8   0.7   1.0  74.7 1.00   6.8  14.2   859.6  3.9
2003 165  75   21.8  33.8  33.8  27.8  20.6   0.7   0.6   1.0  75.7 1.00   6.9  14.7   891.7  4.0
2003 166  76   22.1  33.9  33.9  28.0  18.9   0.6   0.5   1.0  76.7 0.98   7.3  15.1   923.9  1.0
2003 167  77   22.1  32.3  33.4  27.8  15.0   0.5   0.3   1.0  77.7 1.00   7.6  15.4   956.2  1.1
2003 168  78   22.9  33.1  34.7  28.8  17.0   0.6   0.4   0.9  78.6 0.92   7.9  15.8   985.8  1.1
2003 169  79   23.5  32.3  32.9  28.2  12.6   0.4   0.2   1.0  79.6 0.97   8.1  16.2  1018.1  1.1
2003 170  80   23.3  25.5  25.5  24.4   3.8   0.1   0.0   1.0  80.6 1.00   8.2  16.4  1038.4  1.2
2003 171  81   21.7  24.1  24.1  22.9   3.5   0.1   0.0   1.0  81.6 1.00   8.2  16.6  1057.3  1.2
2003 172  82   22.4  28.2  28.8  25.6  12.5   0.4   0.2   1.0  82.6 1.00   8.4  17.0  1089.5  1.2
2003 173  83   22.8  26.6  26.6  24.7   7.9   0.3   0.0   1.0  83.6 1.00   8.5  17.4  1121.7  1.3
2003 174  84   21.5  32.0  33.8  27.6  18.7   0.6   0.5   1.0  84.6 1.00   9.0  17.8  1153.7  1.3
2003 175  85   19.0  32.8  36.7  27.9  26.1   0.9   0.8   0.7  85.2 0.99   9.6  18.0  1174.9  1.3
2003 176  86   19.6  31.5  34.3  26.9  22.8   0.7   0.7   1.0  86.2 1.00  10.1  18.4  1205.7  1.4
2003 177  87   19.5  32.5  36.1  27.8  25.6   0.8   0.8   0.7  86.9 1.00  10.7  18.7  1229.1  1.4
2003 178  88   20.7  33.9  36.5  28.6  22.4   0.7   0.7   0.7  87.6 0.94  11.2  18.9  1251.1  1.4
2003 179  89   22.9  31.2  32.4  27.7  16.9   0.6   0.4   1.0  88.6 1.00  11.7  19.3  1282.7  1.4
2003 180  90   21.0  31.8  32.8  26.9  16.2   0.5   0.4   1.0  89.6 1.00  12.1  19.7  1314.1  1.5
2003 181  91   24.0  33.5  35.4  29.7  20.3   0.7   0.6   0.8  90.5 0.84  12.5  20.0  1339.8  1.5
2003 182  92   22.9  34.4  36.1  29.5  19.7   0.7   0.5   0.7  91.2 0.86  13.0  20.3  1362.7  1.5
2003 183  93   23.2  31.6  32.6  27.9  16.1   0.5   0.4   1.0  92.2 0.99  13.4  20.7  1393.6  1.6
2003 184  94   22.6  31.3  32.6  27.6  18.0   0.6   0.5   1.0  93.2 1.00  13.9  21.1  1424.3  1.6
2003 185  95   22.3  34.9  37.1  29.7  22.3   0.7   0.7   0.6  93.8 0.84  14.5  21.3  1443.0  1.6
2003 186  96   21.9  33.8  36.1  29.0  22.7   0.8   0.7   0.7  94.5 0.91  15.0  21.6  1465.5  1.7
2003 187  97   23.7  34.6  37.0  30.4  23.4   0.8   0.7   0.6  95.2 0.78  15.5  21.8  1484.2  1.7
2003 188  98   22.6  34.4  36.4  29.5  21.9   0.7   0.6   0.7  95.9 0.86  16.1  22.1  1505.2  1.7
2003 189  99   22.6  36.9  40.0  31.3  26.2   0.9   0.8   0.3  96.1 0.68  16.5  22.2  1512.7  1.7
2003 190 100   23.1  34.8  36.2  29.6  19.0   0.6   0.5   0.7  96.8 0.85  17.0  22.5  1534.4  1.7
2003 191 101   22.7  34.8  37.4  30.0  24.5   0.8   0.8   0.6  97.4 0.81  17.6  22.7  1551.5  1.7
2003 192 102   23.4  34.1  34.9  29.1  15.5   0.5   0.4   0.9  98.3 0.89  18.0  23.0  1577.8  1.8
2003 193 103   20.8  33.5  33.9  27.4  13.1   0.4   0.2   1.0  99.3 1.00  18.3  23.4  1607.0  1.8
2003 194 104   21.9  31.9  32.4  27.1  13.6   0.5   0.3   1.0 100.3 1.00  18.5  24.5  1693.2  1.9
2003 195 105   22.1  32.4  33.0  27.5  14.8   0.5   0.3   1.0 101.3 1.00  18.6  25.7  1788.3  2.0
2003 196 106   22.7  27.4  27.4  25.0   6.0   0.2   0.0   1.0 102.3 1.00  18.6  26.2  1827.3  2.1
2003 197 107   22.3  30.2  30.6  26.5  13.6   0.5   0.3   1.0 103.3 1.00  18.8  27.4  1916.1  2.2
2003 198 108   22.1  33.5  35.8  28.9  26.3   0.9   0.8   0.8 104.1 0.91  19.2  28.7  2009.0  2.3
2003 199 109   20.4  35.3  37.5  28.9  26.8   0.9   0.9   0.6 104.6 0.91  19.7  29.6  2076.3  2.3
2003 200 110   21.9  33.2  34.6  28.3  22.9   0.8   0.7   0.9 105.6 0.96  20.0  31.1  2186.2  2.5
2003 201 111   23.0  32.6  33.7  28.3  21.2   0.7   0.6   1.0 106.6 0.96  20.4  32.7  2305.6  2.6
2003 202 112   22.7  33.9  34.9  28.8  21.0   0.7   0.6   0.9 107.5 0.92  20.7  34.2  2412.0  2.7
2003 203 113   21.8  32.4  32.8  27.3  15.7   0.5   0.4   1.0 108.5 1.00  20.9  35.8  2517.3  2.8
2004  91   1   17.6  26.0  26.8  22.2  25.1   1.0   1.0   1.0   7.4 1.00   0.4   1.7   150.0  0.7
2004  92   2    8.8  19.8  20.7  14.8  27.2   1.0   1.0   0.6   8.0 0.89   0.4   1.7   150.1  0.7
2004  93   3    8.2  22.0  22.9  15.5  26.2   1.0   0.9   0.6   8.6 0.95   0.4   1.7   150.1  0.7
2004  94   4   10.2  24.0  24.9  17.6  27.3   1.0   1.0   0.7   9.3 1.00   0.4   1.7   150.2  0.7
2004  95   5   10.2  23.7  24.6  17.4  27.2   1.0   1.0   0.7  10.0 1.00   0.5   1.7   150.5  0.7
2004  96   6    8.5  23.9  24.9  16.7  27.7   1.0   1.0   0.6  10.6 1.00   0.5   1.7   150.8  0.7
2004  97   7    8.1  26.7  27.4  17.8  24.8   0.9   0.9   0.6  11.2 1.00   0.6   1.7   151.2  0.7
2004  98   8   13.6  28.6  29.1  21.3  20.3   0.7   0.7   0.8  12.0 1.00   0.6   1.7   152.2  0.7
2004  99   9   17.4  27.7  28.1  22.7  18.9   0.7   0.6   1.0  13.0 1.00   0.7   1.7   153.7  0.7
2004 100  10   17.1  29.5  30.1  23.6  22.9   0.8   0.8   1.0  13.9 1.00   0.8   1.7   155.7  0.7
2004 101  11   16.2  30.0  30.9  23.5  26.8   1.0   1.0   0.9  14.8 1.00   0.9   1.7   157.9  0.7
2004 102  12   14.6  30.6  31.0  22.8  18.7   0.7   0.6   0.9  15.7 1.00   1.0   1.8   160.2  0.7
2004 103  13   18.2  26.9  27.0  22.6  11.2   0.4   0.2   1.0  16.7 1.00   1.0   1.8   163.2  0.7
2004 104  14   15.8  24.0  24.2  20.0  14.0   0.5   0.3   0.9  17.6 1.00   1.1   1.8   166.2  0.7
2004 105  15    8.1  18.5  19.3  13.7  26.9   0.9   0.9   0.6  18.2 0.79   1.1   1.9   168.4  0.8
2004 106  16    7.1  24.6  25.5  16.3  28.5   1.0   1.0   0.5  18.7 1.00   1.2   1.9   170.5  0.8
2004 107  17    6.3  26.1  26.9  16.6  27.1   0.9   0.9   0.5  19.3 1.00   1.3   1.9   172.6  0.8
2004 108  18   10.2  26.8  27.6  18.9  26.9   0.9   0.9   0.7  19.9 1.00   1.4   1.9   175.6  0.8
2004 109  19    9.7  27.4  28.3  19.0  28.2   1.0   1.0   0.7  20.6 1.00   1.5   2.0   178.6  0.8
2004 110  20   11.0  28.1  28.8  19.9  26.2   0.9   0.9   0.7  21.3 1.00   1.6   2.0   182.1  0.8
2004 111  21    9.9  27.6  28.3  19.1  26.1   0.9   0.9   0.7  22.0 1.00   1.7   2.0   185.6  0.8
2004 112  22   13.8  28.4  28.8  21.3  20.3   0.7   0.6   0.8  22.8 1.00   1.8   2.1   190.3  0.9
2004 113  23   17.9  30.5  31.1  24.5  25.0   0.9   0.8   1.0  23.8 1.00   1.9   2.2   196.3  0.9
2004 114  24   14.7  30.9  31.3  23.0  21.3   0.7   0.7   0.9  24.6 1.00   2.0   2.2   202.0  0.9
2004 115  25   14.3  30.6  31.4  22.8  28.1   1.0   1.0   0.8  25.5 1.00   2.1   2.3   208.0  0.9
2004 116  26   16.5  30.2  30.5  23.5  19.6   0.7   0.6   0.9  26.4 1.00   2.2   2.4   215.0  1.0
2004 117  27   17.5  31.3  31.7  24.6  20.6   0.7   0.6   1.0  27.4 1.00   2.3   2.5   222.9  1.0
2004 118  28   13.0  23.9  23.9  18.5   9.0   0.3   0.1   0.8  28.2 1.00   2.4   2.5   229.6  1.0
2004 119  29    9.8  29.2  29.9  19.8  28.0   0.9   0.9   0.7  28.8 1.00   2.5   2.6   235.5  1.1
2004 120  30   17.0  28.8  29.0  23.0  17.8   0.6   0.5   1.0  29.8 1.00   2.6   2.7   244.6  1.1
2004 121  31   20.2  31.5  31.7  25.9  15.8   0.6   0.4   1.0  30.8 1.00   2.6   2.8   254.6  1.1
2004 122  32   21.1  32.3  32.8  27.0  25.2   0.9   0.8   1.0  31.8 1.00   2.8   3.0   265.2  1.2
2004 123  33   21.1  31.9  32.1  26.6  17.6   0.6   0.5   1.0  32.8 1.00   2.8   3.1   276.5  1.2
2004 124  34   20.9  24.6  24.6  22.8   7.1   0.2   0.0   1.0  33.8 1.00   2.9   3.2   286.4  1.3
2004 125  35   13.4  27.4  28.0  20.7  27.7   0.9   0.9   0.8  34.6 1.00   3.0   3.3   296.5  1.3
2004 126  36   10.8  28.1  28.7  19.8  29.3   1.0   1.0   0.7  35.3 1.00   3.1   3.4   305.5  1.4
2004 127  37   12.7  31.6  32.1  22.4  27.9   0.9   0.9   0.8  36.1 1.00   3.2   3.6   316.0  1.4
2004 128  38   15.3  30.6  31.0  23.1  24.9   0.8   0.8   0.9  37.0 1.00   3.4   3.7   328.4  1.5
2004 129  39   14.5  31.4  31.9  23.2  28.3   0.9   0.9   0.9  37.8 1.00   3.5   3.9   340.9  1.5
2004 130  40   15.0  30.8  31.3  23.2  29.5   1.0   1.0   0.9  38.7 1.00   3.6   4.0   354.2  1.6
2004 131  41   16.2  30.9  31.1  23.7  20.2   0.7   0.6   0.9  39.6 1.00   3.7   4.2   368.7  1.7
2004 132  42   19.4  30.8  30.9  25.1  13.2   0.4   0.3   1.0  40.6 1.00   3.8   4.4   385.1  1.7
2004 133  43   19.7  31.3  31.5  25.6  22.0   0.7   0.7   1.0  41.6 1.00   3.9   4.6   402.2  1.8
2004 134  44   18.4  31.5  31.9  25.1  27.0   0.9   0.9   1.0  42.6 1.00   4.0   4.9   419.9  1.9
2004 135  45   17.2  31.2  31.5  24.4  25.9   0.9   0.8   1.0  43.6 1.00   4.2   5.1   437.7  2.0
2004 136  46   17.7  31.9  32.0  24.9  18.7   0.6   0.5   1.0  44.6 1.00   4.3   5.4   456.5  2.1
2004 137  47   18.2  30.8  31.0  24.6  21.5   0.7   0.6   1.0  45.6 1.00   4.4   5.6   476.1  2.1
2004 138  48   19.5  31.8  32.0  25.7  21.5   0.7   0.6   1.0  46.6 1.00   4.5   5.9   496.5  2.2
2004 139  49   17.2  30.4  30.6  23.9  21.7   0.7   0.6   1.0  47.6 1.00   4.6   6.2   516.7  2.3
2004 140  50   17.5  31.6  31.8  24.6  22.7   0.8   0.7   1.0  48.5 1.00   4.8   6.4   537.9  2.4
2004 141  51   16.6  32.7  32.9  24.8  25.5   0.8   0.8   0.9  49.5 1.00   4.9   6.7   558.7  2.5
2004 142  52   16.4  32.2  32.4  24.4  24.5   0.8   0.7   0.9  50.4 1.00   5.0   7.0   580.0  2.6
2004 143  53   16.7  33.0  33.2  25.0  28.5   0.9   0.9   0.9  51.4 1.00   5.2   7.3   602.0  2.7
2004 144  54   17.5  32.7  32.9  25.2  29.0   1.0   0.9   1.0  52.3 1.00   5.3   7.7   625.4  2.8
2004 145  55   17.7  33.0  33.1  25.4  19.8   0.7   0.5   1.0  53.3 1.00   5.4   8.0   649.6  2.9
2004 146  56   17.2  34.4  34.6  25.9  26.0   0.9   0.8   0.9  54.3 1.00   5.6   8.4   672.8  3.0
2004 147  57   20.7  34.9  35.1  27.9  27.5   0.9   0.9   0.9  55.1 0.99   5.7   6.4   576.5  2.6
2004 148  58   20.8  35.5  35.7  28.3  28.1   0.9   0.9   0.8  55.9 0.96   5.8   6.7   576.5  2.6
2004 149  59   23.6  34.5  34.8  29.2  29.4   1.0   1.0   0.9  56.8 0.89   5.9   7.0   576.5  2.6
2004 150  60   20.6  35.5  35.8  28.2  29.6   1.0   1.0   0.8  57.6 0.97   6.0   7.3   576.7  2.6
2004 151  61   18.5  35.4  35.6  27.1  26.7   0.9   0.8   0.8  58.4 1.00   6.2   7.6   577.0  2.6
2004 152  62   21.7  35.8  36.0  28.8  26.4   0.9   0.8   0.8  59.1 0.92   6.3   7.9   577.5  2.6
2004 153  63   23.2  37.5  37.7  30.5  27.6   0.9   0.9   0.5  59.7 0.77   6.4   8.1   578.1  2.6
2004 154  64   21.5  35.2  35.3  28.4  21.5   0.7   0.6   0.8  60.5 0.95   6.5   8.5   579.5  2.6
2004 155  65   20.7  35.8  36.0  28.3  25.1   0.8   0.8   0.8  61.3 0.96   6.6   8.8   581.4  2.6
2004 156  66   20.0  34.2  34.3  27.1  19.8   0.7   0.5   1.0  62.2 1.00   6.7   9.2   585.2  2.6
2004 157  67   19.7  31.6  31.7  25.7  18.0   0.6   0.5   1.0  63.2 1.00   6.8   9.6   591.1  2.7
2004 158  68   21.0  34.0  34.2  27.6  24.3   0.8   0.7   1.0  64.2 1.00   6.9  10.0   599.4  2.7
2004 159  69   19.8  34.9  35.0  27.4  22.1   0.7   0.6   0.9  65.1 1.00   7.0  10.4   609.1  2.7
2004 160  70   20.4  32.8  32.9  26.6  17.5   0.6   0.4   1.0  66.1 1.00   7.1  10.8   623.6  2.8
2004 161  71   21.7  32.0  32.1  26.9  24.5   0.8   0.7   1.0  67.1 1.00   7.2  11.2   643.2  2.9
2004 162  72   21.7  33.5  33.6  27.7  24.6   0.8   0.8   1.0  68.1 1.00   7.3  11.7   668.3  3.0
2004 163  73   20.5  34.4  34.6  27.5  26.9   0.9   0.8   0.9  69.0 1.00   7.4  12.1   697.1  3.1
2004 164  74   23.9  34.7  34.8  29.4  24.7   0.8   0.8   0.9  69.9 0.88   7.5  12.5   725.1  3.3
2004 165  75   22.8  35.7  35.8  29.3  24.0   0.8   0.7   0.8  70.7 0.88   7.6  12.9   749.5  3.4
2004 166  76   22.4  34.3  34.3  28.4  16.5   0.5   0.4   1.0  71.6 0.96   7.6  13.3   775.6  3.5
2004 167  77   22.5  32.2  32.2  27.4  14.1   0.5   0.3   1.0  72.6 1.00   7.7  13.7   798.9  3.6
2004 168  78   23.0  34.0  34.1  28.5  26.1   0.9   0.8   1.0  73.6 0.94   7.7  14.2   830.4  3.7
2004 169  79   21.7  33.2  33.3  27.5  24.9   0.8   0.8   1.0  74.6 1.00   7.8  14.7   862.4  3.9
2004 170  80   22.1  33.4  33.4  27.8  18.6   0.6   0.5   1.0  75.6 1.00   7.9  15.2   892.5  4.0
2004 171  81   23.8  35.6  35.7  29.7  25.4   0.8   0.8   0.8  76.4 0.84   8.3  15.5   918.0  1.0
2004 172  82   24.6  35.1  38.3  31.5  22.1   0.7   0.7   0.5  76.9 0.66   8.6  15.6   932.7  1.1
2004 173  83   23.3  34.6  39.0  31.1  25.2   0.8   0.8   0.4  77.3 0.70   8.9  15.8   944.8  1.1
2004 174  84   24.1  33.5  37.3  30.7  23.7   0.8   0.7   0.6  77.8 0.75   9.3  16.0   963.9  1.1
2004 175  85   22.4  35.4  40.7  31.6  27.6   0.9   0.9   0.2  78.0 0.65   9.6  16.0   969.1  1.1
2004 176  86   22.5  35.5  40.5  31.5  26.9   0.9   0.9   0.2  78.2 0.66  10.0  16.1   975.2  1.1
2004 177  87   22.0  35.7  39.7  30.9  24.7   0.8   0.8   0.3  78.5 0.73  10.4  16.2   984.4  1.1
2004 178  88   22.6  36.1  40.6  31.6  26.0   0.9   0.8   0.2  78.7 0.64  10.7  16.3   989.9  1.1
2004 179  89   22.3  34.9  38.5  30.4  23.6   0.8   0.7   0.4  79.1 0.78  11.1  16.5  1004.2  1.1
2004 180  90   20.8  34.0  35.2  28.0  16.0   0.5   0.4   0.8  79.9 0.98  11.5  16.8  1031.5  1.2
2004 181  91   21.0  34.9  37.7  29.4  21.8   0.7   0.6   0.5  80.5 0.88  11.9  17.0  1048.8  1.2
2004 182  92   21.3  34.9  39.8  30.6  27.5   0.9   0.9   0.3  80.7 0.76  12.4  17.1  1057.7  1.2
2004 183  93   22.4  34.1  37.0  29.7  22.1   0.7   0.6   0.6  81.4 0.85  12.8  17.3  1077.9  1.2
2004 184  94   22.4  34.2  35.5  29.0  16.6   0.6   0.4   0.8  82.2 0.91  13.1  17.6  1104.0  1.2
2004 185  95   21.6  33.9  37.5  29.6  24.7   0.8   0.8   0.6  82.7 0.86  13.6  17.8  1121.9  1.3
2004 186  96   21.6  34.5  38.5  30.0  25.7   0.9   0.8   0.4  83.2 0.81  14.1  18.0  1136.2  1.3
2004 187  97   22.8  34.9  38.6  30.7  24.9   0.8   0.8   0.4  83.6 0.75  14.5  18.2  1150.0  1.3
2004 188  98   23.4  35.8  39.3  31.4  24.6   0.8   0.8   0.3  84.0 0.67  14.9  18.3  1160.8  1.3
2004 189  99   23.1  34.1  35.9  29.5  18.9   0.6   0.5   0.8  84.7 0.86  15.3  18.6  1185.2  1.3
2004 190 100   22.0  34.7  39.6  30.8  28.6   1.0   0.9   0.3  85.0 0.74  15.7  18.7  1194.9  1.3
2004 191 101   21.8  35.9  40.2  31.0  27.1   0.9   0.9   0.2  85.2 0.72  16.2  18.8  1202.2  1.4
2004 192 102   21.5  35.7  40.4  30.9  28.2   0.9   0.9   0.2  85.5 0.72  16.6  18.9  1208.8  1.4
2004 193 103   22.5  34.5  35.5  29.0  15.5   0.5   0.4   0.8  86.3 0.91  17.0  19.2  1234.7  1.4
2004 194 104   21.6  34.3  37.7  29.7  25.0   0.8   0.8   0.5  86.8 0.85  17.4  19.4  1251.7  1.4
2004 195 105   23.1  34.4  38.4  30.8  26.8   0.9   0.9   0.4  87.2 0.74  17.9  19.6  1265.9  1.4
