 Run: data/cwarner/testdate1          
 
  YR DOY Day     d_TW     d_RW    TW    RW    N_TOP   N_ROOT Tact Ract Topt Ropt  NDemand  NUptake  NSupply  NSUF  WSUF NupCum
2000   5   1 0.000218 0.000056   1.7   0.4 0.014683 0.001960 0.89 0.48 1.29 0.69 0.008404 0.000968 0.000968 0.017 1.000  0.001
2000   6   2 0.000199 0.002615   1.7   0.4 0.015518 0.002092 0.94 0.50 1.29 0.69 0.007578 0.000968 0.000968 0.075 1.000  0.002
2000   7   3 0.000597 0.003560   1.7   0.4 0.016349 0.002235 0.99 0.53 1.30 0.70 0.006815 0.000974 0.000974 0.135 1.000  0.003
2000   8   4 0.001011 0.009916   1.7   0.4 0.017154 0.002410 1.04 0.56 1.31 0.71 0.006075 0.000980 0.000980 0.224 1.000  0.004
2000   9   5 0.002067 0.015571   1.7   0.4 0.017943 0.002624 1.08 0.59 1.32 0.72 0.005411 0.001003 0.001003 0.341 1.000  0.005
2000  10   6 0.003925 0.013913   1.7   0.5 0.018765 0.002841 1.13 0.62 1.33 0.73 0.004765 0.001038 0.001038 0.483 1.000  0.006
2000  11   7 0.003603 0.026606   1.7   0.5 0.019539 0.003134 1.18 0.65 1.33 0.73 0.004089 0.001067 0.001067 0.677 1.000  0.007
2000  12   8 0.005280 0.040574   1.7   0.5 0.020275 0.003525 1.22 0.67 1.34 0.74 0.003514 0.001128 0.001128 0.904 1.000  0.008
2000  13   9 0.004843 0.040163   1.7   0.6 0.021076 0.003943 1.26 0.70 1.34 0.74 0.002846 0.001219 0.001219 1.000 1.000  0.009
2000  14  10 0.000000 0.000000   1.7   0.6 0.022179 0.004150 1.33 0.73 1.34 0.74 0.001630 0.001310 0.001310 1.000 1.000  0.011
2000  15  11 0.000000 0.000000   1.7   0.6 0.022457 0.004203 1.34 0.74 1.34 0.74 0.000331 0.000331 0.001310 1.000 1.000  0.011
2000  16  12 0.002624 0.015160   1.7   0.6 0.022530 0.004329 1.35 0.75 1.35 0.75 0.000198 0.000198 0.001310 1.000 1.000  0.011
2000  17  13 0.005635 0.007227   1.7   0.6 0.022683 0.004410 1.35 0.75 1.35 0.75 0.000234 0.000234 0.001344 1.000 1.000  0.011
2000  18  14 0.009790 0.044490   1.7   0.6 0.022940 0.004790 1.36 0.76 1.36 0.76 0.000637 0.000637 0.001361 1.000 1.000  0.012
