 Run: data/cwarner/testdate1          
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2000   5   1   150.0  0.68   1.7   0.4    6.7 14.5  1.3 15.6  0.00 0.00 1.00  0.00  0.00 5.750  0.00  0.00 0.22  14.0 0.20  221.7
2000   6   2   150.0  0.68   1.7   0.4    7.1  8.8  4.7 23.9  0.00 0.00 1.00  0.00  0.00 5.597  0.00  0.00 0.15  14.0 0.14  221.7
2000   7   3   150.1  0.68   1.7   0.4    7.7  6.7  9.2 19.7  0.38 0.37 1.00  0.38  0.37 5.852  0.38  0.41 0.12  14.0 0.11  221.7
2000   8   4   150.2  0.68   1.7   0.4    8.3  9.5  7.3 25.2  0.00 0.00 1.00  0.00  0.00 5.679  0.00  0.00 0.17  14.0 0.16  221.7
2000   9   5   150.4  0.68   1.7   0.4    8.9 11.2  9.5 26.6  0.00 0.00 1.00  0.00  0.00 5.468  0.00  0.00 0.21  14.0 0.19  221.7
2000  10   6   150.7  0.68   1.7   0.5    9.7  6.5 11.8 24.1  0.76 0.50 1.00  0.76  0.50 5.846  0.76  0.81 0.12  14.0 0.11  221.7
2000  11   7   151.1  0.68   1.7   0.5   10.1 14.4  4.3 23.3  0.03 0.00 1.00  0.03  0.00 5.628  0.00  0.00 0.25  14.0 0.23  221.7
2000  12   8   151.5  0.68   1.7   0.5   10.5 14.4  4.4 25.7  0.00 0.34 1.00  0.00  0.34 5.713  0.00  0.03 0.26  14.1 0.23  221.7
2000  13   9   152.0  0.69   1.7   0.6   10.9 13.2  2.0 25.5  0.10 0.00 1.00  0.10  0.00 5.586  0.00  0.01 0.23  14.1 0.21  221.7
2000  14  10   152.0  0.69   1.7   0.6   10.9 15.2 -3.7 14.6  0.00 0.38 1.00  0.00  0.38 5.760  0.00  0.04 0.21  14.1 0.19  221.7
2000  15  11   152.0  0.69   1.7   0.6   10.9 14.5 -4.7 17.2  0.00 0.00 1.00  0.00  0.00 5.556  0.00  0.00 0.20  14.1 0.18  221.7
2000  16  12   152.2  0.69   1.7   0.6   11.1 14.7 -1.9 20.9  0.00 0.41 1.00  0.00  0.41 5.741  0.00  0.04 0.23  14.1 0.21  221.7
2000  17  13   152.7  0.69   1.7   0.6   11.4  5.0  2.6 17.8  0.00 0.00 1.00  0.00  0.00 5.663  0.00  0.00 0.08  14.1 0.07  221.7
2000  18  14   153.6  0.69   1.7   0.6   12.0 11.8  7.5 22.5  0.00 0.31 1.00  0.00  0.31 5.760  0.00  0.03 0.21  14.1 0.19  221.7
2000  19  15   155.0  0.70   1.7   0.6   12.8  4.0 12.7 17.6  0.05 0.00 1.00  0.05  0.00 5.739  0.00  0.00 0.07  14.2 0.06  221.7
2000  20  16   156.0  0.70   1.7   0.7   13.3 13.2  6.4 21.2  0.00 0.00 1.00  0.00  0.00 5.511  0.00  0.00 0.23  14.2 0.21  221.7
2000  21  17   156.0  0.70   1.7   0.7   13.3 15.5 -3.0 12.8  0.00 0.46 1.00  0.00  0.46 5.760  0.00  0.04 0.21  14.2 0.19  221.7
2000  22  18   156.0  0.70   1.7   0.7   13.3 14.9 -4.8 18.8  0.00 0.00 1.00  0.00  0.00 5.545  0.00  0.00 0.21  14.2 0.19  221.7
2000  23  19   156.7  0.71   1.7   0.7   13.7 10.9  1.9 24.4  3.20 0.42 1.00  3.20  0.42 5.784  3.20  3.24 0.18  14.2 0.17  221.7
2000  24  20   157.2  0.71   1.7   0.7   14.0  1.4  5.2 15.3  1.83 0.00 1.00  1.83  0.00 5.946  1.65  1.66 0.02  14.3 0.02  221.7
2000  25  21   157.2  0.71   1.7   0.7   14.0 12.6  0.2 10.0  0.38 0.00 1.00  0.38  0.00 5.798  0.36  0.36 0.17  14.3 0.15  221.7
2000  26  22   157.2  0.71   1.7   0.7   14.0 16.1 -4.6  7.7  0.25 0.00 1.00  0.25  0.00 5.775  0.08  0.10 0.19  14.3 0.17  221.7
2000  27  23   157.2  0.71   1.7   0.7   14.1 15.0 -6.1 10.1  0.00 0.00 1.00  0.00  0.00 5.593  0.00  0.00 0.18  14.3 0.17  221.7
2000  28  24   157.2  0.71   1.7   0.7   14.1  3.5  1.5 11.8  0.63 0.38 1.00  0.63  0.38 5.919  0.63  0.66 0.05  14.3 0.04  221.7
2000  29  25   158.7  0.72   1.7   0.7   14.8  5.1  9.6 18.9  0.03 0.00 1.00  0.03  0.00 5.860  0.00  0.00 0.09  14.3 0.08  221.7
2000  30  26   160.2  0.72   1.8   0.8   15.3  9.8  7.8 23.8  1.12 0.00 1.00  1.12  0.00 5.792  1.01  1.02 0.18  14.4 0.16  221.7
2000  31  27   160.2  0.72   1.8   0.8   15.3  5.3  2.9  9.0  0.20 0.00 1.00  0.20  0.00 5.895  0.02  0.04 0.07  14.4 0.07  221.7
2000  32  28   160.2  0.72   1.8   0.8   15.4 15.1 -1.7 15.5  0.00 0.00 1.00  0.00  0.00 5.679  0.00  0.00 0.22  14.4 0.20  221.7
2000  33  29   161.1  0.73   1.8   0.8   15.8 15.3  2.3 16.9  0.00 0.00 1.00  0.00  0.00 5.441  0.00  0.00 0.24  14.4 0.22  221.7
2000  34  30   162.0  0.73   1.8   0.8   16.1 13.8  1.6 20.0  0.00 0.53 1.00  0.00  0.53 5.748  0.00  0.05 0.22  14.4 0.20  221.7
2000  35  31   162.9  0.73   1.8   0.9   16.4 16.2  1.0 20.9  0.00 0.00 1.00  0.00  0.00 5.487  0.00  0.00 0.26  14.5 0.24  221.7
2000  36  32   162.9  0.73   1.8   0.9   16.4 17.6 -3.2 12.6  0.00 0.48 1.00  0.00  0.48 5.733  0.00  0.04 0.24  14.5 0.21  221.7
2000  37  33   162.9  0.73   1.8   0.9   16.4 17.8 -5.8 17.1  0.00 0.00 1.00  0.00  0.00 5.487  0.00  0.00 0.25  14.5 0.22  221.7
2000  38  34   163.4  0.74   1.8   0.9   16.5 17.1 -2.3 19.1  0.00 0.48 1.00  0.00  0.48 5.712  0.00  0.04 0.26  14.5 0.23  221.7
2000  39  35   164.3  0.74   1.8   0.9   16.8 13.7  0.7 19.9  0.00 0.00 1.00  0.00  0.00 5.496  0.00  0.00 0.22  14.5 0.20  221.7
2000  40  36   165.1  0.74   1.8   0.9   17.1 16.8  0.2 19.7  0.00 0.47 1.00  0.00  0.47 5.705  0.00  0.04 0.26  14.5 0.24  221.7
2000  41  37   165.9  0.75   1.8   0.9   17.3 17.1 -0.6 22.3  0.00 0.00 1.00  0.00  0.00 5.431  0.00  0.00 0.27  14.6 0.25  221.7
2000  42  38   167.3  0.75   1.8   1.0   17.7 12.2  4.0 22.9  0.00 0.54 1.00  0.00  0.54 5.760  0.00  0.05 0.21  14.6 0.19  221.7
2000  43  39   169.9  0.77   1.9   1.0   18.4  9.1 10.7 23.3  0.00 0.00 1.00  0.00  0.00 5.593  0.00  0.00 0.17  14.7 0.15  221.7
2000  44  40   172.4  0.78   1.9   1.1   19.0 12.9  8.9 25.2  0.00 0.38 1.00  0.00  0.38 5.730  0.00  0.03 0.24  14.8 0.22  221.7
2000  45  41   176.0  0.79   1.9   1.1   20.0  3.4 16.1 20.6  1.45 0.00 1.00  1.45  0.00 5.904  1.21  1.23 0.06  14.9 0.06  221.7
2000  46  42   178.4  0.80   2.0   1.1   20.5 18.7  6.4 24.0  0.00 0.00 1.00  0.00  0.00 5.571  0.00  0.00 0.33  15.0 0.30  221.7
2000  47  43   180.5  0.81   2.0   1.2   20.9 16.7  4.3 27.5  0.00 0.40 1.00  0.00  0.40 5.667  0.00  0.04 0.30  15.1 0.27  221.7
2000  48  44   183.8  0.83   2.0   1.3   21.5 16.4  9.5 28.0  0.00 0.30 1.00  0.00  0.30 5.655  0.00  0.03 0.31  15.2 0.28  221.7
2000  49  45   187.4  0.85   2.1   1.3   22.2 16.7  9.9 26.9  0.00 0.31 1.00  0.00  0.31 5.651  0.00  0.03 0.32  15.3 0.29  221.7
2000  50  46   192.0  0.87   2.1   1.4   23.0 11.1 13.3 26.6  0.00 0.32 1.00  0.00  0.32 5.752  0.00  0.03 0.22  15.5 0.20  221.7
2000  51  47   194.5  0.88   2.1   1.4   23.4 19.5  3.7 21.1  0.00 0.00 1.00  0.00  0.00 5.426  0.00  0.00 0.33  15.6 0.30  221.7
2000  52  48   195.8  0.88   2.2   1.5   23.6 19.5 -1.1 19.0  0.00 0.54 1.00  0.00  0.54 5.671  0.00  0.05 0.30  15.6 0.27  221.7
2000  53  49   198.4  0.89   2.2   1.5   24.0 17.5  3.9 21.3  0.00 0.00 1.00  0.00  0.00 5.378  0.00  0.00 0.29  15.7 0.27  221.7
2000  54  50   201.6  0.91   2.2   1.6   24.5 14.4  5.8 23.3  0.00 0.59 1.00  0.00  0.59 5.716  0.00  0.05 0.25  15.8 0.23  221.7
2000  55  51   205.4  0.93   2.3   1.6   25.1 16.4  7.3 25.9  0.00 0.00 1.00  0.00  0.00 5.416  0.00  0.00 0.30  15.9 0.27  221.7
2000  56  52   209.2  0.94   2.3   1.7   25.6 15.3  6.4 26.2  0.00 0.55 1.00  0.00  0.55 5.690  0.00  0.05 0.28  16.0 0.25  221.7
2000  57  53   212.8  0.96   2.4   1.8   26.1 14.3  5.9 24.7  0.00 0.00 1.00  0.00  0.00 5.435  0.00  0.00 0.25  16.1 0.23  221.7
2000  58  54   217.8  0.98   2.4   1.8   26.7 11.9  9.3 26.9  0.18 0.53 1.00  0.18  0.53 5.744  0.18  0.23 0.22  16.2 0.20  221.7
2000  59  55   222.1  1.00   2.5   1.9   27.3 20.0  6.7 23.0  0.00 0.00 1.00  0.00  0.00 5.391  0.00  0.00 0.35  16.3 0.32  221.7
2000  60  56   225.6  1.02   2.5   2.0   27.7 19.8  4.1 26.4  0.00 0.58 1.00  0.00  0.58 5.615  0.00  0.05 0.35  16.4 0.32  221.7
2000  61  57   230.3  1.04   2.6   2.1   28.2 18.8  7.0 26.2  0.00 0.35 1.00  0.00  0.35 5.624  0.00  0.03 0.34  16.5 0.31  221.7
2000  62  58   238.1  1.07   2.6   2.1   29.1 12.2 14.9 26.8  0.00 0.34 1.00  0.00  0.34 5.727  0.00  0.03 0.24  16.7 0.22  221.7
2000  63  59   245.8  1.11   2.7   2.2   29.9 19.0 13.3 26.9  0.00 0.00 1.00  0.00  0.00 5.354  0.00  0.00 0.37  16.9 0.34  221.7
2000  64  60   251.8  1.14   2.8   2.3   30.5 13.9  8.4 25.5  0.41 0.61 1.00  0.41  0.61 5.712  0.41  0.47 0.26  17.0 0.23  221.7
2000  65  61   255.9  1.15   2.9   2.4   30.9 18.7  3.7 24.8  0.03 0.00 1.00  0.03  0.00 5.417  0.00  0.00 0.33  17.1 0.30  221.7
2000  66  62   260.6  1.18   2.9   2.5   31.3 17.4  4.7 25.6  0.00 0.55 1.00  0.00  0.55 5.659  0.00  0.05 0.31  17.3 0.28  221.7
2000  67  63   265.3  1.20   3.0   2.6   31.8 19.2  4.5 25.9  0.00 0.31 1.00  0.00  0.31 5.627  0.00  0.03 0.34  17.4 0.31  221.7
2000  68  64   271.0  1.22   3.0   2.7   32.3 19.5  6.2 27.2  0.00 0.34 1.00  0.00  0.34 5.610  0.00  0.03 0.36  17.5 0.32  221.7
2000  69  65   279.2  1.26   3.1   2.7   33.0 16.3 11.2 27.9  0.00 0.36 1.00  0.00  0.36 5.652  0.00  0.03 0.32  17.7 0.29  221.7
2000  70  66   286.6  1.29   3.2   2.8   33.6 18.3  8.8 27.8  0.00 0.32 1.00  0.00  0.32 5.622  0.00  0.03 0.35  17.9 0.31  221.7
2000  71  67   294.5  1.33   3.3   2.9   34.3 17.7  9.5 28.1  0.08 0.35 1.00  0.08  0.35 5.630  0.08  0.11 0.34  18.1 0.31  221.7
2000  72  68   298.5  1.35   3.4   3.0   34.6 23.1  1.5 21.2  0.13 0.34 1.00  0.13  0.34 5.593  0.13  0.16 0.38  18.2 0.34  221.7
2000  73  69   300.4  1.36   3.4   3.0   34.7 23.2 -2.3 23.1  0.00 0.38 1.00  0.00  0.38 5.601  0.00  0.03 0.37  18.2 0.33  221.7
2000  74  70   305.5  1.38   3.4   3.1   35.1 20.6  3.4 24.1  0.00 0.37 1.00  0.00  0.37 5.614  0.00  0.03 0.35  18.4 0.32  221.7
2000  75  71   312.6  1.41   3.5   3.2   35.7 18.9  6.9 26.2  0.00 0.35 1.00  0.00  0.35 5.623  0.00  0.03 0.35  18.5 0.31  221.7
2000  76  72   325.8  1.47   3.7   3.3   36.6 12.2 17.1 28.8  0.18 0.35 1.00  0.18  0.35 5.718  0.18  0.21 0.25  18.9 0.23  221.7
2000  77  73   336.9  1.52   3.8   3.3   37.4  9.6 12.5 23.7  0.00 0.00 1.00  0.00  0.00 5.537  0.00  0.00 0.18  19.1 0.16  221.7
2000  78  74   346.6  1.56   3.9   3.4   38.1 14.7  9.7 22.8  0.03 0.43 1.00  0.03  0.43 5.702  0.03  0.07 0.27  19.4 0.24  221.7
2000  79  75   359.0  1.62   4.1   3.4   38.9  8.2 15.5 22.9  0.18 0.00 1.00  0.18  0.00 5.724  0.00  0.02 0.16  19.7 0.14  221.7
2000  80  76   367.6  1.66   4.2   3.5   39.5 18.9  7.1 26.2  0.15 0.00 1.00  0.15  0.00 5.528  0.00  0.01 0.35  19.9 0.31  221.7
2000  81  77   373.8  1.69   4.3   3.7   39.9 24.1  3.2 28.8  0.00 0.44 1.00  0.00  0.44 5.532  0.00  0.04 0.44  20.0 0.40  221.7
2000  82  78   383.3  1.73   4.4   3.8   40.5 19.9  7.9 26.5  0.00 0.44 1.00  0.00  0.44 5.600  0.00  0.04 0.37  20.3 0.33  221.7
2000  83  79   390.8  1.76   4.5   3.9   40.9 17.6  4.7 20.8  0.00 0.37 1.00  0.00  0.37 5.673  0.00  0.03 0.30  20.4 0.27  221.7
2000  84  80   401.0  1.81   4.6   4.0   41.5 20.9  8.3 25.9  0.00 0.00 1.00  0.00  0.00 5.287  0.00  0.00 0.39  20.7 0.35  221.7
2000  85  81   409.2  1.85   4.7   4.1   42.0 18.6  5.4 27.7  0.00 0.68 1.00  0.00  0.68 5.629  0.00  0.06 0.34  20.9 0.31  221.7
2000  86  82   424.1  1.91   4.9   4.2   42.8 12.7 13.9 26.4  1.37 0.34 1.00  1.37  0.34 5.720  1.37  1.40 0.25  21.3 0.23  221.7
2000  87  83   440.7  1.99   5.1   4.3   43.7 13.0 15.6 24.3  0.53 0.00 1.00  0.53  0.00 5.715  0.28  0.30 0.25  21.7 0.23  221.7
2000  88  84   453.8  2.05   5.3   4.4   44.4 24.3 10.6 25.5  0.08 0.00 1.00  0.08  0.00 5.337  0.00  0.01 0.46  22.0 0.42  221.7
2000  89  85   465.0  2.10   5.5   4.5   45.0 22.7  7.8 29.8  0.00 0.63 1.00  0.00  0.63 5.534  0.00  0.06 0.43  22.3 0.39  221.7
2000  90  86   476.6  2.15   5.6   4.5   45.9  7.1 15.4 27.1  0.03 0.43 1.00  0.03  0.43 5.827  0.03  0.07 0.14  22.5 0.13  221.7
2000  91  87   495.1  2.23   5.9   4.6   46.8 13.1 15.6 25.5  0.00 0.00 1.00  0.00  0.00 5.569  0.00  0.00 0.26  23.0 0.23  221.7
2000  92  88   513.7  2.32   6.1   4.7   47.6 19.3 15.3 27.2  0.00 0.40 1.00  0.00  0.40 5.583  0.00  0.04 0.39  23.5 0.35  221.7
2000  93  89   533.4  2.41   6.4   4.8   48.6 19.2 15.9 28.9  0.00 0.39 1.00  0.00  0.39 5.578  0.00  0.04 0.39  23.9 0.35  221.7
2000  94  90   555.1  2.50   6.7   4.9   49.5 21.2 17.4 27.9  0.00 0.39 1.00  0.00  0.39 5.535  0.00  0.04 0.43  24.5 0.39  221.7
2000  95  91   570.5  2.57   6.9   5.0   50.2 13.0 10.3 22.9  0.15 0.43 1.00  0.15  0.43 5.731  0.15  0.19 0.24  24.8 0.22  221.7
2000  96  92   576.5  2.60   7.0   5.0   50.5 26.3  0.2 20.4  0.00 0.00 1.00  0.00  0.00 5.316  0.00  0.00 0.41  25.0 0.38  221.7
2000  97  93   582.7  2.63   7.1   5.2   50.7 24.9  0.5 25.4  0.00 0.65 1.00  0.00  0.65 5.549  0.00  0.06 0.42  25.1 0.38  221.7
2000  98  94   592.7  2.67   7.2   5.3   51.2 22.5  4.2 26.6  0.00 0.42 1.00  0.00  0.42 5.567  0.00  0.04 0.40  25.4 0.36  221.7
2000  99  95   604.7  2.73   7.4   5.5   51.7 17.7  6.2 26.4  0.36 0.40 1.00  0.36  0.40 5.647  0.36  0.40 0.32  25.7 0.29  221.7
2000 100  96   613.4  2.77   7.5   5.5   52.0 26.8  2.8 21.2  0.00 0.32 1.00  0.00  0.32 5.527  0.00  0.03 0.44  25.9 0.40  221.7
2000 101  97   618.3  2.79   7.6   5.7   52.2 25.4 -1.1 24.7  0.00 0.44 1.00  0.00  0.44 5.552  0.00  0.04 0.42  26.0 0.38  221.7
2000 102  98   629.8  2.84   7.7   5.8   52.7 20.8  5.3 27.0  0.00 0.42 1.00  0.00  0.42 5.592  0.00  0.04 0.38  26.3 0.34  221.7
2000 103  99   646.5  2.92   8.0   6.0   53.4 20.4 10.3 29.1  0.00 0.38 1.00  0.00  0.38 5.572  0.00  0.04 0.40  26.7 0.36  221.7
2000 104 100   662.8  2.99   8.2   6.1   54.1 17.7  9.7 28.8  0.00 0.40 1.00  0.00  0.40 5.628  0.00  0.04 0.34  27.1 0.31  221.7
2000 105 101   567.3  2.56   6.1   6.1   54.8  4.9 13.0 16.7  1.42 0.34 1.00  1.42  0.34 5.882  1.42  1.45 0.09  23.1 0.08  221.7
2000 106 102   567.3  2.56   6.4   6.2   55.6 16.0 12.7 26.0  0.10 0.00 1.00  0.10  0.00 5.660  0.01  0.02 0.31  23.1 0.28  221.7
2000 107 103   567.4  2.56   6.6   6.3   56.3 23.2 12.2 29.7  0.00 0.31 1.00  0.00  0.31 5.508  0.00  0.03 0.46  23.1 0.42  221.7
2000 108 104   567.7  2.56   6.9   6.4   57.1 24.0 13.0 28.6  0.00 0.46 1.00  0.00  0.46 5.493  0.00  0.04 0.48  23.1 0.43  221.7
2000 109 105   568.0  2.56   7.2   6.6   57.8 26.8 10.6 25.8  0.00 0.48 1.00  0.00  0.48 5.462  0.00  0.04 0.51  23.1 0.46  221.7
2000 110 106   568.5  2.56   7.4   6.7   58.4 26.6  7.0 28.7  0.00 0.51 1.00  0.00  0.51 5.469  0.00  0.05 0.50  23.1 0.45  221.7
2000 111 107   569.3  2.57   7.7   6.9   59.0 25.0  9.4 30.4  0.00 0.50 1.00  0.00  0.50 5.481  0.00  0.05 0.49  23.2 0.44  221.7
2000 112 108   570.9  2.58   8.0   7.0   59.8 21.5 14.0 28.1  0.00 0.49 1.00  0.00  0.49 5.541  0.00  0.05 0.43  23.2 0.39  221.7
2000 113 109   572.4  2.58   8.2   7.1   60.4 27.0  6.9 25.1  0.00 0.43 1.00  0.00  0.43 5.481  0.00  0.04 0.49  23.2 0.44  221.7
2000 114 110   573.6  2.59   8.4   7.3   60.7 21.6  3.1 26.9  0.00 0.49 1.00  0.00  0.49 5.587  0.00  0.05 0.38  23.3 0.35  221.7
2000 115 111   576.0  2.60   8.6   7.4   61.3 15.0  8.1 28.0  0.33 0.38 1.00  0.33  0.38 5.686  0.33  0.37 0.28  23.3 0.26  221.7
2000 116 112   579.6  2.61   8.9   7.5   62.0 26.8 10.2 24.9  0.00 0.00 1.00  0.00  0.00 5.186  0.00  0.00 0.50  23.4 0.45  221.7
2000 117 113   583.4  2.63   9.1   7.7   62.6 20.4  7.6 24.6  0.30 0.78 1.00  0.30  0.78 5.599  0.30  0.37 0.37  23.5 0.33  221.7
2000 118 114   587.3  2.65   9.3   7.8   63.1 26.0  5.9 27.1  0.00 0.37 1.00  0.00  0.37 5.494  0.00  0.03 0.47  23.6 0.43  221.7
2000 119 115   593.0  2.67   9.5   7.9   63.9  9.6 14.5 24.4  0.20 0.47 1.00  0.20  0.47 5.783  0.20  0.24 0.19  23.7 0.17  221.7
2000 120 116   601.4  2.71   9.8   8.0   64.6 26.9  9.6 27.1  0.00 0.00 1.00  0.00  0.00 5.274  0.00  0.00 0.51  23.9 0.46  221.7
2000 121 117   608.8  2.75  10.0   8.2   65.1 27.5  6.1 28.5  0.00 0.69 1.00  0.00  0.69 5.458  0.00  0.06 0.51  24.1 0.46  221.7
2000 122 118   616.9  2.78  10.2   8.3   65.6 24.0  5.4 29.3  0.00 0.51 1.00  0.00  0.51 5.523  0.00  0.05 0.45  24.3 0.40  221.7
2000 123 119   630.8  2.85  10.5   8.5   66.2 21.3 10.5 30.8  0.00 0.45 1.00  0.00  0.45 5.548  0.00  0.04 0.42  24.7 0.38  221.7
2000 124 120   648.4  2.92  10.8   8.6   67.0 24.7 11.5 30.0  0.00 0.42 1.00  0.00  0.42 5.480  0.00  0.04 0.49  25.1 0.44  221.7
2000 125 121   666.4  3.01  11.1   8.7   67.6 20.3  9.3 29.7  0.00 0.49 1.00  0.00  0.49 5.576  0.00  0.05 0.39  25.5 0.36  221.7
2000 126 122   689.5  3.11  11.5   8.9   68.4 23.3 12.0 29.7  0.00 0.39 1.00  0.00  0.39 5.507  0.00  0.04 0.46  26.1 0.42  221.7
2000 127 123   711.8  3.21  11.8   9.0   69.1 25.0 11.2 30.8  0.00 0.46 1.00  0.00  0.46 5.472  0.00  0.04 0.50  26.6 0.45  221.7
2000 128 124   734.3  3.31  12.1   9.2   69.8 28.2 11.3 31.4  0.00 0.50 1.00  0.00  0.50 5.405  0.00  0.05 0.56  27.2 0.51  221.7
2000 129 125   755.4  3.41  12.5   9.3   70.5 27.4 10.2 31.8  0.00 0.56 1.00  0.00  0.56 5.424  0.00  0.05 0.54  27.7 0.49  221.7
2000 130 126   780.9  3.52  12.9   9.4   71.3 19.0 13.4 31.6  0.00 0.54 1.00  0.00  0.54 5.582  0.00  0.05 0.39  28.3 0.35  221.7
2000 131 127   810.7  3.66  13.3   9.5   72.2 21.0 16.6 32.5  0.00 0.39 1.00  0.00  0.39 5.527  0.00  0.04 0.44  29.1 0.40  221.7
2000 132 128   839.0  3.78  13.8   9.6   73.1 25.1 19.0 34.8  0.00 0.44 1.00  0.00  0.44 5.423  0.00  0.04 0.55  29.8 0.49  221.7
2000 133 129   866.3  3.91  14.2   9.7   74.0 23.3 16.2 35.1  0.00 0.55 1.00  0.00  0.55 5.471  0.00  0.05 0.50  30.4 0.45  221.7
2000 134 130   893.9  4.03  14.7   9.8   74.8 23.8 14.7 34.7  0.00 0.50 1.00  0.00  0.50 5.467  0.00  0.05 0.50  31.1 0.45  221.7
2000 135 131   921.4  1.04  15.0  10.3   75.7 21.5 19.2 35.1  0.38 0.50 1.00  0.38  0.50 4.095  0.38  0.77 1.87  31.8 0.42  886.8
2000 136 132   937.0  1.06  15.2  10.8   76.2 27.2 14.5 32.9  0.00 1.87 1.00  0.00  1.87 3.625  0.00  1.45 2.34  32.2 0.53  886.8
2000 137 133   965.6  1.09  15.5  11.3   77.1 22.3 15.3 30.9  0.00 2.34 1.00  0.00  2.34 4.091  0.00  1.81 1.88  32.9 0.43  886.8
2000 138 134   983.3  1.11  15.7  11.8   77.6 27.3 11.8 32.6  0.00 1.88 1.00  0.00  1.88 3.670  0.00  1.45 2.30  33.3 0.52  886.8
2000 139 135  1000.3  1.13  15.9  12.3   78.1 25.7 13.6 33.5  0.00 2.30 1.00  0.00  2.30 3.773  0.00  1.78 2.19  33.7 0.50  886.8
2000 140 136  1010.4  1.14  16.0  12.9   78.4 27.2 11.9 34.7  0.00 2.19 1.00  0.00  2.19 3.645  0.00  1.70 2.32  34.0 0.53  886.8
2000 141 137  1016.1  1.15  16.1  13.4   78.6 27.9 16.8 35.4  0.00 2.32 1.00  0.00  2.32 3.489  0.00  1.80 2.48  34.1 0.56  886.8
2000 142 138  1036.1  1.17  16.3  13.9   79.2 24.5 14.7 33.3  0.00 2.48 1.00  0.00  2.48 3.871  0.00  1.92 2.10  34.3 0.48  886.8
2000 143 139  1065.3  1.20  16.7  14.2   80.1 13.0 15.7 30.6  1.12 2.10 1.00  1.12  2.10 4.894  1.12  2.74 1.07  34.5 0.24  886.8
2000 144 140  1086.7  1.23  16.9  14.7   80.8 23.2 19.4 33.5  0.00 1.07 1.00  0.00  1.07 3.923  0.00  0.83 2.04  34.7 0.46  886.8
2000 145 141  1103.4  1.24  17.1  15.2   81.3 25.1 20.8 34.0  0.00 2.04 1.00  0.00  2.04 3.721  0.00  1.58 2.25  34.8 0.51  886.8
2000 146 142  1120.9  1.26  17.3  15.6   81.9 20.6 22.6 35.3  0.00 2.25 1.00  0.00  2.25 4.106  0.00  1.74 1.86  34.9 0.42  886.8
2000 147 143  1140.9  1.29  17.6  16.1   82.5 18.9 20.4 35.2  0.00 1.86 1.00  0.00  1.86 4.289  0.00  1.44 1.68  35.1 0.38  886.8
2000 148 144  1151.0  1.30  17.7  16.6   82.8 23.9 17.7 36.3  0.00 1.68 1.00  0.00  1.68 3.847  0.00  1.30 2.12  35.2 0.48  886.8
2000 149 145  1163.5  1.31  17.8  17.2   83.2 24.1 20.1 35.6  0.00 2.12 1.00  0.00  2.12 3.806  0.00  1.64 2.16  35.3 0.49  886.8
2000 150 146  1172.3  1.32  17.9  17.5   83.5 27.3 23.7 35.3  0.00 2.16 1.00  0.00  2.16 3.455  0.00  1.67 2.51  35.3 0.57  886.8
2000 151 147  1202.8  1.36  18.3  18.1   84.4 23.2 16.8 30.1  0.00 2.51 1.00  0.00  2.51 4.010  0.00  1.94 1.96  35.6 0.44  886.8
2000 152 148  1225.1  1.38  18.6  18.6   85.1 19.0 10.7 29.7  0.00 1.96 1.00  0.00  1.96 4.460  0.00  1.51 1.51  35.8 0.34  886.8
2000 153 149  1241.2  1.40  18.8  19.2   85.6 26.2 11.2 34.4  0.00 1.51 1.00  0.00  1.51 3.766  0.00  1.17 2.20  35.9 0.50  886.8
2000 154 150  1254.6  1.41  18.9  19.8   86.0 25.0 15.1 35.4  0.00 2.20 1.00  0.00  2.20 3.799  0.00  1.70 2.17  36.0 0.49  886.8
2000 155 151  1257.1  1.42  19.0  20.4   86.1 23.1 18.4 38.7  2.92 2.17 1.00  2.92  2.17 3.886  2.92  4.60 2.08  36.0 0.47  886.8
2000 156 152  1271.3  1.43  19.1  21.0   86.6 22.9 18.8 35.8  0.00 2.08 1.00  0.00  2.08 3.936  0.00  1.61 2.03  36.1 0.46  886.8
2000 157 153  1290.5  1.46  19.4  21.6   87.2 24.9 18.2 34.0  0.00 2.03 1.00  0.00  2.03 3.784  0.00  1.57 2.18  36.3 0.50  886.8
2000 158 154  1322.2  1.49  19.8  22.1   88.2 18.1 20.6 31.4  0.00 2.18 1.00  0.00  2.18 4.401  0.00  1.69 1.57  36.5 0.36  886.8
2000 159 155  1349.1  1.52  20.1  22.7   89.0 25.9 18.3 31.8  0.00 1.57 1.00  0.00  1.57 3.725  0.00  1.21 2.24  36.8 0.51  886.8
2000 160 156  1375.4  1.55  20.4  23.3   89.9 24.9 14.5 32.4  0.00 2.24 1.00  0.00  2.24 3.866  0.00  1.73 2.10  37.0 0.48  886.8
2000 161 157  1400.5  1.58  20.7  24.0   90.7 27.7 13.3 31.8  0.00 2.10 1.00  0.00  2.10 3.647  0.00  1.63 2.32  37.2 0.53  886.8
2000 162 158  1424.3  1.61  21.0  24.6   91.4 23.3 12.4 31.1  0.00 2.32 1.00  0.00  2.32 4.059  0.00  1.79 1.91  37.4 0.43  886.8
2000 163 159  1449.9  1.63  21.3  25.0   92.3 13.1 13.9 31.4  0.15 1.91 1.00  0.15  1.91 4.896  0.15  1.63 1.07  37.6 0.24  886.8
