 RUN:  data/cwarner/testloc1           
 
  YR DOY DAY   TMIN  TMAX TMAXB TBIAS  SRAD  FCDR   DRF   RDT    DT TEMF    RW    TW      LA  LAI
2006 104  14   12.3  32.0  32.7  22.5  24.6   0.9   0.8   0.8  16.2 1.00   1.1   1.8   161.4  0.7
2006 105  15   13.2  31.9  32.7  23.0  26.4   0.9   0.9   0.8  17.0 1.00   1.2   1.8   163.9  0.7
2006 106  16   13.4  29.9  30.6  22.0  25.4   0.9   0.9   0.8  17.8 1.00   1.3   1.8   166.7  0.8
2006 107  17   18.9  31.4  31.9  25.4  20.9   0.8   0.7   1.0  18.8 1.00   1.4   1.9   170.5  0.8
2006 108  18   19.6  33.6  34.0  26.8  20.3   0.7   0.7   1.0  19.8 1.00   1.5   1.9   174.7  0.8
2006 109  19   18.7  31.3  31.5  25.1  16.2   0.6   0.4   1.0  20.8 1.00   1.6   2.0   179.4  0.8
2006 110  20   19.9  33.2  33.7  26.8  22.1   0.8   0.7   1.0  21.8 1.00   1.7   2.0   184.5  0.8
2006 111  21   16.7  32.8  33.3  25.0  21.5   0.8   0.7   0.9  22.7 1.00   1.8   2.1   189.8  0.9
2006 112  22   17.5  27.4  27.5  22.5  13.6   0.5   0.3   1.0  23.7 1.00   1.8   2.2   195.8  0.9
2006 113  23   13.9  31.6  32.4  23.1  27.3   1.0   0.9   0.8  24.5 1.00   1.9   2.2   201.2  0.9
2006 114  24   14.1  31.5  32.3  23.2  27.3   1.0   0.9   0.8  25.4 1.00   2.0   2.3   207.0  0.9
2006 115  25   18.7  30.8  31.0  24.9  16.4   0.6   0.4   1.0  26.4 1.00   2.1   2.4   214.5  1.0
2006 116  26   18.9  27.5  27.5  23.2  10.4   0.4   0.2   1.0  27.4 1.00   2.1   2.5   222.5  1.0
2006 117  27   12.2  25.2  25.9  19.0  27.1   0.9   0.9   0.8  28.1 1.00   2.2   2.5   229.0  1.0
2006 118  28    9.6  28.0  28.6  19.1  26.7   0.9   0.9   0.7  28.8 1.00   2.3   2.6   234.8  1.1
2006 119  29    9.9  25.7  25.9  17.9  16.1   0.5   0.4   0.7  29.4 1.00   2.4   2.7   240.9  1.1
2006 120  30   12.7  25.4  25.6  19.2  18.4   0.6   0.5   0.8  30.2 1.00   2.5   2.8   248.5  1.1
2006 121  31   11.8  27.0  27.4  19.6  21.8   0.7   0.6   0.7  31.0 1.00   2.7   2.9   256.1  1.2
2006 122  32    9.2  29.7  30.3  19.7  27.2   0.9   0.9   0.6  31.6 1.00   2.8   2.9   262.8  1.2
2006 123  33   13.6  32.2  32.8  23.2  27.5   0.9   0.9   0.8  32.4 1.00   2.9   3.0   271.9  1.2
2006 124  34   15.7  31.8  32.2  23.9  23.3   0.8   0.7   0.9  33.3 1.00   3.0   3.2   282.4  1.3
2006 125  35   18.0  28.4  28.5  23.3  15.4   0.5   0.4   1.0  34.3 1.00   3.1   3.3   294.6  1.3
2006 126  36   16.6  30.5  30.9  23.8  24.9   0.8   0.8   0.9  35.3 1.00   3.2   3.5   306.7  1.4
2006 127  37   19.1  28.2  28.2  23.7  10.4   0.4   0.1   1.0  36.3 1.00   3.2   3.6   320.2  1.4
2006 128  38   20.1  30.7  30.8  25.4  13.7   0.5   0.3   1.0  37.3 1.00   3.3   3.8   334.3  1.5
2006 129  39   15.7  30.9  31.3  23.5  25.7   0.9   0.8   0.9  38.2 1.00   3.4   4.0   347.7  1.6
2006 130  40   19.1  29.0  29.1  24.1  15.9   0.5   0.4   1.0  39.2 1.00   3.5   4.2   363.1  1.6
2006 131  41   13.2  25.7  25.8  19.5  13.7   0.5   0.3   0.8  40.0 1.00   3.6   4.3   375.9  1.7
2006 132  42    8.6  26.3  26.7  17.7  28.5   0.9   0.9   0.6  40.6 1.00   3.7   4.4   386.0  1.7
2006 133  43   10.1  28.5  28.9  19.5  28.2   0.9   0.9   0.7  41.2 1.00   3.9   4.6   397.3  1.8
2006 134  44   15.3  29.6  29.9  22.6  24.8   0.8   0.8   0.9  42.1 1.00   4.0   4.8   412.8  1.9
2006 135  45   14.2  28.4  28.6  21.4  22.2   0.7   0.6   0.8  43.0 1.00   4.1   5.0   427.9  1.9
2006 136  46   10.6  24.0  24.3  17.5  26.8   0.9   0.8   0.7  43.7 1.00   4.3   5.1   440.7  2.0
2006 137  47    9.6  25.7  25.9  17.8  24.6   0.8   0.7   0.7  44.3 1.00   4.4   5.3   453.1  2.0
2006 138  48   10.1  28.7  29.0  19.6  28.3   0.9   0.9   0.7  45.0 1.00   4.6   5.5   466.1  2.1
2006 139  49   16.1  31.2  31.5  23.8  27.9   0.9   0.9   0.9  45.9 1.00   4.7   5.7   484.4  2.2
2006 140  50   19.4  33.5  33.8  26.6  26.7   0.9   0.9   1.0  46.9 1.00   4.9   6.0   504.9  2.3
2006 141  51   17.9  33.3  33.6  25.7  27.4   0.9   0.9   1.0  47.9 1.00   5.0   6.3   526.0  2.4
2006 142  52   15.7  32.7  32.9  24.3  26.3   0.9   0.8   0.9  48.8 1.00   5.1   6.6   545.7  2.5
2006 143  53   18.2  33.7  33.9  26.1  26.6   0.9   0.8   1.0  49.8 1.00   5.3   6.9   568.1  2.6
2006 144  54   20.4  34.3  34.5  27.4  25.2   0.8   0.8   0.9  50.7 1.00   5.4   7.2   589.6  2.7
2006 145  55   20.8  33.5  33.6  27.2  21.7   0.7   0.6   1.0  51.7 1.00   5.5   7.5   613.1  2.8
2006 146  56   19.0  32.9  33.0  26.0  24.0   0.8   0.7   1.0  52.7 1.00   5.6   7.9   637.3  2.9
2006 147  57   20.0  34.5  34.7  27.3  27.8   0.9   0.9   0.9  53.7 1.00   5.8   8.2   659.8  3.0
2006 148  58   20.7  35.8  36.0  28.3  27.2   0.9   0.9   0.8  54.4 0.96   5.9   6.2   564.1  2.5
2006 149  59   19.5  33.4  33.6  26.5  25.3   0.8   0.8   1.0  55.4 1.00   6.0   6.6   564.1  2.5
2006 150  60   17.6  33.3  33.5  25.5  26.0   0.9   0.8   1.0  56.4 1.00   6.2   6.9   564.3  2.5
2006 151  61   16.9  33.2  33.4  25.2  26.8   0.9   0.8   1.0  57.4 1.00   6.3   7.3   564.6  2.5
2006 152  62   19.4  33.8  33.9  26.7  23.1   0.8   0.7   1.0  58.4 1.00   6.4   7.7   565.4  2.6
2006 153  63   19.0  32.3  32.4  25.7  19.4   0.6   0.5   1.0  59.4 1.00   6.5   8.1   567.0  2.6
2006 154  64   19.1  31.0  31.2  25.1  24.5   0.8   0.7   1.0  60.4 1.00   6.6   8.4   569.6  2.6
2006 155  65   17.4  31.7  31.9  24.7  29.1   0.9   0.9   1.0  61.3 1.00   6.7   8.8   573.6  2.6
2006 156  66   14.8  32.4  32.6  23.7  26.3   0.8   0.8   0.9  62.2 1.00   6.8   9.2   578.6  2.6
2006 157  67   16.6  32.1  32.3  24.5  29.1   0.9   0.9   0.9  63.1 1.00   6.9   9.6   586.2  2.6
2006 158  68   12.4  32.0  32.1  22.3  21.1   0.7   0.6   0.8  63.9 1.00   7.1   9.9   594.2  2.7
2006 159  69   16.5  34.0  34.2  25.4  27.9   0.9   0.9   0.9  64.8 1.00   7.2  10.3   607.1  2.7
2006 160  70   18.9  35.5  35.7  27.3  28.4   0.9   0.9   0.8  65.6 1.00   7.3  10.6   620.7  2.8
2006 161  71   17.0  37.0  37.2  27.1  26.2   0.8   0.8   0.6  66.2 1.00   7.5  10.9   632.9  2.9
2006 162  72   20.1  34.3  34.4  27.3  25.4   0.8   0.8   0.9  67.2 1.00   7.6  11.3   656.9  3.0
2006 163  73   20.3  26.7  26.7  23.5   7.7   0.3   0.0   1.0  68.2 1.00   7.6  11.5   669.8  3.0
2006 164  74   19.9  23.0  23.0  21.5   5.8   0.2   0.0   1.0  69.2 1.00   7.6  11.6   679.5  3.1
2006 165  75   18.7  33.3  33.4  26.1  23.9   0.8   0.7   1.0  70.2 1.00   7.7  12.1   710.7  3.2
2006 166  76   20.9  34.7  34.8  27.8  23.1   0.8   0.7   0.9  71.1 0.99   7.8  12.5   739.1  3.3
2006 167  77   21.8  33.1  33.2  27.5  19.8   0.7   0.5   1.0  72.1 1.00   7.9  13.0   770.7  3.5
2006 168  78   20.0  32.0  32.1  26.1  26.1   0.9   0.8   1.0  73.1 1.00   8.0  13.5   802.5  3.6
2006 169  79   16.9  31.7  31.8  24.4  28.6   0.9   0.9   1.0  74.0 1.00   8.1  14.0   833.0  3.8
2006 170  80   17.1  34.1  34.2  25.6  26.0   0.8   0.8   1.0  75.0 1.00   8.2  14.5   863.8  3.9
2006 171  81   18.7  35.0  35.1  26.9  27.1   0.9   0.8   0.9  75.9 1.00   8.4  14.9   891.6  4.0
2006 172  82   19.9  36.9  37.0  28.4  26.6   0.9   0.8   0.6  76.5 0.95   8.8  15.2   911.8  1.0
2006 173  83   20.7  35.7  37.6  29.1  18.1   0.6   0.5   0.6  77.0 0.89   9.2  15.4   929.7  1.0
2006 174  84   20.4  35.7  39.1  29.7  22.8   0.7   0.7   0.4  77.4 0.84   9.6  15.5   941.5  1.1
2006 175  85   21.9  35.3  39.3  30.6  24.4   0.8   0.7   0.3  77.7 0.76  10.0  15.6   952.5  1.1
2006 176  86   21.2  36.0  39.3  30.3  22.8   0.8   0.7   0.3  78.1 0.79  10.4  15.8   963.3  1.1
2006 177  87   20.4  32.9  35.2  27.8  20.0   0.7   0.5   0.8  78.9 1.00  10.9  16.1   990.6  1.1
2006 178  88   20.8  34.0  35.7  28.3  18.0   0.6   0.5   0.8  79.7 0.96  11.3  16.4  1015.8  1.1
2006 179  89   19.9  32.0  33.1  26.5  15.3   0.5   0.3   1.0  80.7 1.00  11.6  16.8  1048.1  1.2
2006 180  90   20.1  34.3  38.3  29.2  25.5   0.8   0.8   0.5  81.2 0.89  12.1  16.9  1062.9  1.2
2006 181  91   21.1  35.7  40.7  30.9  27.9   0.9   0.9   0.2  81.3 0.73  12.5  17.0  1068.2  1.2
2006 182  92   19.4  35.6  39.6  29.5  25.6   0.8   0.8   0.3  81.6 0.86  13.0  17.1  1077.9  1.2
2006 183  93   22.0  33.8  36.5  29.2  21.6   0.7   0.6   0.7  82.3 0.89  13.4  17.4  1100.3  1.2
2006 184  94   20.2  35.0  39.5  29.9  27.2   0.9   0.9   0.3  82.6 0.83  13.9  17.5  1110.2  1.3
2006 185  95   20.4  35.3  38.8  29.6  24.6   0.8   0.7   0.4  83.0 0.85  14.4  17.7  1122.9  1.3
2006 186  96   21.2  35.3  38.1  29.7  22.5   0.7   0.7   0.5  83.5 0.85  14.9  17.8  1138.4  1.3
2006 187  97   20.6  35.9  38.6  29.6  22.1   0.7   0.6   0.4  83.9 0.86  15.4  18.0  1152.2  1.3
2006 188  98   21.9  30.5  31.9  26.9  17.2   0.6   0.4   1.0  84.9 1.00  15.8  18.4  1184.3  1.3
2006 189  99   18.4  32.0  36.0  27.2  26.7   0.9   0.8   0.7  85.7 1.00  16.4  18.7  1208.1  1.4
2006 190 100   15.7  32.3  35.8  25.8  25.6   0.8   0.8   0.8  86.5 1.00  17.0  19.0  1232.7  1.4
2006 191 101   17.2  33.8  37.5  27.4  26.3   0.9   0.8   0.6  87.0 1.00  17.6  19.2  1250.4  1.4
2006 192 102   18.2  35.8  38.3  28.2  22.3   0.7   0.6   0.5  87.5 0.97  18.2  19.4  1265.2  1.4
2006 193 103   20.8  34.5  36.5  28.7  20.5   0.7   0.6   0.7  88.2 0.93  18.7  19.6  1286.9  1.5
2006 194 104   21.8  35.1  37.7  29.7  22.6   0.8   0.7   0.5  88.7 0.84  19.2  19.8  1304.0  1.5
2006 195 105   21.5  33.5  35.6  28.5  20.9   0.7   0.6   0.8  89.5 0.94  19.8  20.2  1329.3  1.5
2006 196 106   21.0  37.3  40.6  30.8  25.4   0.8   0.8   0.2  89.7 0.74  20.3  20.2  1334.9  1.5
2006 197 107   22.6  36.2  37.2  29.9  16.0   0.5   0.4   0.6  90.3 0.83  20.6  20.5  1353.6  1.5
2006 198 108   22.8  34.7  35.3  29.1  13.7   0.5   0.3   0.8  91.1 0.90  20.9  20.8  1379.6  1.6
2006 199 109   21.9  35.7  37.7  29.8  21.1   0.7   0.6   0.5  91.7 0.83  21.5  21.0  1396.2  1.6
2006 200 110   20.5  35.2  37.0  28.8  20.4   0.7   0.6   0.6  92.3 0.93  22.0  21.2  1415.5  1.6
2006 201 111   21.3  35.3  38.5  29.9  25.8   0.9   0.8   0.4  92.7 0.82  22.6  21.4  1428.8  1.6
2006 202 112   20.1  36.7  39.8  29.9  25.5   0.9   0.8   0.3  93.0 0.82  23.1  21.5  1437.4  1.6
2006 203 113   20.9  36.3  37.9  29.4  19.5   0.7   0.5   0.5  93.5 0.87  23.6  21.7  1453.1  1.6
2006 204 114   20.9  30.8  31.4  26.1  13.7   0.5   0.3   1.0  94.5 1.00  24.0  22.1  1483.5  1.7
2006 205 115   21.4  33.3  34.2  27.8  15.9   0.5   0.4   1.0  95.5 1.00  24.4  22.4  1513.0  1.7
2006 206 116   21.8  32.9  33.5  27.7  14.1   0.5   0.3   1.0  96.5 1.00  24.8  22.8  1543.0  1.7
2006 207 117   21.7  35.1  37.6  29.6  24.0   0.8   0.8   0.6  97.0 0.85  25.4  23.0  1559.4  1.8
2006 208 118   21.4  37.1  39.8  30.6  25.0   0.9   0.8   0.3  97.3 0.76  25.9  23.1  1567.5  1.8
2006 209 119   20.4  37.1  39.9  30.1  25.3   0.9   0.8   0.3  97.6 0.80  26.5  23.2  1575.4  1.8
2006 210 120   21.6  33.6  35.0  28.3  19.0   0.7   0.5   0.9  98.5 0.96  27.0  23.6  1601.2  1.8
2006 211 121   21.3  32.1  32.5  26.9  12.3   0.4   0.2   1.0  99.5 1.00  27.4  23.9  1630.4  1.8
2006 212 122   20.3  32.9  35.9  28.1  26.5   0.9   0.9   0.8 100.2 0.98  27.8  25.1  1722.0  1.9
2006 213 123   21.6  33.0  34.9  28.2  22.6   0.8   0.7   0.9 101.1 0.97  28.1  26.5  1828.1  2.1
2006 214 124   22.6  35.4  37.3  30.0  23.5   0.8   0.8   0.6 101.7 0.82  28.5  27.4  1897.7  2.1
2006 215 125   23.0  34.9  36.2  29.6  20.7   0.7   0.6   0.7 102.4 0.85  28.8  28.6  1983.5  2.2
2006 216 126   20.5  34.9  36.4  28.4  22.3   0.8   0.7   0.7 103.1 0.95  29.2  29.7  2067.2  2.3
2006 217 127   19.5  34.3  36.1  27.8  25.0   0.9   0.8   0.7 103.9 1.00  29.7  30.9  2154.6  2.4
2006 218 128   21.4  35.2  36.7  29.0  23.4   0.8   0.8   0.7 104.5 0.90  30.1  32.0  2233.8  2.5
2006 219 129   23.0  35.5  36.8  29.9  22.6   0.8   0.7   0.6 105.2 0.83  30.5  33.1  2311.4  2.6
2006 220 130   21.6  35.9  37.0  29.3  21.7   0.8   0.7   0.6 105.8 0.88  30.9  34.1  2386.0  2.7
2006 221 131   20.4  34.6  36.1  28.2  25.0   0.9   0.8   0.7 106.5 0.97  31.4  35.4  2474.6  2.8
2007  91   1   14.5  26.5  26.8  20.7  17.0   0.7   0.5   0.9   7.3 1.00   0.4   1.7   150.0  0.7
2007  92   2   14.6  29.3  29.6  22.1  16.4   0.6   0.5   0.9   8.1 1.00   0.4   1.7   150.1  0.7
2007  93   3   17.9  29.5  29.9  23.9  19.0   0.7   0.7   1.0   9.1 1.00   0.4   1.7   150.2  0.7
2007  94   4   16.1  30.7  31.3  23.7  21.2   0.8   0.8   0.9  10.1 1.00   0.4   1.7   150.4  0.7
2007  95   5    8.4  21.3  21.8  15.1  20.6   0.8   0.7   0.6  10.7 0.91   0.5   1.7   150.6  0.7
2007  96   6    5.5  18.8  19.6  12.6  25.7   0.9   0.9   0.5  11.1 0.66   0.5   1.7   150.8  0.7
2007  97   7    2.6  13.8  14.6   8.6  26.5   0.9   0.9   0.2  11.4 0.13   0.5   1.7   151.0  0.7
2007  98   8   -1.2  13.4  13.6   6.2  14.2   0.5   0.3   0.0  11.4 0.00   0.5   1.7   151.0  0.7
2007  99   9    3.4  14.1  14.1   8.8   6.4   0.2   0.0   0.2  11.6 0.15   0.5   1.7   151.4  0.7
2007 100  10    5.9  19.6  19.7  12.8  10.9   0.4   0.2   0.5  12.1 0.69   0.5   1.7   152.2  0.7
2007 101  11   11.3  25.4  25.5  18.4  13.0   0.5   0.3   0.7  12.8 1.00   0.6   1.7   153.5  0.7
2007 102  12    8.7  27.3  28.2  18.4  27.0   1.0   1.0   0.6  13.4 1.00   0.7   1.7   154.7  0.7
2007 103  13    6.5  30.4  31.2  18.9  26.4   0.9   0.9   0.5  14.0 1.00   0.8   1.7   155.8  0.7
2007 104  14   12.9  28.5  28.8  20.9  18.0   0.6   0.5   0.8  14.7 1.00   0.9   1.7   157.6  0.7
2007 105  15    4.2  22.7  22.9  13.6  16.4   0.6   0.4   0.4  15.2 0.77   0.9   1.7   158.7  0.7
2007 106  16    2.3  21.6  22.5  12.4  27.9   1.0   0.9   0.3  15.5 0.65   1.0   1.8   159.7  0.7
2007 107  17    5.2  27.0  27.8  16.5  26.2   0.9   0.9   0.5  16.0 1.00   1.1   1.8   161.0  0.7
2007 108  18   10.8  23.2  23.3  17.0  10.5   0.4   0.2   0.7  16.7 1.00   1.1   1.8   163.1  0.7
2007 109  19    8.5  27.4  28.2  18.4  27.3   0.9   0.9   0.6  17.3 1.00   1.2   1.8   165.1  0.7
2007 110  20   10.4  22.4  23.1  16.7  24.6   0.9   0.8   0.7  18.0 1.00   1.3   1.8   167.5  0.8
2007 111  21    7.1  26.0  26.7  16.9  26.3   0.9   0.9   0.5  18.5 1.00   1.4   1.9   169.6  0.8
2007 112  22   10.9  27.1  27.9  19.4  27.5   1.0   0.9   0.7  19.2 1.00   1.5   1.9   172.4  0.8
2007 113  23   10.3  27.8  28.5  19.4  25.7   0.9   0.8   0.7  19.9 1.00   1.6   1.9   175.4  0.8
2007 114  24   10.0  28.6  29.3  19.7  26.0   0.9   0.9   0.7  20.6 1.00   1.7   2.0   178.5  0.8
2007 115  25   11.8  28.5  29.0  20.4  22.3   0.8   0.7   0.7  21.3 1.00   1.8   2.0   182.2  0.8
2007 116  26   15.2  29.0  29.4  22.3  19.8   0.7   0.6   0.9  22.2 1.00   1.9   2.1   186.9  0.8
2007 117  27   15.6  29.3  30.0  22.8  25.4   0.9   0.8   0.9  23.1 1.00   2.0   2.1   192.1  0.9
2007 118  28   11.6  28.6  29.2  20.4  25.3   0.9   0.8   0.7  23.8 1.00   2.1   2.2   196.6  0.9
2007 119  29   11.8  30.2  31.0  21.4  28.1   1.0   0.9   0.7  24.6 1.00   2.2   2.2   201.5  0.9
2007 120  30   10.6  31.9  32.6  21.6  27.3   0.9   0.9   0.7  25.3 1.00   2.3   2.3   206.3  0.9
2007 121  31   13.3  32.1  32.7  23.0  25.7   0.9   0.8   0.8  26.1 1.00   2.4   2.3   212.2  1.0
2007 122  32   12.5  31.8  32.4  22.4  25.5   0.9   0.8   0.8  26.8 1.00   2.5   2.4   218.2  1.0
2007 123  33   13.1  32.6  33.2  23.1  25.0   0.8   0.8   0.8  27.6 1.00   2.6   2.5   224.7  1.0
2007 124  34   13.1  30.9  31.3  22.2  23.2   0.8   0.7   0.8  28.4 1.00   2.8   2.6   231.6  1.0
2007 125  35   14.5  33.5  34.0  24.2  23.4   0.8   0.7   0.9  29.3 1.00   2.9   2.7   239.4  1.1
2007 126  36   17.3  32.5  32.9  25.1  21.4   0.7   0.6   1.0  30.2 1.00   3.0   2.8   248.9  1.1
2007 127  37    8.7  24.8  25.5  17.1  29.6   1.0   1.0   0.6  30.9 1.00   3.1   2.8   255.1  1.2
2007 128  38    8.4  28.8  29.4  18.9  27.6   0.9   0.9   0.6  31.5 1.00   3.2   2.9   261.4  1.2
2007 129  39   14.8  29.3  29.8  22.3  25.5   0.9   0.8   0.9  32.3 1.00   3.3   3.0   271.0  1.2
2007 130  40   16.5  32.5  33.0  24.7  25.6   0.9   0.8   0.9  33.3 1.00   3.5   3.2   281.8  1.3
2007 131  41   14.9  34.2  34.6  24.7  23.7   0.8   0.7   0.9  34.1 1.00   3.6   3.3   292.4  1.3
2007 132  42   18.0  33.6  33.8  25.9  17.5   0.6   0.5   1.0  35.1 1.00   3.7   3.4   305.1  1.4
2007 133  43   16.0  33.1  33.4  24.7  21.0   0.7   0.6   0.9  36.0 1.00   3.8   3.6   317.4  1.4
2007 134  44   20.1  30.4  30.6  25.4  20.4   0.7   0.6   1.0  37.0 1.00   3.9   3.8   331.4  1.5
2007 135  45   16.4  30.8  31.1  23.7  22.7   0.8   0.7   0.9  38.0 1.00   4.0   3.9   345.1  1.6
2007 136  46   16.4  31.5  31.7  24.1  21.0   0.7   0.6   0.9  38.9 1.00   4.2   4.1   359.3  1.6
2007 137  47   18.4  29.3  29.6  24.0  23.9   0.8   0.7   1.0  39.9 1.00   4.3   4.3   375.2  1.7
2007 138  48   14.4  28.8  29.3  21.8  28.9   0.9   0.9   0.9  40.8 1.00   4.4   4.5   389.3  1.8
2007 139  49   12.6  28.6  29.0  20.8  26.6   0.9   0.8   0.8  41.5 1.00   4.6   4.7   402.5  1.8
2007 140  50   10.1  30.5  30.9  20.5  29.3   0.9   0.9   0.7  42.2 1.00   4.7   4.8   414.3  1.9
2007 141  51   11.9  32.4  32.8  22.3  28.2   0.9   0.9   0.7  43.0 1.00   4.9   5.0   427.7  1.9
2007 142  52   14.8  32.0  32.3  23.6  27.6   0.9   0.9   0.9  43.8 1.00   5.0   5.2   443.8  2.0
2007 143  53   16.3  31.1  31.3  23.8  22.0   0.7   0.6   0.9  44.8 1.00   5.1   5.4   461.6  2.1
2007 144  54   17.3  29.3  29.4  23.4  19.1   0.6   0.5   1.0  45.7 1.00   5.2   5.7   480.8  2.2
2007 145  55   16.8  30.5  30.6  23.7  19.1   0.6   0.5   0.9  46.7 1.00   5.4   5.9   500.2  2.3
2007 146  56   14.8  29.3  29.4  22.1  21.0   0.7   0.6   0.9  47.5 1.00   5.5   6.2   518.4  2.3
2007 147  57   14.7  30.9  31.1  22.9  23.0   0.7   0.7   0.9  48.4 1.00   5.6   6.4   536.9  2.4
2007 148  58   17.6  31.5  31.7  24.6  23.5   0.8   0.7   1.0  49.4 1.00   5.8   6.7   558.7  2.5
2007 149  59   18.7  32.1  32.3  25.5  23.8   0.8   0.7   1.0  50.4 1.00   5.9   7.1   581.4  2.6
2007 150  60   17.9  32.6  32.7  25.3  19.9   0.7   0.5   1.0  51.4 1.00   6.0   7.4   604.6  2.7
2007 151  61   16.4  32.1  32.2  24.3  20.3   0.7   0.5   0.9  52.3 1.00   6.1   7.7   626.9  2.8
2007 152  62   18.8  27.1  27.1  23.0   9.5   0.3   0.1   1.0  53.3 1.00   6.2   7.9   642.8  2.9
2007 153  63   18.4  21.8  21.8  20.1   5.4   0.2   0.0   1.0  54.3 1.00   6.2   8.1   651.9  2.9
2007 154  64   14.3  31.3  31.3  22.8  17.1   0.5   0.4   0.8  55.2 1.00   6.3   8.4   673.4  3.0
2007 155  65   22.2  31.7  31.8  27.0  20.5   0.7   0.6   1.0  56.2 1.00   6.4   6.5   578.7  2.6
2007 156  66   19.7  29.9  30.0  24.8  19.1   0.6   0.5   1.0  57.2 1.00   6.5   6.9   578.7  2.6
2007 157  67   22.2  32.9  33.0  27.6  23.4   0.8   0.7   1.0  58.2 1.00   6.6   7.3   578.8  2.6
2007 158  68   22.1  32.9  33.1  27.6  26.6   0.9   0.8   1.0  59.2 1.00   6.7   7.7   579.2  2.6
2007 159  69   19.3  36.0  36.2  27.8  27.0   0.9   0.8   0.7  59.9 1.00   6.8   8.0   579.6  2.6
2007 160  70   19.9  36.5  36.7  28.3  26.6   0.9   0.8   0.7  60.5 0.96   7.0   8.2   580.2  2.6
2007 161  71   20.8  36.4  36.6  28.7  29.0   1.0   0.9   0.7  61.2 0.93   7.1   8.5   581.2  2.6
2007 162  72   17.6  36.6  36.8  27.2  25.2   0.8   0.8   0.7  61.9 1.00   7.3   8.8   582.6  2.6
2007 163  73   20.7  32.3  32.4  26.5  20.0   0.7   0.5   1.0  62.9 1.00   7.4   9.2   586.0  2.6
2007 164  74   18.6  31.1  31.2  24.9  20.0   0.7   0.5   1.0  63.9 1.00   7.4   9.6   591.2  2.7
2007 165  75   16.1  31.1  31.3  23.7  28.5   0.9   0.9   0.9  64.8 1.00   7.6  10.0   598.0  2.7
2007 166  76   16.5  33.1  33.3  24.9  27.0   0.9   0.8   0.9  65.7 1.00   7.7  10.4   607.5  2.7
2007 167  77   20.0  32.6  32.7  26.3  20.5   0.7   0.6   1.0  66.7 1.00   7.8  10.8   621.1  2.8
2007 168  78   19.2  34.9  35.0  27.1  25.0   0.8   0.8   0.9  67.6 1.00   7.9  11.2   636.2  2.9
2007 169  79   19.5  34.1  34.2  26.8  20.0   0.7   0.5   1.0  68.6 1.00   8.0  11.6   658.1  3.0
2007 170  80   21.1  32.3  32.3  26.7  14.9   0.5   0.3   1.0  69.6 1.00   8.0  12.0   680.8  3.1
2007 171  81   21.4  32.3  32.4  26.9  19.0   0.6   0.5   1.0  70.6 1.00   8.1  12.5   712.2  3.2
2007 172  82   21.3  31.8  31.9  26.6  27.7   0.9   0.9   1.0  71.6 1.00   8.2  12.9   743.7  3.4
2007 173  83   18.1  34.5  34.6  26.4  28.1   0.9   0.9   0.9  72.5 1.00   8.3  13.4   772.9  3.5
2007 174  84   19.4  36.4  36.5  28.0  26.7   0.9   0.8   0.7  73.2 0.99   8.5  13.7   794.8  3.6
2007 175  85   20.1  34.4  34.5  27.3  20.3   0.7   0.6   0.9  74.1 1.00   8.6  14.2   824.9  3.7
2007 176  86   21.7  34.8  34.9  28.3  21.2   0.7   0.6   0.9  75.0 0.96   8.7  14.7   853.5  3.8
2007 177  87   20.8  35.1  35.2  28.0  28.2   0.9   0.9   0.9  75.9 0.98   8.8  15.1   880.9  4.0
2007 178  88   20.8  34.3  34.4  27.6  24.3   0.8   0.7   1.0  76.8 1.00   8.9  15.6   911.6  4.1
2007 179  89   20.9  36.0  36.1  28.5  25.5   0.8   0.8   0.7  77.6 0.95   9.3  15.9   935.6  1.1
2007 180  90   20.6  36.3  39.2  29.9  21.5   0.7   0.6   0.4  77.9 0.83   9.7  16.0   946.9  1.1
2007 181  91   20.6  35.6  36.8  28.7  15.6   0.5   0.3   0.7  78.6 0.93  10.1  16.3   967.8  1.1
2007 182  92   21.7  35.7  37.1  29.4  16.4   0.5   0.4   0.6  79.2 0.87  10.4  16.5   987.7  1.1
2007 183  93   22.0  32.4  33.7  27.9  16.3   0.5   0.4   1.0  80.2 0.99  10.7  16.9  1020.0  1.2
2007 184  94   21.5  31.2  32.1  26.8  14.5   0.5   0.3   1.0  81.2 1.00  11.0  17.2  1052.3  1.2
2007 185  95   20.9  31.1  33.5  27.2  20.5   0.7   0.6   1.0  82.2 1.00  11.5  17.6  1084.5  1.2
2007 186  96   20.1  33.6  36.9  28.5  23.7   0.8   0.7   0.6  82.8 0.95  12.0  17.9  1105.1  1.2
2007 187  97   22.2  34.4  37.5  29.8  23.1   0.8   0.7   0.6  83.4 0.83  12.5  18.1  1123.2  1.3
2007 188  98   21.4  34.0  37.2  29.3  23.6   0.8   0.7   0.6  84.0 0.88  12.9  18.3  1142.5  1.3
2007 189  99   24.1  33.2  35.5  29.8  20.8   0.7   0.6   0.8  84.8 0.83  13.4  18.6  1168.4  1.3
2007 190 100   22.4  34.1  36.4  29.4  20.8   0.7   0.6   0.7  85.5 0.87  13.8  18.9  1190.9  1.3
2007 191 101   20.8  35.2  38.8  29.8  25.4   0.8   0.8   0.4  85.9 0.83  14.3  19.1  1203.6  1.4
