 Run: data/cwarner/testloc3           
 
 CRF_N  CRF_DAYS
 2.97   244
 
  YR DOY DAY Tmean    VP  TFac     Rate     NRel    CumNRel    CRF_N  NDemand   NFD  AvT AvNFD    NRel2   CRF_N2 AvT2  NFD2    SUB_N  RD2
2003 116  26 21.65 2.589 1.068 0.002009 0.005960  0.093949  2.872301 0.000914 228.4 23.4 216.2 0.000000 0.000000  0.0   0.0 0.564694  -99
2003 117  27 24.45 3.073 1.171 0.002505 0.007430  0.101378  2.864872 0.003147 208.4 23.4 215.9 0.000000 0.000000  0.0   0.0 0.565026  -99
2003 118  28 24.55 3.089 1.174 0.002613 0.007749  0.109128  2.857122 0.003232 207.8 23.5 215.6 0.000000 0.000000  0.0   0.0 0.539945  -99
2003 119  29 27.50 3.731 1.309 0.003366 0.009984  0.119112  2.847138 0.003977 186.3 23.6 214.6 0.000000 0.000000  0.0   0.0 0.545952  -99
2003 120  30 23.50 2.896 1.133 0.002609 0.007737  0.126849  2.839401 0.001531 215.3 23.6 214.7 0.000000 0.000000  0.0   0.0 0.524749  -99
2003 121  31 26.00 3.380 1.235 0.003202 0.009498  0.136347  2.829903 0.004216 197.5 23.7 214.1 0.000000 0.000000  0.0   0.0 0.517439  -99
2003 122  32 26.85 3.572 1.276 0.003526 0.010460  0.146807  2.819443 0.004724 191.2 23.8 213.4 0.000000 0.000000  0.0   0.0 0.515808  -99
2003 123  33 25.55 3.304 1.219 0.003321 0.009850  0.156657  2.809593 0.004977 200.1 23.9 213.0 0.000000 0.000000  0.0   0.0 0.519827  -99
2003 124  34 26.80 3.570 1.275 0.003743 0.011104  0.167761  2.798489 0.005236 191.3 24.0 212.3 0.000000 0.000000  0.0   0.0 0.525695  -99
2003 125  35 27.10 3.639 1.290 0.003942 0.011692  0.179453  2.786797 0.005488 189.2 24.1 211.7 0.000000 0.000000  0.0   0.0 0.531899  -99
2003 126  36 27.80 3.770 1.318 0.004230 0.012548  0.192001  2.774249 0.005725 185.2 24.2 210.9 0.000000 0.000000  0.0   0.0 0.538722  -99
2003 127  37 28.20 3.874 1.340 0.004495 0.013332  0.205333  2.760917 0.005934 182.1 24.3 210.2 0.000000 0.000000  0.0   0.0 0.546120  -99
2003 128  38 28.20 3.833 1.331 0.004555 0.013512  0.218845  2.747405 0.005582 183.4 24.4 209.5 0.000000 0.000000  0.0   0.0 0.554050  -99
2003 129  39 27.55 3.723 1.308 0.004514 0.013390  0.232235  2.734015 0.006623 186.6 24.5 208.9 0.000000 0.000000  0.0   0.0 0.561209  -99
2003 130  40 28.30 3.885 1.342 0.004875 0.014461  0.246696  2.719554 0.007194 181.8 24.6 208.2 0.000000 0.000000  0.0   0.0 0.569231  -99
2003 131  41 28.30 3.875 1.340 0.004982 0.014777  0.261472  2.704777 0.007671 182.1 24.7 207.6 0.000000 0.000000  0.0   0.0 0.577380  -99
2003 132  42 27.85 3.759 1.315 0.004918 0.014587  0.276059  2.690191 0.008149 185.5 24.7 207.0 0.000000 0.000000  0.0   0.0 0.585141  -99
2003 133  43 28.35 3.872 1.339 0.005220 0.015484  0.291543  2.674707 0.008595 182.2 24.8 206.5 0.000000 0.000000  0.0   0.0 0.567020  -99
2003 134  44 26.60 3.502 1.261 0.004736 0.014049  0.305592  2.660658 0.009793 193.5 24.9 206.2 0.000000 0.000000  0.0   0.0 0.573946  -99
2003 135  45 27.50 3.685 1.300 0.005145 0.015263  0.320855  2.645395 0.011077 187.7 24.9 205.8 0.000000 0.000000  0.0   0.0 0.581882  -99
2003 136  46 27.40 3.662 1.295 0.005221 0.015487  0.336342  2.629908 0.012463 188.4 25.0 205.4 0.000000 0.000000  0.0   0.0 0.589853  -99
2003 137  47 27.65 3.720 1.307 0.005436 0.016123  0.352465  2.613785 0.014122 186.7 25.0 205.0 0.000000 0.000000  0.0   0.0 0.580644  -99
2003 138  48 26.85 3.540 1.269 0.005233 0.015521  0.367987  2.598263 0.015177 192.3 25.1 204.7 0.000000 0.000000  0.0   0.0 0.560395  -99
2003 139  49 27.50 3.683 1.299 0.005599 0.016608  0.384595  2.581655 0.017163 187.8 25.1 204.4 0.000000 0.000000  0.0   0.0 0.569045  -99
2003 140  50 26.75 3.530 1.267 0.005434 0.016118  0.400712  2.565538 0.019433 192.6 25.2 204.1 0.000000 0.000000  0.0   0.0 0.577010  -99
2003 141  51 26.40 3.454 1.251 0.005402 0.016023  0.416735  2.549515 0.019340 195.1 25.2 204.0 0.000000 0.000000  0.0   0.0 0.584689  -99
2003 142  52 24.50 3.076 1.171 0.004828 0.014321  0.431056  2.535194 0.022729 208.3 25.2 204.0 0.000000 0.000000  0.0   0.0 0.579332  -99
2003 143  53 25.75 3.314 1.221 0.005353 0.015877  0.446933  2.519317 0.020624 199.8 25.2 204.0 0.000000 0.000000  0.0   0.0 0.576595  -99
2003 144  54 27.15 3.606 1.283 0.006017 0.017848  0.464781  2.501469 0.022207 190.2 25.2 203.7 0.000000 0.000000  0.0   0.0 0.560266  -99
2003 145  55 26.95 3.566 1.275 0.006048 0.017940  0.482721  2.483529 0.024199 191.4 25.3 203.5 0.000000 0.000000  0.0   0.0 0.540129  -99
2003 146  56 27.35 3.649 1.292 0.006281 0.018631  0.501351  2.464899 0.026176 188.8 25.3 203.2 0.000000 0.000000  0.0   0.0 0.537069  -99
2003 147  57 26.45 3.455 1.251 0.006040 0.017917  0.519268  2.446981 0.025154 195.0 25.3 203.1 0.000000 0.000000  0.0   0.0 0.545606  -99
2003 148  58 26.55 3.476 1.256 0.006095 0.018079  0.537347  2.428903 0.024317 194.3 25.3 202.9 0.000000 0.000000  0.0   0.0 0.543757  -99
2003 149  59 25.40 3.249 1.208 0.005825 0.017278  0.554625  2.411625 0.024565 202.0 25.3 202.9 0.000000 0.000000  0.0   0.0 0.543072  -99
2003 150  60 25.70 3.325 1.224 0.005930 0.017589  0.572214  2.394036 0.027507 199.4 25.3 202.9 0.000000 0.000000  0.0   0.0 0.551598  -99
2003 151  61 27.25 3.637 1.290 0.006152 0.018248  0.590463  2.375787 0.030336 189.2 25.4 202.6 0.000000 0.000000  0.0   0.0 0.560624  -99
2003 152  62 29.30 4.092 1.385 0.006465 0.019177  0.609640  2.356610 0.032864 176.1 25.4 202.2 0.000000 0.000000  0.0   0.0 0.569489  -99
2003 153  63 28.55 3.916 1.348 0.006310 0.018718  0.628358  2.337892 0.035418 181.0 25.5 201.9 0.000000 0.000000  0.0   0.0 0.575506  -99
2003 154  64 26.50 3.465 1.253 0.005950 0.017651  0.646009  2.320241 0.034290 194.7 25.5 201.8 0.000000 0.000000  0.0   0.0 0.553470  -99
2003 155  65 28.25 3.843 1.333 0.006206 0.018410  0.664418  2.301831 0.036790 183.0 25.6 201.5 0.000000 0.000000  0.0   0.0 0.562230  -99
2003 156  66 28.00 3.785 1.321 0.006139 0.018209  0.682628  2.283622 0.037802 184.8 25.6 201.2 0.000000 0.000000  0.0   0.0 0.556386  -99
2003 157  67 27.45 3.669 1.296 0.006031 0.017890  0.700518  2.265732 0.041968 188.2 25.6 201.0 0.000000 0.000000  0.0   0.0 0.564496  -99
2003 158  68 27.15 3.598 1.281 0.005957 0.017669  0.718187  2.248063 0.039003 190.4 25.6 200.9 0.000000 0.000000  0.0   0.0 0.571313  -99
2003 159  69 26.85 3.538 1.269 0.005891 0.017473  0.735660  2.230590 0.041079 192.3 25.7 200.7 0.000000 0.000000  0.0   0.0 0.556117  -99
2003 160  70 28.25 3.839 1.332 0.006076 0.018022  0.753682  2.212568 0.042083 183.2 25.7 200.5 0.000000 0.000000  0.0   0.0 0.539276  -99
2003 161  71 26.90 3.547 1.271 0.005851 0.017354  0.771036  2.195214 0.042716 192.0 25.7 200.4 0.000000 0.000000  0.0   0.0 0.531239  -99
2003 162  72 27.50 3.675 1.298 0.005915 0.017545  0.788582  2.177668 0.045390 188.0 25.7 200.2 0.000000 0.000000  0.0   0.0 0.538711  -99
2003 163  73 26.95 3.563 1.274 0.005815 0.017249  0.805831  2.160419 0.051001 191.5 25.8 200.1 0.000000 0.000000  0.0   0.0 0.545810  -99
2003 164  74 27.10 3.594 1.280 0.005812 0.017240  0.823071  2.143179 0.058810 190.6 25.8 200.0 0.000000 0.000000  0.0   0.0 0.539730  -99
2003 165  75 27.30 3.683 1.299 0.005847 0.017345  0.840416  2.125834 0.062976 187.8 25.8 199.8 0.000000 0.000000  0.0   0.0 0.546231  -99
2003 166  76 26.85 3.624 1.287 0.005785 0.017160  0.857576  2.108674 0.064776 189.6 25.8 199.7 0.000000 0.000000  0.0   0.0 0.528114  -99
2003 167  77 27.45 3.893 1.343 0.005931 0.017592  0.875168  2.091082 0.067149 181.6 25.9 199.4 0.000000 0.000000  0.0   0.0 0.534297  -99
2003 168  78 28.55 4.140 1.396 0.006052 0.017953  0.893120  2.073130 0.068459 174.8 25.9 199.1 0.000000 0.000000  0.0   0.0 0.539474  -99
2003 169  79 28.05 3.990 1.364 0.005937 0.017610  0.910731  2.055519 0.069007 178.9 25.9 198.8 0.000000 0.000000  0.0   0.0 0.544782  -99
2003 170  80 28.65 3.981 1.362 0.005905 0.017516  0.928247  2.038003 0.066729 179.1 26.0 198.6 0.000000 0.000000  0.0   0.0 0.535207  -99
2003 171  81 28.80 4.067 1.380 0.005928 0.017583  0.945830  2.020420 0.064865 176.8 26.0 198.3 0.000000 0.000000  0.0   0.0 0.517101  -99
2003 172  82 28.95 4.141 1.396 0.005941 0.017623  0.963452  2.002798 0.063249 174.8 26.1 198.0 0.000000 0.000000  0.0   0.0 0.511515  -99
2003 173  83 27.90 3.860 1.337 0.005756 0.017075  0.980528  1.985722 0.062105 182.6 26.1 197.9 0.000000 0.000000  0.0   0.0 0.493456  -99
2003 174  84 25.75 3.313 1.221 0.005406 0.016036  0.996564  1.969686 0.056417 199.8 26.1 197.9 0.000000 0.000000  0.0   0.0 0.473307  -99
2003 175  85 26.00 3.382 1.236 0.005427 0.016098  1.012662  1.953588 0.052598 197.4 26.1 197.9 0.000000 0.000000  0.0   0.0 0.475568  -99
2003 176  86 25.95 3.635 1.289 0.005553 0.016472  1.029135  1.937115 0.054355 189.3 26.1 197.8 0.000000 0.000000  0.0   0.0 0.478000  -99
2003 177  87 27.05 3.686 1.300 0.005558 0.016488  1.045623  1.920627 0.053427 187.7 26.1 197.7 0.000000 0.000000  0.0   0.0 0.479924  -99
2003 178  88 27.15 3.757 1.315 0.005573 0.016530  1.062153  1.904097 0.053149 185.6 26.1 197.5 0.000000 0.000000  0.0   0.0 0.481524  -99
2003 179  89 27.60 3.766 1.317 0.005553 0.016472  1.078624  1.887625 0.050208 185.3 26.2 197.4 0.000000 0.000000  0.0   0.0 0.478486  -99
2003 180  90 29.65 4.430 1.457 0.005852 0.017359  1.095983  1.870267 0.047249 167.5 26.2 197.1 0.000000 0.000000  0.0   0.0 0.480221  -99
2003 181  91 29.65 4.497 1.471 0.005851 0.017356  1.113339  1.852911 0.043446 165.9 26.3 196.7 0.000000 0.000000  0.0   0.0 0.481633  -99
2003 182  92 29.65 4.535 1.479 0.005836 0.017311  1.130651  1.835599 0.038601 165.0 26.3 196.4 0.000000 0.000000  0.0   0.0 0.482700  -99
2003 183  93 27.85 3.792 1.322 0.005466 0.016215  1.146865  1.819384 0.033299 184.5 26.3 196.2 0.000000 0.000000  0.0   0.0 0.468173  -99
2003 184  94 27.75 4.075 1.382 0.005576 0.016539  1.163404  1.802846 0.030102 176.6 26.4 196.0 0.000000 0.000000  0.0   0.0 0.468008  -99
2003 185  95 28.05 3.953 1.356 0.005493 0.016292  1.179697  1.786553 0.027347 179.9 26.4 195.9 0.000000 0.000000  0.0   0.0 0.464596  -99
2003 186  96 28.30 3.937 1.353 0.005459 0.016191  1.195888  1.770362 0.022370 180.4 26.4 195.7 0.000000 0.000000  0.0   0.0 0.455582  -99
2003 187  97 29.65 4.426 1.456 0.005637 0.016722  1.212609  1.753641 0.031158 167.6 26.5 195.4 0.000000 0.000000  0.0   0.0 0.454713  -99
2003 188  98 28.60 4.084 1.384 0.005470 0.016225  1.228834  1.737416 0.045304 176.3 26.5 195.2 0.000000 0.000000  0.0   0.0 0.445047  -99
2003 189  99 29.65 4.414 1.454 0.005572 0.016528  1.245362  1.720888 0.055567 167.9 26.5 194.9 0.000000 0.000000  0.0   0.0 0.443857  -99
2003 190 100 28.50 4.187 1.405 0.005456 0.016183  1.261545  1.704705 0.070750 173.6 26.6 194.7 0.000000 0.000000  0.0   0.0 0.442245  -99
2003 191 101 29.25 4.219 1.412 0.005439 0.016135  1.277680  1.688570 0.085174 172.8 26.6 194.5 0.000000 0.000000  0.0   0.0 0.440461  -99
2003 192 102 29.75 4.415 1.454 0.005481 0.016259  1.293939  1.672311 0.096776 167.8 26.6 194.2 0.000000 0.000000  0.0   0.0 0.438719  -99
2003 193 103 28.65 4.086 1.384 0.005333 0.015819  1.309758  1.656492 0.112312 176.3 26.7 194.1 0.000000 0.000000  0.0   0.0 0.416554  -99
2003 194 104 28.35 4.028 1.372 0.005283 0.015672  1.325430  1.640820 0.131118 177.8 26.7 193.9 0.000000 0.000000  0.0   0.0 0.404609  -99
2003 195 105 28.40 3.998 1.366 0.005245 0.015559  1.340989  1.625261 0.150437 178.7 26.7 193.8 0.000000 0.000000  0.0   0.0 0.401295  -99
2004  91   1 22.05 2.704 1.093 0.000081 0.000240  0.000240  2.966010 0.008586 223.3 22.4 223.3 0.000000 0.000000  0.0   0.0 0.592523  -99
2004  92   2 20.90 2.533 1.057 0.000151 0.000448  0.000688  2.965562 0.007900 230.9 21.8 227.1 0.000000 0.000000  0.0   0.0 0.592001  -99
2004  93   3 18.85 2.236 0.994 0.000201 0.000595  0.001283  2.964967 0.007219 245.5 21.0 233.2 0.000000 0.000000  0.0   0.0 0.591612  -99
2004  94   4 20.70 2.514 1.053 0.000300 0.000890  0.002173  2.964077 0.006607 231.8 21.0 232.9 0.000000 0.000000  0.0   0.0 0.591494  -99
2004  95   5 19.15 2.274 1.002 0.000340 0.001008  0.003182  2.963068 0.006017 243.5 20.7 235.0 0.000000 0.000000  0.0   0.0 0.591454  -99
2004  96   6 21.25 2.595 1.070 0.000465 0.001379  0.004561  2.961689 0.005532 228.1 20.9 233.8 0.000000 0.000000  0.0   0.0 0.591725  -99
2004  97   7 19.05 2.238 0.995 0.000469 0.001390  0.005951  2.960299 0.005104 245.3 20.7 235.5 0.000000 0.000000  0.0   0.0 0.591925  -99
2004  98   8 21.50 2.598 1.070 0.000620 0.001840  0.007791  2.958459 0.004805 228.0 20.8 234.5 0.000000 0.000000  0.0   0.0 0.591485  -99
2004  99   9 25.30 3.293 1.217 0.000902 0.002676  0.010467  2.955782 0.004603 200.5 21.3 230.8 0.000000 0.000000  0.0   0.0 0.592726  -99
2004 100  10 26.35 3.485 1.257 0.001070 0.003175  0.013642  2.952608 0.004485 194.1 21.9 227.1 0.000000 0.000000  0.0   0.0 0.590968  -99
2004 101  11 26.60 3.521 1.265 0.001191 0.003534  0.017176  2.949074 0.004302 192.9 22.3 224.0 0.000000 0.000000  0.0   0.0 0.592723  -99
2004 102  12 25.25 3.270 1.212 0.001193 0.003540  0.020716  2.945534 0.004052 201.3 22.6 222.1 0.000000 0.000000  0.0   0.0 0.594303  -99
2004 103  13 24.10 3.007 1.157 0.001177 0.003492  0.024208  2.942042 0.003316 211.0 22.7 221.2 0.000000 0.000000  0.0   0.0 0.564463  -99
2004 104  14 24.25 3.035 1.163 0.001281 0.003799  0.028007  2.938243 0.002478 209.9 22.8 220.4 0.000000 0.000000  0.0   0.0 0.547722  -99
2004 105  15 18.40 2.174 0.981 0.000977 0.002898  0.030906  2.935344 0.001933 248.7 22.5 222.3 0.000000 0.000000  0.0   0.0 0.548687  -99
2004 106  16 17.10 2.005 0.945 0.000968 0.002871  0.033776  2.932474 0.001608 258.1 22.2 224.5 0.000000 0.000000  0.0   0.0 0.549949  -99
2004 107  17 20.05 2.368 1.022 0.001202 0.003565  0.037341  2.928909 0.001839 238.8 22.1 225.4 0.000000 0.000000  0.0   0.0 0.551675  -99
2004 108  18 20.20 2.400 1.029 0.001289 0.003824  0.041165  2.925085 0.002034 237.2 22.0 226.0 0.000000 0.000000  0.0   0.0 0.553465  -99
2004 109  19 21.75 2.648 1.081 0.001503 0.004458  0.045623  2.920627 0.002256 225.7 22.0 226.0 0.000000 0.000000  0.0   0.0 0.554750  -99
2004 110  20 22.45 2.753 1.103 0.001648 0.004887  0.050510  2.915740 0.002393 221.2 22.0 225.8 0.000000 0.000000  0.0   0.0 0.552452  -99
2004 111  21 20.65 2.487 1.047 0.001558 0.004622  0.055132  2.911118 0.002403 233.1 22.0 226.1 0.000000 0.000000  0.0   0.0 0.553755  -99
2004 112  22 22.35 2.753 1.103 0.001812 0.005376  0.060508  2.905741 0.002679 221.2 22.0 225.9 0.000000 0.000000  0.0   0.0 0.555536  -99
2004 113  23 24.30 3.100 1.176 0.002154 0.006390  0.066898  2.899352 0.002839 207.4 22.1 225.1 0.000000 0.000000  0.0   0.0 0.559086  -99
2004 114  24 24.75 3.165 1.190 0.002300 0.006824  0.073722  2.892528 0.003009 205.0 22.3 224.3 0.000000 0.000000  0.0   0.0 0.562900  -99
2004 115  25 24.75 3.162 1.189 0.002394 0.007100  0.080822  2.885428 0.003189 205.2 22.4 223.5 0.000000 0.000000  0.0   0.0 0.561949  -99
2004 116  26 25.10 3.246 1.207 0.002564 0.007607  0.088429  2.877821 0.003369 202.1 22.5 222.7 0.000000 0.000000  0.0   0.0 0.565256  -99
2004 117  27 25.75 3.352 1.229 0.002763 0.008195  0.096624  2.869626 0.003566 198.5 22.6 221.8 0.000000 0.000000  0.0   0.0 0.569885  -99
2004 118  28 27.10 3.621 1.286 0.003135 0.009300  0.105924  2.860326 0.003627 189.7 22.8 220.6 0.000000 0.000000  0.0   0.0 0.575558  -99
2004 119  29 22.60 2.743 1.101 0.002380 0.007059  0.112982  2.853268 0.002505 221.6 22.8 220.7 0.000000 0.000000  0.0   0.0 0.573088  -99
2004 120  30 25.00 3.175 1.192 0.002886 0.008560  0.121542  2.844708 0.003552 204.7 22.8 220.1 0.000000 0.000000  0.0   0.0 0.578096  -99
2004 121  31 26.55 3.514 1.264 0.003350 0.009937  0.131479  2.834771 0.004373 193.1 23.0 219.3 0.000000 0.000000  0.0   0.0 0.579526  -99
2004 122  32 26.90 3.583 1.278 0.003539 0.010498  0.141977  2.824273 0.004605 190.9 23.1 218.4 0.000000 0.000000  0.0   0.0 0.585419  -99
2004 123  33 27.55 3.713 1.305 0.003807 0.011292  0.153269  2.812980 0.004846 186.9 23.2 217.4 0.000000 0.000000  0.0   0.0 0.591866  -99
2004 124  34 25.90 3.345 1.228 0.003471 0.010295  0.163565  2.802685 0.004222 198.7 23.3 216.9 0.000000 0.000000  0.0   0.0 0.568295  -99
2004 125  35 24.55 3.100 1.176 0.003278 0.009725  0.173289  2.792961 0.005155 207.4 23.4 216.6 0.000000 0.000000  0.0   0.0 0.572864  -99
2004 126  36 23.15 2.862 1.126 0.003090 0.009165  0.182454  2.783796 0.005657 216.7 23.4 216.6 0.000000 0.000000  0.0   0.0 0.571422  -99
2004 127  37 21.75 2.635 1.078 0.002912 0.008637  0.191091  2.775159 0.005725 226.3 23.3 216.9 0.000000 0.000000  0.0   0.0 0.573388  -99
2004 128  38 23.75 2.973 1.150 0.003399 0.010083  0.201174  2.765076 0.006189 212.2 23.3 216.7 0.000000 0.000000  0.0   0.0 0.574055  -99
2004 129  39 24.00 3.006 1.156 0.003531 0.010472  0.211646  2.754603 0.006485 211.0 23.4 216.6 0.000000 0.000000  0.0   0.0 0.573937  -99
2004 130  40 24.95 3.179 1.193 0.003853 0.011430  0.223077  2.743173 0.006759 204.5 23.4 216.3 0.000000 0.000000  0.0   0.0 0.578608  -99
2004 131  41 25.30 3.235 1.205 0.004028 0.011948  0.235025  2.731225 0.006610 202.5 23.4 216.0 0.000000 0.000000  0.0   0.0 0.583946  -99
2004 132  42 26.15 3.407 1.241 0.004379 0.012989  0.248014  2.718235 0.007292 196.6 23.5 215.5 0.000000 0.000000  0.0   0.0 0.589800  -99
2004 133  43 26.10 3.392 1.238 0.004460 0.013229  0.261243  2.705007 0.007437 197.1 23.6 215.1 0.000000 0.000000  0.0   0.0 0.595699  -99
2004 134  44 25.70 3.323 1.223 0.004458 0.013222  0.274466  2.691784 0.008103 199.4 23.6 214.7 0.000000 0.000000  0.0   0.0 0.601443  -99
2004 135  45 25.95 3.369 1.233 0.004631 0.013737  0.288203  2.678047 0.008949 197.9 23.7 214.3 0.000000 0.000000  0.0   0.0 0.606505  -99
2004 136  46 25.85 3.343 1.228 0.004692 0.013918  0.302121  2.664129 0.009770 198.8 23.7 214.0 0.000000 0.000000  0.0   0.0 0.609132  -99
2004 137  47 25.15 3.206 1.199 0.004570 0.013557  0.315678  2.650572 0.010629 203.6 23.8 213.8 0.000000 0.000000  0.0   0.0 0.600089  -99
2004 138  48 26.20 3.419 1.243 0.005024 0.014903  0.330581  2.635669 0.011905 196.2 23.8 213.4 0.000000 0.000000  0.0   0.0 0.605794  -99
2004 139  49 25.60 3.297 1.218 0.004920 0.014594  0.345174  2.621076 0.013395 200.3 23.8 213.2 0.000000 0.000000  0.0   0.0 0.601412  -99
2004 140  50 25.75 3.330 1.225 0.005078 0.015062  0.360236  2.606014 0.015043 199.2 23.9 212.9 0.000000 0.000000  0.0   0.0 0.607898  -99
2004 141  51 25.55 3.290 1.216 0.005107 0.015149  0.375385  2.590865 0.015304 200.6 23.9 212.6 0.000000 0.000000  0.0   0.0 0.614282  -99
2004 142  52 26.05 3.388 1.237 0.005387 0.015979  0.391364  2.574886 0.024753 197.2 24.0 212.3 0.000000 0.000000  0.0   0.0 0.621312  -99
2004 143  53 26.00 3.388 1.237 0.005490 0.016283  0.407647  2.558603 0.025983 197.3 24.0 212.1 0.000000 0.000000  0.0   0.0 0.628476  -99
2004 144  54 25.95 3.371 1.233 0.005561 0.016494  0.424142  2.542108 0.027287 197.8 24.0 211.8 0.000000 0.000000  0.0   0.0 0.635683  -99
2004 145  55 25.65 3.313 1.221 0.005552 0.016468  0.440610  2.525640 0.028668 199.8 24.1 211.6 0.000000 0.000000  0.0   0.0 0.642702  -99
2004 146  56 25.05 3.197 1.197 0.005428 0.016102  0.456712  2.509538 0.030145 203.9 24.1 211.4 0.000000 0.000000  0.0   0.0 0.649194  -99
2004 147  57 25.30 3.249 1.208 0.005627 0.016690  0.473402  2.492848 0.031726 202.1 24.1 211.3 0.000000 0.000000  0.0   0.0 0.655043  -99
2004 148  58 27.45 3.683 1.299 0.006260 0.018567  0.491970  2.474280 0.033059 187.8 24.2 210.9 0.000000 0.000000  0.0   0.0 0.661025  -99
2004 149  59 27.30 3.655 1.293 0.006214 0.018431  0.510400  2.455849 0.034753 188.7 24.2 210.5 0.000000 0.000000  0.0   0.0 0.669379  -99
2004 150  60 27.10 3.606 1.283 0.006151 0.018246  0.528647  2.437603 0.036598 190.2 24.3 210.1 0.000000 0.000000  0.0   0.0 0.677400  -99
2004 151  61 28.65 3.943 1.354 0.006383 0.018934  0.547581  2.418669 0.036904 180.2 24.4 209.7 0.000000 0.000000  0.0   0.0 0.685963  -99
2004 152  62 29.80 4.209 1.410 0.006549 0.019427  0.567008  2.399242 0.036402 173.0 24.4 209.1 0.000000 0.000000  0.0   0.0 0.694873  -99
