 Run: data/cwarner/testloc1           
 
  YR DOY DAY     SubN  DrCm3  DrNconc   DrainN NRelease  NUptake     CumDr  CumDrN  ROcm3 RO_Nconc     Ro_N   CumRoN   THRU_N      IrN   CumIrN
2003  91   1 0.592283    0.0 0.000000 0.000000 0.000000 0.000967      0.0 0.000000    0.0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2003  92   2 0.591623    0.0 0.000000 0.000000 0.000309 0.000969      0.0 0.000000    8.4 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2003  93   3 0.591146    0.0 0.000000 0.000000 0.000506 0.000982      0.0 0.000000    9.2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2003  94   4 0.590959    0.0 0.000000 0.000000 0.000823 0.001010      0.0 0.000000    8.7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2003  95   5 0.587585   14.1 0.000236 0.003326 0.001006 0.001053     14.1 0.003326   24.1 0.000138 0.003326 0.003326 0.000000 0.000000 0.000000
2003  96   6 0.588143    0.0 0.000000 0.000000 0.001638 0.001081     14.1 0.003326    0.0 0.000000 0.000000 0.003326 0.000000 0.000000 0.000000
2003  97   7 0.588779    0.0 0.000000 0.000000 0.001805 0.001168     14.1 0.003326   11.7 0.000000 0.000000 0.003326 0.000000 0.000000 0.000000
2003  98   8 0.561476  536.6 0.000051 0.027524 0.001474 0.001253    550.6 0.030850  597.6 0.000046 0.027524 0.030850 0.000000 0.000000 0.000000
2003  99   9 0.540373  133.2 0.000159 0.021129 0.001296 0.001271    683.8 0.051978  148.3 0.000143 0.021129 0.051978 0.000000 0.000000 0.000000
2003 100  10 0.540228    0.0 0.000000 0.000000 0.001167 0.001312    683.8 0.051978    0.0 0.000000 0.000000 0.051978 0.000000 0.000000 0.000000
2003 101  11 0.540500    0.0 0.000000 0.000000 0.001592 0.001320    683.8 0.051978    0.0 0.000000 0.000000 0.051978 0.000000 0.000000 0.000000
2003 102  12 0.541014    0.0 0.000000 0.000000 0.001929 0.001415    683.8 0.051978   12.5 0.000000 0.000000 0.051978 0.000000 0.000000 0.000000
2003 103  13 0.542348    0.0 0.000000 0.000000 0.002460 0.001125    683.8 0.051978    9.5 0.000000 0.000000 0.051978 0.000000 0.000000 0.000000
