 Run: data/cwarner/testdate1          
 
 CRF_N  CRF_DAYS
 3.00   259
 
  YR DOY DAY Tmean    VP  TFac     Rate     NRel    CumNRel    CRF_N  NDemand   NFD  AvT AvNFD    NRel2   CRF_N2 AvT2  NFD2    SUB_N  RD2
2000   5   1  8.45 1.125 0.760 0.000000 0.000000  0.000000  3.000000 0.008404 340.9  8.7 340.9 0.000000 0.000000  0.0   0.0 0.599032  -99
2000   6   2 14.30 1.638 0.868 0.000091 0.000272  0.000272  2.999728 0.007578 298.4 11.5 319.6 0.000000 0.000000  0.0   0.0 0.598336  -99
2000   7   3 14.45 1.650 0.871 0.000137 0.000410  0.000681  2.999319 0.006815 297.5 12.5 312.3 0.000000 0.000000  0.0   0.0 0.582529  -99
2000   8   4 16.25 1.859 0.915 0.000201 0.000603  0.001284  2.998716 0.006075 283.2 13.5 305.0 0.000000 0.000000  0.0   0.0 0.582152  -99
2000   9   5 18.05 2.089 0.963 0.000279 0.000836  0.002120  2.997880 0.005411 268.9 14.4 297.8 0.000000 0.000000  0.0   0.0 0.581986  -99
2000  10   6 17.95 2.062 0.957 0.000330 0.000991  0.003112  2.996888 0.004765 270.5 15.0 293.2 0.000000 0.000000  0.0   0.0 0.558209  -99
2000  11   7 13.80 1.603 0.861 0.000311 0.000934  0.004046  2.995954 0.004089 300.9 14.9 294.3 0.000000 0.000000  0.0   0.0 0.558077  -99
2000  12   8 15.05 1.738 0.889 0.000380 0.001140  0.005186  2.994814 0.003514 291.3 14.9 294.0 0.000000 0.000000  0.0   0.0 0.558089  -99
2000  13   9 13.75 1.593 0.858 0.000398 0.001195  0.006381  2.993619 0.002846 301.7 14.8 294.8 0.000000 0.000000  0.0   0.0 0.558065  -99
2000  14  10  5.45 0.916 0.716 0.000308 0.000923  0.007304  2.992696 0.001630 361.9 13.9 301.5 0.000000 0.000000  0.0   0.0 0.557678  -99
2000  15  11  6.25 0.966 0.726 0.000349 0.001046  0.008350  2.991650 0.000331 356.6 13.2 306.5 0.000000 0.000000  0.0   0.0 0.558393  -99
2000  16  12  9.50 1.206 0.777 0.000435 0.001305  0.009655  2.990345 0.000198 333.4 12.9 308.8 0.000000 0.000000  0.0   0.0 0.559499  -99
2000  17  13 10.20 1.246 0.785 0.000482 0.001445  0.011100  2.988900 0.000234 329.9 12.7 310.4 0.000000 0.000000  0.0   0.0 0.560710  -99
2000  18  14 15.00 1.722 0.886 0.000660 0.001979  0.013079  2.986921 0.000637 292.5 12.9 309.1 0.000000 0.000000  0.0   0.0 0.562051  -99
2000  19  15 15.15 1.723 0.886 0.000707 0.002121  0.015200  2.984800 0.000540 292.4 13.0 308.0 0.000000 0.000000  0.0   0.0 0.563633  -99
2000  20  16 13.80 1.597 0.859 0.000710 0.002130  0.017329  2.982671 0.000623 301.4 13.1 307.6 0.000000 0.000000  0.0   0.0 0.565139  -99
2000  21  17  4.90 0.881 0.708 0.000512 0.001537  0.018867  2.981133 0.000003 365.6 12.6 311.0 0.000000 0.000000  0.0   0.0 0.566674  -99
2000  22  18  7.00 1.017 0.737 0.000587 0.001762  0.020629  2.979371 0.000016 351.4 12.3 313.2 0.000000 0.000000  0.0   0.0 0.568420  -99
2000  23  19 13.15 1.523 0.844 0.000813 0.002438  0.023067  2.976933 0.000502 307.0 12.4 312.9 0.000000 0.000000  0.0   0.0 0.547024  -99
2000  24  20 10.25 1.249 0.786 0.000742 0.002227  0.025293  2.974706 0.000199 329.5 12.3 313.7 0.000000 0.000000  0.0   0.0 0.520321  -99
2000  25  21  5.10 0.888 0.710 0.000635 0.001906  0.027200  2.972800 0.000003 365.0 11.9 316.2 0.000000 0.000000  0.0   0.0 0.509573  -99
2000  26  22  1.55 0.696 0.669 0.000592 0.001776  0.028976  2.971025 0.000003 387.0 11.5 319.4 0.000000 0.000000  0.0   0.0 0.508098  -99
2000  27  23  2.00 0.716 0.674 0.000627 0.001881  0.030856  2.969144 0.000003 384.5 11.1 322.2 0.000000 0.000000  0.0   0.0 0.509975  -99
2000  28  24  6.65 0.978 0.729 0.000766 0.002298  0.033154  2.966846 0.000017 355.4 10.9 323.6 0.000000 0.000000  0.0   0.0 0.493653  -99
2000  29  25 14.25 1.626 0.865 0.001125 0.003375  0.036529  2.963471 0.000578 299.3 11.0 322.6 0.000000 0.000000  0.0   0.0 0.496450  -99
2000  30  26 15.80 1.804 0.903 0.001274 0.003821  0.040350  2.959650 0.000764 286.8 11.2 321.3 0.000000 0.000000  0.0   0.0 0.476256  -99
2000  31  27  5.95 0.933 0.719 0.000839 0.002517  0.042867  2.957133 0.000003 360.1 11.0 322.7 0.000000 0.000000  0.0   0.0 0.477832  -99
2000  32  28  6.90 1.009 0.735 0.000910 0.002729  0.045596  2.954405 0.000031 352.2 10.9 323.8 0.000000 0.000000  0.0   0.0 0.480530  -99
2000  33  29  9.60 1.213 0.778 0.001055 0.003166  0.048762  2.951238 0.000376 332.8 10.8 324.1 0.000000 0.000000  0.0   0.0 0.483320  -99
2000  34  30 10.80 1.310 0.799 0.001150 0.003449  0.052211  2.947789 0.000467 324.3 10.8 324.1 0.000000 0.000000  0.0   0.0 0.486302  -99
2000  35  31 10.95 1.329 0.803 0.001200 0.003601  0.055812  2.944188 0.000476 322.6 10.9 324.0 0.000000 0.000000  0.0   0.0 0.489428  -99
2000  36  32  4.70 0.871 0.706 0.000959 0.002876  0.058688  2.941312 0.000003 366.8 10.7 325.4 0.000000 0.000000  0.0   0.0 0.492300  -99
2000  37  33  5.65 0.930 0.719 0.001024 0.003072  0.061760  2.938240 0.000003 360.4 10.5 326.4 0.000000 0.000000  0.0   0.0 0.495369  -99
2000  38  34  8.40 1.121 0.759 0.001177 0.003530  0.065290  2.934710 0.000188 341.2 10.5 326.9 0.000000 0.000000  0.0   0.0 0.498711  -99
2000  39  35 10.30 1.266 0.789 0.001310 0.003931  0.069221  2.930779 0.000434 328.1 10.5 326.9 0.000000 0.000000  0.0   0.0 0.502208  -99
2000  40  36  9.95 1.244 0.785 0.001332 0.003996  0.073218  2.926782 0.000407 330.0 10.5 327.0 0.000000 0.000000  0.0   0.0 0.505798  -99
2000  41  37 10.85 1.321 0.801 0.001427 0.004280  0.077497  2.922503 0.000459 323.3 10.5 326.9 0.000000 0.000000  0.0   0.0 0.509618  -99
2000  42  38 13.45 1.554 0.850 0.001650 0.004950  0.082448  2.917552 0.000750 304.6 10.6 326.3 0.000000 0.000000  0.0   0.0 0.513818  -99
2000  43  39 17.00 1.944 0.933 0.002038 0.006113  0.088561  2.911439 0.001002 277.7 10.7 325.1 0.000000 0.000000  0.0   0.0 0.518929  -99
2000  44  40 17.05 1.960 0.936 0.002104 0.006313  0.094874  2.905126 0.001146 276.8 10.9 323.8 0.000000 0.000000  0.0   0.0 0.524097  -99
2000  45  41 18.35 2.111 0.968 0.002306 0.006919  0.101792  2.898208 0.000995 267.7 11.1 322.5 0.000000 0.000000  0.0   0.0 0.503880  -99
2000  46  42 15.20 1.760 0.894 0.002015 0.006046  0.107838  2.892162 0.001133 289.8 11.2 321.7 0.000000 0.000000  0.0   0.0 0.508792  -99
2000  47  43 15.90 1.832 0.909 0.002134 0.006401  0.114239  2.885761 0.001115 285.0 11.3 320.8 0.000000 0.000000  0.0   0.0 0.514079  -99
2000  48  44 18.75 2.192 0.985 0.002564 0.007691  0.121930  2.878070 0.001384 263.0 11.5 319.5 0.000000 0.000000  0.0   0.0 0.520385  -99
2000  49  45 18.40 2.145 0.975 0.002570 0.007709  0.129639  2.870361 0.001464 265.7 11.6 318.3 0.000000 0.000000  0.0   0.0 0.526631  -99
2000  50  46 19.95 2.343 1.017 0.002856 0.008567  0.138206  2.861794 0.001575 254.8 11.8 317.0 0.000000 0.000000  0.0   0.0 0.533623  -99
2000  51  47 12.40 1.467 0.832 0.001954 0.005862  0.144068  2.855932 0.001040 311.3 11.8 316.8 0.000000 0.000000  0.0   0.0 0.538444  -99
2000  52  48  8.95 1.165 0.768 0.001702 0.005105  0.149173  2.850827 0.000447 337.1 11.8 317.3 0.000000 0.000000  0.0   0.0 0.543103  -99
2000  53  49 12.60 1.479 0.835 0.002050 0.006150  0.155324  2.844676 0.001109 310.4 11.8 317.1 0.000000 0.000000  0.0   0.0 0.548144  -99
2000  54  50 14.55 1.671 0.875 0.002299 0.006897  0.162221  2.837779 0.001389 296.1 11.9 316.7 0.000000 0.000000  0.0   0.0 0.553652  -99
2000  55  51 16.60 1.911 0.925 0.002624 0.007873  0.170093  2.829907 0.001631 279.9 11.9 316.0 0.000000 0.000000  0.0   0.0 0.559894  -99
2000  56  52 16.30 1.871 0.917 0.002627 0.007882  0.177975  2.822025 0.001635 282.4 12.0 315.3 0.000000 0.000000  0.0   0.0 0.566140  -99
2000  57  53 15.30 1.752 0.892 0.002534 0.007601  0.185576  2.814425 0.001574 290.4 12.1 314.9 0.000000 0.000000  0.0   0.0 0.572167  -99
2000  58  54 18.10 2.087 0.963 0.003006 0.009019  0.194594  2.805406 0.001771 269.1 12.2 314.0 0.000000 0.000000  0.0   0.0 0.571651  -99
2000  59  55 14.85 1.717 0.885 0.002586 0.007758  0.202352  2.797648 0.001759 292.8 12.3 313.6 0.000000 0.000000  0.0   0.0 0.577649  -99
2000  60  56 15.25 1.760 0.894 0.002687 0.008061  0.210413  2.789587 0.001660 289.8 12.3 313.2 0.000000 0.000000  0.0   0.0 0.584051  -99
2000  61  57 16.60 1.915 0.926 0.002939 0.008816  0.219229  2.780771 0.001977 279.6 12.4 312.6 0.000000 0.000000  0.0   0.0 0.590890  -99
2000  62  58 20.85 2.476 1.045 0.003803 0.011408  0.230637  2.769363 0.002498 247.9 12.5 311.5 0.000000 0.000000  0.0   0.0 0.599800  -99
2000  63  59 20.10 2.384 1.025 0.003727 0.011180  0.241816  2.758184 0.002673 252.6 12.7 310.5 0.000000 0.000000  0.0   0.0 0.608306  -99
2000  64  60 16.95 1.943 0.932 0.003133 0.009399  0.251216  2.748785 0.002256 277.8 12.8 309.9 0.000000 0.000000  0.0   0.0 0.599021  -99
2000  65  61 14.25 1.644 0.869 0.002769 0.008306  0.259522  2.740478 0.001871 298.0 12.8 309.8 0.000000 0.000000  0.0   0.0 0.605456  -99
2000  66  62 15.15 1.739 0.889 0.002945 0.008835  0.268357  2.731643 0.002099 291.3 12.8 309.5 0.000000 0.000000  0.0   0.0 0.612192  -99
2000  67  63 15.20 1.748 0.891 0.003006 0.009018  0.277374  2.722625 0.002147 290.6 12.9 309.2 0.000000 0.000000  0.0   0.0 0.619064  -99
2000  68  64 16.70 1.924 0.928 0.003313 0.009940  0.287315  2.712685 0.002449 279.0 12.9 308.7 0.000000 0.000000  0.0   0.0 0.626555  -99
2000  69  65 19.55 2.292 1.006 0.003950 0.011851  0.299166  2.700834 0.003040 257.5 13.0 307.9 0.000000 0.000000  0.0   0.0 0.635366  -99
2000  70  66 18.30 2.124 0.970 0.003734 0.011202  0.310368  2.689631 0.002907 266.9 13.1 307.3 0.000000 0.000000  0.0   0.0 0.643662  -99
2000  71  67 18.80 2.189 0.984 0.003899 0.011697  0.322065  2.677935 0.003089 263.2 13.2 306.6 0.000000 0.000000  0.0   0.0 0.648154  -99
2000  72  68 11.35 1.365 0.810 0.002683 0.008049  0.330114  2.669886 0.001655 319.6 13.2 306.8 0.000000 0.000000  0.0   0.0 0.648007  -99
2000  73  69 10.40 1.281 0.793 0.002604 0.007813  0.337928  2.662072 0.001055 326.8 13.1 307.1 0.000000 0.000000  0.0   0.0 0.654765  -99
2000  74  70 13.75 1.591 0.858 0.003097 0.009290  0.347217  2.652783 0.002304 301.8 13.1 307.0 0.000000 0.000000  0.0   0.0 0.661751  -99
2000  75  71 16.55 1.901 0.923 0.003637 0.010910  0.358127  2.641873 0.003061 280.5 13.2 306.6 0.000000 0.000000  0.0   0.0 0.669600  -99
2000  76  72 22.95 2.810 1.115 0.005057 0.015171  0.373298  2.626702 0.004105 232.3 13.3 305.6 0.000000 0.000000  0.0   0.0 0.671580  -99
2000  77  73 18.10 2.080 0.961 0.004052 0.012156  0.385454  2.614546 0.003419 269.5 13.4 305.1 0.000000 0.000000  0.0   0.0 0.680317  -99
2000  78  74 16.25 1.856 0.914 0.003713 0.011140  0.396594  2.603406 0.003601 283.4 13.4 304.8 0.000000 0.000000  0.0   0.0 0.686175  -99
2000  79  75 19.20 2.227 0.992 0.004435 0.013306  0.409900  2.590100 0.003704 261.0 13.5 304.2 0.000000 0.000000  0.0   0.0 0.695777  -99
2000  80  76 16.65 1.909 0.925 0.003908 0.011725  0.421625  2.578375 0.003728 279.9 13.6 303.9 0.000000 0.000000  0.0   0.0 0.703775  -99
2000  81  77 16.00 1.841 0.911 0.003838 0.011513  0.433139  2.566861 0.003226 284.4 13.6 303.7 0.000000 0.000000  0.0   0.0 0.712062  -99
2000  82  78 17.20 1.978 0.940 0.004138 0.012414  0.445552  2.554448 0.004046 275.6 13.6 303.3 0.000000 0.000000  0.0   0.0 0.720430  -99
2000  83  79 12.75 1.482 0.835 0.003310 0.009929  0.455481  2.544519 0.003048 310.2 13.6 303.4 0.000000 0.000000  0.0   0.0 0.727311  -99
2000  84  80 17.10 1.967 0.937 0.004222 0.012665  0.468147  2.531853 0.004328 276.3 13.7 303.1 0.000000 0.000000  0.0   0.0 0.735649  -99
2000  85  81 16.55 1.895 0.922 0.004137 0.012412  0.480558  2.519442 0.003952 280.9 13.7 302.8 0.000000 0.000000  0.0   0.0 0.744108  -99
2000  86  82 20.15 2.366 1.021 0.004587 0.013761  0.494319  2.505681 0.005041 253.6 13.8 302.2 0.000000 0.000000  0.0   0.0 0.714584  -99
2000  87  83 19.95 2.337 1.015 0.004553 0.013659  0.507978  2.492022 0.005595 255.1 13.9 301.6 0.000000 0.000000  0.0   0.0 0.708357  -99
2000  88  84 18.05 2.091 0.964 0.004362 0.013085  0.521063  2.478937 0.005370 268.8 13.9 301.2 0.000000 0.000000  0.0   0.0 0.716072  -99
2000  89  85 18.80 2.187 0.984 0.004420 0.013260  0.534323  2.465677 0.004976 263.3 14.0 300.8 0.000000 0.000000  0.0   0.0 0.724355  -99
2000  90  86 21.25 2.527 1.055 0.004645 0.013936  0.548258  2.451741 0.004159 245.4 14.1 300.1 0.000000 0.000000  0.0   0.0 0.732343  -99
2000  91  87 20.55 2.424 1.034 0.004561 0.013683  0.561941  2.438059 0.006361 250.5 14.1 299.6 0.000000 0.000000  0.0   0.0 0.739665  -99
2000  92  88 21.25 2.538 1.058 0.004624 0.013873  0.575814  2.424186 0.007146 244.9 14.2 298.9 0.000000 0.000000  0.0   0.0 0.746392  -99
2000  93  89 22.40 2.721 1.096 0.004731 0.014192  0.590006  2.409994 0.007554 236.2 14.3 298.2 0.000000 0.000000  0.0   0.0 0.753029  -99
2000  94  90 22.65 2.765 1.106 0.004743 0.014230  0.604236  2.395764 0.008206 234.2 14.4 297.5 0.000000 0.000000  0.0   0.0 0.759054  -99
2000  95  91 16.60 1.892 0.922 0.004137 0.012412  0.616648  2.383352 0.005949 281.1 14.4 297.3 0.000000 0.000000  0.0   0.0 0.756781  -99
2000  96  92 10.30 1.262 0.789 0.003439 0.010316  0.626964  2.373036 0.002689 328.4 14.4 297.7 0.000000 0.000000  0.0   0.0 0.764407  -99
2000  97  93 12.95 1.503 0.839 0.003830 0.011491  0.638455  2.361545 0.003662 308.6 14.4 297.8 0.000000 0.000000  0.0   0.0 0.772237  -99
2000  98  94 15.40 1.759 0.893 0.004009 0.012028  0.650484  2.349516 0.005294 289.9 14.4 297.7 0.000000 0.000000  0.0   0.0 0.778971  -99
2000  99  95 16.30 1.859 0.914 0.004070 0.012211  0.662695  2.337305 0.005815 283.2 14.4 297.6 0.000000 0.000000  0.0   0.0 0.766345  -99
2000 100  96 12.00 1.412 0.820 0.003736 0.011209  0.673904  2.326096 0.004194 315.7 14.4 297.8 0.000000 0.000000  0.0   0.0 0.773360  -99
2000 101  97 11.80 1.392 0.816 0.003713 0.011139  0.685043  2.314957 0.003073 317.3 14.4 298.0 0.000000 0.000000  0.0   0.0 0.781426  -99
2000 102  98 16.15 1.843 0.911 0.004027 0.012082  0.697125  2.302875 0.006089 284.3 14.4 297.8 0.000000 0.000000  0.0   0.0 0.787419  -99
2000 103  99 19.70 2.303 1.008 0.004321 0.012964  0.710089  2.289911 0.007662 256.9 14.4 297.4 0.000000 0.000000  0.0   0.0 0.792721  -99
2000 104 100 19.25 2.237 0.994 0.004267 0.012800  0.722889  2.277111 0.007378 260.5 14.5 297.0 0.000000 0.000000  0.0   0.0 0.798142  -99
2000 105 101 14.85 1.690 0.879 0.003891 0.011672  0.734561  2.265440 0.003401 294.7 14.5 297.0 0.000000 0.000000  0.0   0.0 0.765124  -99
2000 106 102 19.35 2.251 0.997 0.004250 0.012750  0.747311  2.252689 0.016406 259.7 14.5 296.6 0.000000 0.000000  0.0   0.0 0.765923  -99
2000 107 103 20.95 2.493 1.048 0.004384 0.013152  0.760463  2.239537 0.013680 247.1 14.6 296.2 0.000000 0.000000  0.0   0.0 0.767892  -99
2000 108 104 20.80 2.471 1.044 0.004357 0.013071  0.773534  2.226466 0.011240 248.2 14.6 295.7 0.000000 0.000000  0.0   0.0 0.769724  -99
2000 109 105 18.20 2.106 0.967 0.004122 0.012367  0.785901  2.214099 0.008162 268.0 14.7 295.4 0.000000 0.000000  0.0   0.0 0.773929  -99
2000 110 106 17.85 2.059 0.957 0.004081 0.012244  0.798145  2.201855 0.007158 270.7 14.7 295.2 0.000000 0.000000  0.0   0.0 0.779015  -99
2000 111 107 19.90 2.338 1.016 0.004238 0.012715  0.810861  2.189139 0.008023 255.0 14.8 294.8 0.000000 0.000000  0.0   0.0 0.783708  -99
2000 112 108 21.05 2.506 1.051 0.004321 0.012964  0.823824  2.176176 0.009654 246.4 14.8 294.4 0.000000 0.000000  0.0   0.0 0.787017  -99
2000 113 109 16.00 1.832 0.909 0.003904 0.011712  0.835536  2.164464 0.007434 285.0 14.8 294.3 0.000000 0.000000  0.0   0.0 0.791295  -99
2000 114 110 15.00 1.713 0.884 0.003817 0.011451  0.846987  2.153013 0.005992 293.1 14.8 294.3 0.000000 0.000000  0.0   0.0 0.796754  -99
2000 115 111 18.05 2.074 0.960 0.004032 0.012096  0.859084  2.140916 0.007193 269.8 14.9 294.1 0.000000 0.000000  0.0   0.0 0.783506  -99
2000 116 112 17.55 2.021 0.949 0.003988 0.011965  0.871048  2.128952 0.008877 273.0 14.9 293.9 0.000000 0.000000  0.0   0.0 0.786593  -99
2000 117 113 16.10 1.837 0.910 0.003865 0.011595  0.882643  2.117357 0.007999 284.7 14.9 293.8 0.000000 0.000000  0.0   0.0 0.773609  -99
2000 118 114 16.50 1.889 0.921 0.003886 0.011659  0.894303  2.105697 0.007591 281.3 14.9 293.7 0.000000 0.000000  0.0   0.0 0.777677  -99
2000 119 115 19.45 2.261 0.999 0.004091 0.012273  0.906576  2.093424 0.006941 259.2 15.0 293.4 0.000000 0.000000  0.0   0.0 0.771421  -99
2000 120 116 18.35 2.124 0.970 0.004002 0.012005  0.918580  2.081419 0.009180 266.9 15.0 293.2 0.000000 0.000000  0.0   0.0 0.774246  -99
2000 121 117 17.30 1.988 0.942 0.003912 0.011736  0.930317  2.069683 0.008005 275.0 15.0 293.0 0.000000 0.000000  0.0   0.0 0.777977  -99
2000 122 118 17.35 1.991 0.942 0.003902 0.011707  0.942023  2.057977 0.007843 274.9 15.0 292.8 0.000000 0.000000  0.0   0.0 0.781840  -99
2000 123 119 20.65 2.443 1.038 0.004135 0.012404  0.954427  2.045573 0.009926 249.6 15.1 292.5 0.000000 0.000000  0.0   0.0 0.784318  -99
2000 124 120 20.75 2.461 1.041 0.004130 0.012390  0.966817  2.033183 0.010502 248.7 15.1 292.1 0.000000 0.000000  0.0   0.0 0.786206  -99
2000 125 121 19.50 2.273 1.002 0.004021 0.012063  0.978880  2.021120 0.009666 258.5 15.2 291.8 0.000000 0.000000  0.0   0.0 0.788603  -99
2000 126 122 20.85 2.473 1.044 0.004108 0.012325  0.991205  2.008795 0.011111 248.1 15.2 291.5 0.000000 0.000000  0.0   0.0 0.789818  -99
2000 127 123 21.00 2.497 1.049 0.004106 0.012318  1.003523  1.996477 0.011008 246.9 15.3 291.1 0.000000 0.000000  0.0   0.0 0.791127  -99
2000 128 124 21.35 2.554 1.061 0.004118 0.012355  1.015878  1.984122 0.011268 244.1 15.3 290.7 0.000000 0.000000  0.0   0.0 0.792214  -99
2000 129 125 21.00 2.498 1.049 0.004078 0.012235  1.028113  1.971887 0.011003 246.8 15.3 290.4 0.000000 0.000000  0.0   0.0 0.793446  -99
2000 130 126 22.50 2.731 1.098 0.004168 0.012503  1.040616  1.959384 0.012265 235.8 15.4 290.0 0.000000 0.000000  0.0   0.0 0.793684  -99
2000 131 127 24.55 3.090 1.174 0.004295 0.012885  1.053501  1.946499 0.014358 220.6 15.5 289.4 0.000000 0.000000  0.0   0.0 0.792211  -99
2000 132 128 26.90 3.555 1.272 0.004431 0.013293  1.066794  1.933206 0.014032 203.6 15.6 288.7 0.000000 0.000000  0.0   0.0 0.791472  -99
2000 133 129 25.65 3.300 1.218 0.004332 0.012995  1.079789  1.920211 0.013957 212.6 15.6 288.1 0.000000 0.000000  0.0   0.0 0.790510  -99
2000 134 130 24.70 3.118 1.180 0.004252 0.012756  1.092545  1.907455 0.014354 219.5 15.7 287.6 0.000000 0.000000  0.0   0.0 0.788913  -99
2000 135 131 27.15 3.603 1.282 0.004382 0.013146  1.105691  1.894309 0.016746 202.0 15.8 287.0 0.000000 0.000000  0.0   0.0 0.766757  -99
2000 136 132 23.70 3.426 1.245 0.004312 0.012937  1.118629  1.881371 0.015171 208.0 15.9 286.4 0.000000 0.000000  0.0   0.0 0.764524  -99
2000 137 133 23.10 3.112 1.179 0.004197 0.012590  1.131219  1.868781 0.017867 219.7 15.9 285.9 0.000000 0.000000  0.0   0.0 0.761111  -99
2000 138 134 22.20 3.112 1.179 0.004179 0.012537  1.143756  1.856244 0.016858 219.7 16.0 285.4 0.000000 0.000000  0.0   0.0 0.757274  -99
2000 139 135 23.55 3.303 1.219 0.004219 0.012657  1.156412  1.843588 0.015391 212.5 16.1 284.8 0.000000 0.000000  0.0   0.0 0.754540  -99
2000 140 136 23.30 3.303 1.219 0.004200 0.012600  1.169013  1.830987 0.012986 212.5 16.2 284.3 0.000000 0.000000  0.0   0.0 0.754155  -99
2000 141 137 26.10 3.938 1.353 0.004324 0.012972  1.181985  1.818015 0.010795 191.4 16.2 283.6 0.000000 0.000000  0.0   0.0 0.756331  -99
2000 142 138 24.00 3.335 1.226 0.004171 0.012512  1.194497  1.805503 0.016391 211.3 16.3 283.1 0.000000 0.000000  0.0   0.0 0.752453  -99
2000 143 139 23.15 2.890 1.132 0.004022 0.012065  1.206562  1.793438 0.014903 228.8 16.4 282.7 0.000000 0.000000  0.0   0.0 0.713008  -99
2000 144 140 26.45 3.794 1.323 0.004230 0.012691  1.219253  1.780747 0.012976 195.8 16.5 282.1 0.000000 0.000000  0.0   0.0 0.712723  -99
2000 145 141 27.40 4.084 1.384 0.004250 0.012751  1.232004  1.767996 0.011289 187.2 16.5 281.4 0.000000 0.000000  0.0   0.0 0.714185  -99
2000 146 142 28.95 4.276 1.424 0.004245 0.012736  1.244740  1.755260 0.010576 181.9 16.6 280.7 0.000000 0.000000  0.0   0.0 0.716344  -99
2000 147 143 27.80 3.941 1.354 0.004184 0.012553  1.257293  1.742707 0.011486 191.3 16.7 280.1 0.000000 0.000000  0.0   0.0 0.717411  -99
2000 148 144 27.00 3.916 1.348 0.004158 0.012474  1.269766  1.730234 0.011281 192.1 16.8 279.5 0.000000 0.000000  0.0   0.0 0.718603  -99
2000 149 145 27.85 4.123 1.392 0.004156 0.012469  1.282235  1.717765 0.010788 186.1 16.9 278.8 0.000000 0.000000  0.0   0.0 0.720284  -99
2000 150 146 29.50 4.689 1.511 0.004150 0.012451  1.294686  1.705314 0.007764 171.4 17.0 278.1 0.000000 0.000000  0.0   0.0 0.724971  -99
2000 151 147 23.45 3.147 1.186 0.003957 0.011871  1.306557  1.693443 0.015011 218.3 17.1 277.7 0.000000 0.000000  0.0   0.0 0.721832  -99
2000 152 148 20.20 2.488 1.047 0.003752 0.011256  1.317814  1.682186 0.012698 247.3 17.1 277.5 0.000000 0.000000  0.0   0.0 0.720390  -99
2000 153 149 22.80 3.092 1.175 0.003909 0.011726  1.329540  1.670460 0.013423 220.5 17.1 277.1 0.000000 0.000000  0.0   0.0 0.718693  -99
2000 154 150 25.25 3.538 1.269 0.003975 0.011924  1.341464  1.658536 0.012923 204.2 17.2 276.6 0.000000 0.000000  0.0   0.0 0.717694  -99
2000 155 151 28.55 4.217 1.412 0.004011 0.012034  1.353498  1.646502 0.009395 183.4 17.3 276.0 0.000000 0.000000  0.0   0.0 0.688655  -99
2000 156 152 27.30 3.917 1.349 0.003973 0.011918  1.365416  1.634584 0.012215 192.0 17.4 275.4 0.000000 0.000000  0.0   0.0 0.688357  -99
2000 157 153 26.10 3.712 1.305 0.003933 0.011799  1.377214  1.622786 0.013630 198.4 17.4 274.9 0.000000 0.000000  0.0   0.0 0.686526  -99
2000 158 154 26.00 3.504 1.262 0.003888 0.011665  1.388879  1.611121 0.013606 205.3 17.5 274.5 0.000000 0.000000  0.0   0.0 0.684586  -99
2000 159 155 25.05 3.509 1.263 0.003869 0.011606  1.400485  1.599515 0.014793 205.1 17.5 274.0 0.000000 0.000000  0.0   0.0 0.681398  -99
2000 160 156 23.45 3.150 1.187 0.003796 0.011389  1.411874  1.588126 0.014940 218.2 17.6 273.7 0.000000 0.000000  0.0   0.0 0.677847  -99
2000 161 157 22.55 3.053 1.166 0.003761 0.011283  1.423157  1.576843 0.014900 222.1 17.6 273.4 0.000000 0.000000  0.0   0.0 0.674230  -99
2000 162 158 21.75 2.796 1.112 0.003691 0.011073  1.434230  1.565770 0.014824 232.9 17.7 273.1 0.000000 0.000000  0.0   0.0 0.670479  -99
2000 163 159 22.65 2.789 1.111 0.003674 0.011021  1.445250  1.554750 0.010279 233.2 17.7 272.8 0.000000 0.000000  0.0   0.0 0.663504  -99
2000 164 160 26.20 3.496 1.260 0.003766 0.011298  1.456548  1.543452 0.012551 205.6 17.8 272.4 0.000000 0.000000  0.0   0.0 0.653248  -99
2000 165 161 26.80 3.757 1.315 0.003761 0.011283  1.467831  1.532169 0.013834 197.0 17.8 272.0 0.000000 0.000000  0.0   0.0 0.649083  -99
2000 166 162 26.45 3.597 1.281 0.003732 0.011196  1.479027  1.520973 0.013694 202.2 17.9 271.5 0.000000 0.000000  0.0   0.0 0.644983  -99
2000 167 163 26.10 3.535 1.268 0.003708 0.011123  1.490150  1.509850 0.014289 204.3 17.9 271.1 0.000000 0.000000  0.0   0.0 0.640225  -99
2000 168 164 26.95 3.790 1.322 0.003695 0.011085  1.501236  1.498764 0.013922 195.9 18.0 270.7 0.000000 0.000000  0.0   0.0 0.635807  -99
2000 169 165 27.75 3.904 1.346 0.003672 0.011015  1.512250  1.487750 0.013419 192.5 18.1 270.2 0.000000 0.000000  0.0   0.0 0.631833  -99
2000 170 166 27.90 4.038 1.374 0.003643 0.010929  1.523179  1.476821 0.012640 188.5 18.1 269.7 0.000000 0.000000  0.0   0.0 0.628561  -99
2000 171 167 27.15 3.900 1.345 0.003626 0.010877  1.534056  1.465944 0.012915 192.6 18.2 269.2 0.000000 0.000000  0.0   0.0 0.626523  -99
2000 172 168 26.95 3.726 1.308 0.003607 0.010821  1.544877  1.455123 0.014443 198.0 18.2 268.8 0.000000 0.000000  0.0   0.0 0.590173  -99
2000 173 169 26.85 3.625 1.287 0.003586 0.010758  1.555634  1.444366 0.012578 201.2 18.3 268.4 0.000000 0.000000  0.0   0.0 0.559020  -99
