 Run: data/cwarner/testloc3           
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2006 192 102  1982.3  2.24  28.3  16.5  102.8 18.1 23.7 31.2  2.31 2.18 1.00  2.31  2.18 4.376  2.31  4.00 1.59  41.5 0.36  886.8
2006 193 103  2035.2  2.30  29.0  16.6  103.8  8.0 23.8 28.8  2.83 1.59 1.00  2.83  1.59 5.279  2.83  4.06 0.69  41.9 0.16  886.8
2006 194 104  2106.2  2.38  30.0  16.7  104.8 10.7 23.5 29.6  1.76 0.69 1.00  1.76  0.69 5.043  1.76  2.29 0.93  42.5 0.21  886.8
2006 195 105  2225.6  2.51  31.6  17.0  105.8 24.4 24.1 31.3  0.00 0.93 1.00  0.00  0.93 3.805  0.00  0.72 2.16  43.4 0.49  886.8
2006 196 106  2344.1  2.64  33.2  17.2  106.8 27.2 25.5 31.4  0.00 2.16 1.00  0.00  2.16 3.530  0.00  1.67 2.44  44.4 0.55  886.8
2006 197 107  2463.5  2.78  34.9  17.5  107.8 27.6 23.7 31.9  0.05 2.44 1.00  0.05  2.44 3.515  0.05  1.94 2.45  45.3 0.56  886.8
2006 198 108  2551.6  2.88  36.2  17.6  108.8 14.1 24.1 33.0  1.87 2.45 1.00  1.87  2.45 4.716  1.87  3.77 1.25  46.0 0.28  886.8
2007  91   1   150.0  0.68   1.7   0.4    7.4 24.0 19.0 27.1  0.00 0.00 1.00  0.00  0.00 5.473  0.00  0.00 0.50  14.0 0.45  221.7
2007  92   2   150.1  0.68   1.7   0.4    8.4 22.7 18.3 27.7  0.00 0.50 1.00  0.00  0.50 5.500  0.00  0.05 0.47  14.0 0.42  221.7
2007  93   3   150.2  0.68   1.7   0.4    9.4 25.4 17.7 28.0  0.05 0.47 1.00  0.05  0.47 5.445  0.05  0.09 0.52  14.0 0.47  221.7
2007  94   4   150.4  0.68   1.7   0.4   10.4 17.0 17.7 27.8  0.05 0.52 1.00  0.05  0.52 5.620  0.05  0.10 0.35  14.0 0.32  221.7
2007  95   5   150.8  0.68   1.7   0.5   11.4 18.7 19.5 30.6  0.00 0.35 1.00  0.00  0.35 5.572  0.00  0.03 0.40  14.0 0.36  221.7
2007  96   6   151.3  0.68   1.7   0.5   12.3 21.0 16.0 28.4  0.00 0.40 1.00  0.00  0.40 5.541  0.00  0.04 0.43  14.0 0.39  221.7
2007  97   7   152.0  0.69   1.7   0.5   13.1 28.0 12.4 25.8  0.00 0.43 1.00  0.00  0.43 5.427  0.00  0.04 0.54  14.1 0.49  221.7
2007  98   8   153.0  0.69   1.7   0.6   13.8 27.2 11.3 25.9  0.00 0.54 1.00  0.00  0.54 5.447  0.00  0.05 0.52  14.1 0.47  221.7
2007  99   9   154.6  0.70   1.7   0.7   14.7 19.7 15.3 27.9  0.05 0.52 1.00  0.05  0.52 5.572  0.05  0.10 0.40  14.2 0.36  221.7
2007 100  10   156.9  0.71   1.7   0.7   15.7 16.6 20.3 30.4  1.27 0.40 1.00  1.27  0.40 5.615  1.27  1.31 0.35  14.2 0.32  221.7
2007 101  11   159.9  0.72   1.8   0.8   16.7 21.5 20.5 32.5  1.88 0.35 1.00  1.88  0.35 5.502  1.88  1.91 0.47  14.4 0.42  221.7
2007 102  12   163.3  0.74   1.8   0.9   17.7 11.8 20.8 30.3  1.03 0.47 1.00  1.03  0.47 5.717  1.03  1.07 0.25  14.5 0.23  221.7
2007 103  13   167.1  0.75   1.8   1.0   18.7 26.7 20.6 29.7  0.02 0.00 1.00  0.02  0.00 5.168  0.00  0.00 0.57  14.6 0.52  221.7
2007 104  14   171.3  0.77   1.9   1.0   19.7 21.6 23.8 29.2  0.00 0.80 1.00  0.00  0.80 5.500  0.00  0.07 0.47  14.8 0.42  221.7
2007 105  15   175.6  0.79   1.9   1.1   20.6 10.0 16.2 30.5  0.02 0.47 1.00  0.02  0.47 5.762  0.02  0.06 0.21  14.9 0.19  221.7
2007 106  16   179.3  0.81   2.0   1.2   21.4 29.6 11.8 23.6  0.02 0.00 1.00  0.02  0.00 5.224  0.00  0.00 0.56  15.0 0.51  221.7
2007 107  17   183.3  0.83   2.0   1.3   22.1 29.4 12.0 30.3  0.00 0.74 1.00  0.00  0.74 5.379  0.00  0.07 0.59  15.2 0.53  221.7
2007 108  18   188.0  0.85   2.1   1.4   22.9 28.6 13.9 30.1  0.00 0.59 1.00  0.00  0.59 5.387  0.00  0.05 0.58  15.4 0.53  221.7
2007 109  19   193.9  0.87   2.1   1.5   23.9 23.0 17.1 27.8  0.02 0.58 1.00  0.02  0.58 5.499  0.02  0.07 0.47  15.6 0.43  221.7
2007 110  20   200.2  0.90   2.2   1.6   24.8 22.7 16.6 28.0  0.05 0.47 1.00  0.05  0.47 5.506  0.05  0.09 0.46  15.7 0.42  221.7
2007 111  21   207.4  0.94   2.3   1.6   25.8 12.9 18.3 24.9  0.11 0.46 1.00  0.11  0.46 5.709  0.11  0.15 0.26  15.9 0.23  221.7
2007 112  22   215.1  0.97   2.4   1.7   26.8 26.5 19.9 25.4  0.07 0.00 1.00  0.07  0.00 5.236  0.00  0.01 0.54  16.1 0.49  221.7
2007 113  23   223.4  1.01   2.5   1.8   27.8 24.6 18.6 25.8  0.05 0.73 1.00  0.05  0.73 5.468  0.05  0.12 0.50  16.3 0.45  221.7
2007 114  24   232.3  1.05   2.6   1.9   28.8 21.6 20.3 27.8  0.05 0.50 1.00  0.05  0.50 5.517  0.05  0.10 0.45  16.5 0.41  221.7
2007 115  25   241.7  1.09   2.7   2.0   29.8 24.6 21.6 27.8  0.00 0.45 1.00  0.00  0.45 5.448  0.00  0.04 0.52  16.7 0.47  221.7
2007 116  26   251.8  1.14   2.8   2.1   30.8 21.9 23.7 28.9  0.00 0.52 1.00  0.00  0.52 5.495  0.00  0.05 0.47  17.0 0.43  221.7
2007 117  27   262.4  1.18   2.9   2.2   31.8 24.4 21.6 30.1  0.00 0.47 1.00  0.00  0.47 5.444  0.00  0.04 0.52  17.2 0.48  221.7
2007 118  28   273.7  1.23   3.1   2.3   32.8 20.9 20.8 32.7  0.00 0.52 1.00  0.00  0.52 5.515  0.00  0.05 0.45  17.5 0.41  221.7
2007 119  29   285.6  1.29   3.2   2.4   33.8 21.3 18.6 30.4  0.00 0.45 1.00  0.00  0.45 5.520  0.00  0.04 0.45  17.8 0.41  221.7
2007 120  30   298.2  1.35   3.4   2.5   34.8 26.7 20.0 29.4  0.07 0.45 1.00  0.07  0.45 5.404  0.07  0.11 0.56  18.1 0.51  221.7
2007 121  31   311.3  1.40   3.5   2.6   35.8 27.3 17.7 28.5  0.00 0.56 1.00  0.00  0.56 5.405  0.00  0.05 0.56  18.4 0.51  221.7
2007 122  32   325.1  1.47   3.7   2.7   36.8 14.5 19.0 30.8  0.02 0.56 1.00  0.02  0.56 5.662  0.02  0.07 0.31  18.8 0.28  221.7
2007 123  33   339.6  1.53   3.9   2.8   37.8 16.5 20.2 30.8  0.00 0.31 1.00  0.00  0.31 5.617  0.00  0.03 0.35  19.1 0.32  221.7
2007 124  34   354.8  1.60   4.0   2.9   38.8 26.3 20.9 32.2  0.05 0.35 1.00  0.05  0.35 5.398  0.05  0.08 0.57  19.5 0.52  221.7
2007 125  35   370.7  1.67   4.2   3.0   39.8 19.7 22.3 29.8  0.02 0.57 1.00  0.02  0.57 5.545  0.02  0.07 0.42  19.9 0.38  221.7
2007 126  36   387.2  1.75   4.5   3.1   40.8 24.4 20.2 32.0  0.95 0.42 1.00  0.95  0.42 5.443  0.95  0.99 0.53  20.3 0.48  221.7
2007 127  37   404.4  1.82   4.7   3.2   41.8 21.6 18.4 26.5  1.15 0.53 1.00  1.15  0.53 5.528  1.15  1.20 0.44  20.7 0.40  221.7
2007 128  38   420.0  1.89   4.9   3.4   42.7 28.9 15.0 30.3  0.00 0.44 1.00  0.00  0.44 5.377  0.00  0.04 0.59  21.1 0.54  221.7
2007 129  39   437.9  1.98   5.1   3.5   43.7 23.4 17.3 31.3  0.00 0.59 1.00  0.00  0.59 5.478  0.00  0.06 0.49  21.5 0.44  221.7
2007 130  40   456.4  2.06   5.3   3.6   44.6 25.8 17.3 32.2  0.00 0.49 1.00  0.00  0.49 5.424  0.00  0.05 0.54  22.0 0.49  221.7
2007 131  41   476.1  2.15   5.6   3.7   45.6 21.2 20.5 32.3  0.00 0.54 1.00  0.00  0.54 5.511  0.00  0.05 0.46  22.5 0.42  221.7
2007 132  42   496.5  2.24   5.9   3.9   46.6 21.4 20.6 33.6  0.00 0.46 1.00  0.00  0.46 5.502  0.00  0.04 0.47  23.0 0.42  221.7
2007 133  43   516.5  2.33   6.2   4.0   47.6 23.0 21.5 34.2  0.65 0.47 1.00  0.65  0.47 5.462  0.65  0.69 0.51  23.5 0.46  221.7
2007 134  44   538.1  2.43   6.4   4.1   48.6 15.3 21.7 29.2  0.02 0.51 1.00  0.02  0.51 5.643  0.02  0.07 0.33  24.0 0.30  221.7
2007 135  45   560.3  2.53   6.8   4.1   49.6 16.1 22.5 27.9  2.04 0.33 1.00  2.04  0.33 5.627  2.04  2.07 0.34  24.5 0.31  221.7
2007 136  46   583.1  2.63   7.1   4.2   50.6 16.9 21.3 28.2  3.98 0.34 1.00  3.98  0.34 5.612  3.98  4.01 0.36  25.1 0.32  221.7
2007 137  47   606.6  2.74   7.4   4.3   51.6 26.0 20.9 31.1  0.07 0.36 1.00  0.07  0.36 5.410  0.07  0.10 0.56  25.7 0.51  221.7
2007 138  48   630.6  2.84   7.8   4.5   52.6 20.2 21.2 32.1  1.03 0.56 1.00  1.03  0.56 5.531  1.03  1.08 0.44  26.3 0.40  221.7
2007 139  49   655.2  2.96   8.1   4.6   53.6 20.8 19.9 29.9  0.09 0.44 1.00  0.09  0.44 5.529  0.09  0.13 0.44  26.9 0.40  221.7
2007 140  50   680.4  3.07   8.5   4.7   54.6 20.9 23.8 28.3  0.07 0.44 1.00  0.07  0.44 5.520  0.07  0.11 0.45  27.5 0.41  221.7
2007 141  51   583.8  2.63   6.6   4.8   55.6 21.2 23.4 28.1  0.00 0.45 1.00  0.00  0.45 5.515  0.00  0.04 0.45  23.5 0.41  221.7
2007 142  52   583.8  2.63   6.9   4.9   56.6 17.3 23.8 27.8  0.02 0.45 1.00  0.02  0.45 5.598  0.02  0.06 0.37  23.5 0.34  221.7
2007 143  53   584.0  2.63   7.3   5.0   57.6 25.1 23.3 27.9  0.02 0.37 1.00  0.02  0.37 5.432  0.02  0.05 0.54  23.5 0.49  221.7
2007 144  54   584.4  2.64   7.7   5.1   58.6 21.2 22.4 27.6  0.44 0.54 1.00  0.44  0.54 5.520  0.44  0.49 0.45  23.5 0.41  221.7
2007 145  55   585.4  2.64   8.1   5.2   59.6 23.7 22.7 27.5  0.11 0.45 1.00  0.11  0.45 5.466  0.11  0.15 0.50  23.5 0.46  221.7
2007 146  56   587.2  2.65   8.5   5.3   60.6 18.5 23.0 27.0  0.00 0.50 1.00  0.00  0.50 5.577  0.00  0.05 0.39  23.6 0.35  221.7
2007 147  57   590.2  2.66   8.9   5.4   61.6 18.9 23.4 27.8  0.09 0.39 1.00  0.09  0.39 5.565  0.09  0.13 0.40  23.6 0.37  221.7
2007 148  58   594.8  2.68   9.3   5.5   62.6 23.2 23.4 28.6  0.05 0.40 1.00  0.05  0.40 5.470  0.05  0.09 0.50  23.8 0.45  221.7
2007 149  59   601.6  2.71   9.7   5.5   63.6 19.1 22.8 28.1  0.00 0.50 1.00  0.00  0.50 5.562  0.00  0.05 0.41  23.9 0.37  221.7
2007 150  60   611.2  2.76  10.2   5.6   64.6 19.3 23.9 27.9  0.00 0.41 1.00  0.00  0.41 5.555  0.00  0.04 0.41  24.2 0.38  221.7
2007 151  61   620.1  2.80  10.5   5.7   65.6 12.3 23.8 27.1  0.05 0.41 1.00  0.05  0.41 5.707  0.05  0.09 0.26  24.4 0.24  221.7
2007 152  62   625.0  2.82  10.6   5.7   66.6  5.1 21.9 25.9  5.92 0.00 1.00  5.92  0.00 5.862  5.66  5.68 0.11  24.5 0.10  221.7
2007 153  63   644.3  2.91  11.0   5.7   67.6 15.8 24.0 30.4  1.82 0.00 1.00  1.82  0.00 5.624  1.71  1.72 0.34  25.0 0.31  221.7
2007 154  64   672.6  3.03  11.4   5.8   68.6 28.7 22.3 33.6  0.00 0.34 1.00  0.00  0.34 5.336  0.00  0.03 0.63  25.7 0.57  221.7
2007 155  65   701.2  3.16  11.8   5.9   69.5 27.2 20.7 34.5  0.00 0.63 1.00  0.00  0.63 5.372  0.00  0.06 0.60  26.4 0.54  221.7
2007 156  66   727.8  3.28  12.2   6.0   70.4 21.8 22.8 35.1  0.02 0.60 1.00  0.02  0.60 5.482  0.02  0.08 0.49  27.0 0.44  221.7
2007 157  67   734.5  3.31  12.3   6.0   71.4  4.0 22.4 28.8  3.43 0.49 1.00  3.43  0.49 5.883  3.43  3.48 0.09  27.2 0.08  221.7
2007 158  68   759.4  3.43  12.7   6.1   72.4 15.0 23.4 30.1  0.14 0.00 1.00  0.14  0.00 5.643  0.05  0.06 0.33  27.8 0.29  221.7
2007 159  69   776.8  3.50  13.0   6.1   73.4 10.5 22.4 30.4  0.73 0.33 1.00  0.73  0.33 5.742  0.73  0.76 0.23  28.2 0.21  221.7
2007 160  70   808.8  3.65  13.5   6.2   74.4 26.0 22.2 29.8  0.09 0.00 1.00  0.09  0.00 5.274  0.00  0.01 0.56  29.0 0.51  221.7
2007 161  71   840.8  3.79  14.0   6.3   75.4 29.7 21.4 31.8  0.02 0.69 1.00  0.02  0.69 5.326  0.02  0.08 0.64  29.8 0.58  221.7
2007 162  72   873.0  3.94  14.5   6.4   76.4 29.3 22.4 33.3  0.00 0.64 1.00  0.00  0.64 5.324  0.00  0.06 0.64  30.6 0.58  221.7
2007 163  73   903.2  4.07  15.0   6.4   77.4 18.7 20.8 33.9  9.48 0.64 1.00  9.48  0.64 5.560  9.48  9.54 0.41  31.3 0.37  221.7
2007 164  74   935.5  1.05  15.4   6.9   78.4 22.0 20.3 31.0  1.55 0.41 1.00  1.55  0.41 4.090  1.55  1.87 1.88  32.1 0.43  886.8
2007 165  75   967.8  1.09  15.7   7.3   79.4 20.0 20.4 31.0  0.16 1.88 1.00  0.16  1.88 4.231  0.16  1.61 1.74  32.9 0.39  886.8
2007 166  76  1000.1  1.13  16.1   7.5   80.4 12.4 22.4 29.7  4.06 1.74 1.00  4.06  1.74 4.900  4.06  5.40 1.07  33.7 0.24  886.8
2007 167  77  1032.3  1.16  16.5   7.9   81.4 19.9 22.9 31.5  0.44 1.07 1.00  0.44  1.07 4.207  0.44  1.27 1.76  33.9 0.40  886.8
2007 168  78  1064.6  1.20  16.9   8.2   82.4 12.4 23.4 31.8  1.89 1.76 1.00  1.89  1.76 4.878  1.89  3.25 1.09  34.2 0.25  886.8
2007 169  79  1096.7  1.24  17.3   8.4   83.4 10.4 21.9 31.0  4.74 1.09 1.00  4.74  1.09 5.069  4.74  5.58 0.90  34.5 0.20  886.8
2007 170  80  1124.4  1.27  17.6   8.8   84.2 26.6 22.0 30.7  0.02 0.90 1.00  0.02  0.90 3.609  0.02  0.72 2.36  34.7 0.53  886.8
2007 171  81  1147.3  1.29  17.9   9.3   84.9 27.0 22.1 31.8  0.00 2.36 1.00  0.00  2.36 3.555  0.00  1.82 2.41  34.9 0.55  886.8
2007 172  82  1173.3  1.32  18.2   9.7   85.8 22.6 24.3 32.6  0.00 2.41 1.00  0.00  2.41 3.931  0.00  1.87 2.04  35.1 0.46  886.8
2007 173  83  1183.0  1.33  18.3  10.1   86.1 27.3 23.9 35.1  0.00 2.04 1.00  0.00  2.04 3.456  0.00  1.58 2.51  35.1 0.57  886.8
2007 174  84  1194.6  1.35  18.4  10.5   86.4 26.7 23.2 34.9  0.00 2.51 1.00  0.00  2.51 3.527  0.00  1.94 2.44  35.2 0.55  886.8
2007 175  85  1215.8  1.37  18.7  11.0   87.1 21.9 23.7 34.1  0.00 2.44 1.00  0.00  2.44 3.988  0.00  1.89 1.98  35.4 0.45  886.8
2007 176  86  1244.8  1.40  19.0  11.4   88.0 21.0 23.7 32.4  0.14 1.98 1.00  0.14  1.98 4.091  0.14  1.67 1.88  35.6 0.43  886.8
2007 177  87  1271.3  1.43  19.4  11.9   88.9 26.9 23.2 31.2  0.07 1.88 1.00  0.07  1.88 3.562  0.07  1.52 2.41  35.9 0.55  886.8
2007 178  88  1302.7  1.47  19.8  12.4   89.9 20.7 24.9 30.6  0.02 2.41 1.00  0.02  2.41 4.127  0.02  1.88 1.84  36.1 0.42  886.8
2007 179  89  1333.9  1.50  20.1  12.8   90.9 14.7 23.1 29.2  0.87 1.84 1.00  0.87  1.84 4.698  0.87  2.29 1.27  36.4 0.29  886.8
2007 180  90  1364.9  1.54  20.5  13.3   91.9 20.0 23.2 30.6  3.78 1.27 1.00  3.78  1.27 4.211  3.78  4.76 1.76  36.6 0.40  886.8
2007 181  91  1389.6  1.57  20.8  13.8   92.7 19.5 23.4 33.9  8.53 1.76 1.00  8.53  1.76 4.219  8.53  9.89 1.75  36.8 0.40  886.8
2007 182  92  1417.6  1.60  21.2  14.2   93.6 15.1 23.1 33.9  2.29 1.75 1.00  2.29  1.75 4.623  2.29  3.64 1.35  37.0 0.30  886.8
2007 183  93  1441.4  1.63  21.5  14.7   94.4 20.6 22.8 33.9  1.69 1.35 1.00  1.69  1.35 4.125  1.69  2.73 1.84  37.2 0.42  886.8
2007 184  94  1463.8  1.65  21.7  15.2   95.1 23.0 22.5 33.7  2.55 1.84 1.00  2.55  1.84 3.910  2.55  3.98 2.06  37.4 0.47  886.8
2007 185  95  1493.8  1.68  22.1  15.7   96.1 16.8 22.8 32.4  1.15 2.06 1.00  1.15  2.06 4.486  1.15  2.74 1.48  37.6 0.34  886.8
2007 186  96  1523.6  1.72  22.5  16.0   97.1 11.0 23.9 31.8  1.90 1.48 1.00  1.90  1.48 5.000  1.90  3.05 0.97  37.9 0.22  886.8
2007 187  97  1553.1  1.75  22.9  16.3   98.1 13.4 23.8 32.9  0.32 0.97 1.00  0.32  0.97 4.779  0.32  1.07 1.19  38.1 0.27  886.8
2007 188  98  1582.3  1.78  23.2  16.6   99.1 12.9 24.1 31.7  2.80 1.19 1.00  2.80  1.19 4.830  2.80  3.72 1.14  38.3 0.26  886.8
2007 189  99  1683.2  1.90  24.5  16.8  100.1 17.5 23.8 33.0  0.44 1.14 1.00  0.44  1.14 4.409  0.44  1.32 1.56  39.2 0.35  886.8
2007 190 100  1775.6  2.00  25.7  17.1  100.9 26.9 23.7 32.9  0.05 1.56 1.00  0.05  1.56 3.547  0.05  1.26 2.42  39.9 0.55  886.8
2007 191 101  1858.1  2.10  26.8  17.3  101.6 29.6 25.8 33.1  0.00 2.42 1.00  0.00  2.42 3.262  0.00  1.87 2.71  40.6 0.61  886.8
2007 192 102  1970.7  2.22  28.3  17.5  102.5 20.1 24.7 33.2  0.73 2.71 1.00  0.73  2.71 4.163  0.73  2.82 1.80  41.5 0.41  886.8
2007 193 103  2072.2  2.34  29.7  17.8  103.3 23.1 23.1 33.6  2.27 1.80 1.00  2.27  1.80 3.904  2.27  3.67 2.06  42.3 0.47  886.8
2007 194 104  2187.1  2.47  31.3  18.1  104.3 20.5 23.5 33.2  0.48 2.06 1.00  0.48  2.06 4.142  0.48  2.08 1.83  43.2 0.41  886.8
2007 195 105  2294.6  2.59  32.8  18.4  105.2 25.3 24.4 33.1  0.00 1.83 1.00  0.00  1.83 3.696  0.00  1.41 2.27  44.0 0.52  886.8
2007 196 106  2404.0  2.71  34.3  18.7  106.1 19.1 23.2 33.9  0.90 2.27 1.00  0.90  2.27 4.266  0.90  2.66 1.70  44.9 0.39  886.8
2007 197 107  2523.4  2.85  36.0  19.0  107.1 23.2 23.3 32.6  1.86 1.70 1.00  1.86  1.70 3.911  1.86  3.18 2.06  45.9 0.47  886.8
2008  91   1   150.0  0.68   1.7   0.4    7.4 18.4 20.3 27.1  0.69 0.00 1.00  0.69  0.00 5.586  0.69  0.69 0.38  14.0 0.35  221.7
2008  92   2   150.1  0.68   1.7   0.4    8.4 21.0 22.2 28.2  0.09 0.38 1.00  0.09  0.38 5.521  0.09  0.13 0.45  14.0 0.41  221.7
2008  93   3   150.2  0.68   1.7   0.4    9.4 23.3 21.0 28.5  0.00 0.45 1.00  0.00  0.45 5.475  0.00  0.04 0.49  14.0 0.45  221.7
2008  94   4   150.4  0.68   1.7   0.4   10.4 23.2 23.8 28.6  0.00 0.49 1.00  0.00  0.49 5.467  0.00  0.05 0.50  14.0 0.45  221.7
2008  95   5   150.8  0.68   1.7   0.5   11.4 20.1 23.7 28.4  0.00 0.50 1.00  0.00  0.50 5.536  0.00  0.05 0.43  14.0 0.39  221.7
2008  96   6   151.4  0.68   1.7   0.5   12.4 23.3 23.8 29.6  0.00 0.43 1.00  0.00  0.43 5.462  0.00  0.04 0.51  14.0 0.46  221.7
2008  97   7   152.3  0.69   1.7   0.5   13.4 20.1 19.0 29.6  2.82 0.51 1.00  2.82  0.51 5.546  2.82  2.87 0.42  14.1 0.38  221.7
2008  98   8   153.6  0.69   1.7   0.6   14.4 20.9 19.0 30.7  1.88 0.42 1.00  1.88  0.42 5.526  1.88  1.92 0.44  14.1 0.40  221.7
2008  99   9   155.5  0.70   1.7   0.6   15.4 10.3 21.2 27.8  2.20 0.44 1.00  2.20  0.44 5.752  2.20  2.24 0.22  14.2 0.20  221.7
2008 100  10   158.0  0.71   1.7   0.7   16.4 21.4 20.5 27.5  0.02 0.00 1.00  0.02  0.00 5.325  0.00  0.00 0.45  14.3 0.41  221.7
2008 101  11   161.2  0.73   1.8   0.8   17.4 24.5 18.0 27.4  0.00 0.64 1.00  0.00  0.64 5.465  0.00  0.06 0.50  14.4 0.46  221.7
2008 102  12   164.9  0.74   1.8   0.9   18.4 19.8 18.2 28.3  0.00 0.50 1.00  0.00  0.50 5.559  0.00  0.05 0.41  14.5 0.37  221.7
2008 103  13   169.0  0.76   1.9   0.9   19.4 18.2 20.3 30.2  0.00 0.41 1.00  0.00  0.41 5.581  0.00  0.04 0.39  14.7 0.35  221.7
2008 104  14   173.5  0.78   1.9   1.0   20.4 21.7 19.9 33.0  0.09 0.39 1.00  0.09  0.39 5.499  0.09  0.13 0.47  14.8 0.43  221.7
2008 105  15   178.2  0.80   2.0   1.1   21.4 27.4 17.0 27.6  0.00 0.47 1.00  0.00  0.47 5.409  0.00  0.04 0.56  15.0 0.51  221.7
2008 106  16   182.5  0.82   2.0   1.2   22.2 28.8 13.2 20.3  0.00 0.56 1.00  0.00  0.56 5.436  0.00  0.05 0.53  15.2 0.48  221.7
2008 107  17   186.9  0.84   2.1   1.3   23.0 21.2 12.4 24.3  0.02 0.53 1.00  0.02  0.53 5.566  0.02  0.07 0.40  15.3 0.36  221.7
2008 108  18   191.9  0.87   2.1   1.4   23.8 23.1 13.5 25.4  0.00 0.40 1.00  0.00  0.40 5.520  0.00  0.04 0.45  15.5 0.41  221.7
2008 109  19   198.5  0.90   2.2   1.5   24.8 26.1 18.2 26.2  0.00 0.45 1.00  0.00  0.45 5.437  0.00  0.04 0.53  15.7 0.48  221.7
2008 110  20   204.9  0.92   2.3   1.6   25.7 24.2 15.5 27.6  0.00 0.53 1.00  0.00  0.53 5.481  0.00  0.05 0.49  15.9 0.44  221.7
2008 111  21   212.1  0.96   2.3   1.7   26.6 23.0 16.8 30.1  1.36 0.49 1.00  1.36  0.49 5.491  1.36  1.41 0.48  16.1 0.43  221.7
2008 112  22   220.2  0.99   2.4   1.8   27.6 24.8 19.1 30.0  0.00 0.48 1.00  0.00  0.48 5.445  0.00  0.04 0.52  16.3 0.47  221.7
2008 113  23   229.0  1.03   2.5   1.9   28.6 23.4 18.1 29.8  0.00 0.52 1.00  0.00  0.52 5.479  0.00  0.05 0.49  16.5 0.44  221.7
2008 114  24   238.3  1.07   2.6   2.0   29.6 26.6 18.0 28.9  0.00 0.49 1.00  0.00  0.49 5.416  0.00  0.05 0.55  16.7 0.50  221.7
2008 115  25   248.2  1.12   2.8   2.1   30.6 22.2 19.1 27.2  0.00 0.55 1.00  0.00  0.55 5.510  0.00  0.05 0.46  16.9 0.42  221.7
2008 116  26   258.7  1.17   2.9   2.2   31.6 25.4 21.1 27.5  0.00 0.46 1.00  0.00  0.46 5.435  0.00  0.04 0.53  17.2 0.48  221.7
2008 117  27   269.8  1.22   3.0   2.3   32.6 22.6 17.9 27.6  0.00 0.53 1.00  0.00  0.53 5.505  0.00  0.05 0.46  17.5 0.42  221.7
2008 118  28   281.6  1.27   3.2   2.4   33.6 21.7 19.0 27.7  0.00 0.46 1.00  0.00  0.46 5.520  0.00  0.04 0.45  17.8 0.41  221.7
2008 119  29   294.0  1.33   3.3   2.5   34.6 23.1 21.9 30.1  0.00 0.45 1.00  0.00  0.45 5.472  0.00  0.04 0.50  18.1 0.45  221.7
2008 120  30   307.1  1.38   3.5   2.6   35.6 15.7 21.6 29.4  0.00 0.50 1.00  0.00  0.50 5.634  0.00  0.05 0.33  18.4 0.30  221.7
2008 121  31   320.8  1.45   3.6   2.7   36.6 25.6 21.1 27.2  0.00 0.33 1.00  0.00  0.33 5.432  0.00  0.03 0.54  18.7 0.49  221.7
2008 122  32   335.2  1.51   3.8   2.8   37.6 26.4 20.2 26.1  0.02 0.54 1.00  0.02  0.54 5.424  0.02  0.07 0.54  19.1 0.49  221.7
2008 123  33   350.2  1.58   4.0   2.9   38.6 23.4 21.4 27.0  0.00 0.54 1.00  0.00  0.54 5.478  0.00  0.05 0.49  19.4 0.44  221.7
2008 124  34   365.9  1.65   4.2   3.0   39.6 27.3 22.3 28.8  0.00 0.49 1.00  0.00  0.49 5.385  0.00  0.05 0.58  19.8 0.53  221.7
2008 125  35   382.3  1.72   4.4   3.1   40.6 23.2 20.5 30.0  0.00 0.58 1.00  0.00  0.58 5.475  0.00  0.05 0.49  20.2 0.45  221.7
2008 126  36   399.3  1.80   4.6   3.3   41.6 21.8 19.3 32.7  0.00 0.49 1.00  0.00  0.49 5.500  0.00  0.05 0.47  20.7 0.42  221.7
2008 127  37   417.0  1.88   4.8   3.4   42.6 29.1 18.6 33.3  0.00 0.47 1.00  0.00  0.47 5.343  0.00  0.04 0.63  21.1 0.57  221.7
2008 128  38   435.1  1.96   5.1   3.5   43.6 29.6 17.6 30.9  0.00 0.63 1.00  0.00  0.63 5.347  0.00  0.06 0.62  21.5 0.56  221.7
2008 129  39   454.1  2.05   5.3   3.6   44.6 19.1 23.9 30.1  0.00 0.62 1.00  0.00  0.62 5.553  0.00  0.06 0.42  22.0 0.38  221.7
2008 130  40   473.8  2.14   5.6   3.7   45.6 22.7 23.6 33.6  0.00 0.42 1.00  0.00  0.42 5.464  0.00  0.04 0.50  22.5 0.46  221.7
2008 131  41   488.5  2.20   5.8   3.8   46.3 26.4 22.7 35.9  0.00 0.50 1.00  0.00  0.50 5.377  0.00  0.05 0.59  22.8 0.54  221.7
2008 132  42   504.2  2.27   6.0   3.9   47.1 24.5 22.6 35.7  0.00 0.59 1.00  0.00  0.59 5.420  0.00  0.06 0.55  23.2 0.50  221.7
2008 133  43   522.6  2.36   6.2   4.1   47.9 22.8 22.7 34.9  0.00 0.55 1.00  0.00  0.55 5.461  0.00  0.05 0.51  23.7 0.46  221.7
2008 134  44   541.9  2.44   6.5   4.2   48.8 28.8 15.3 30.7  0.00 0.51 1.00  0.00  0.51 5.376  0.00  0.05 0.59  24.1 0.54  221.7
2008 135  45   564.3  2.55   6.8   4.3   49.8 26.6 21.7 27.2  0.00 0.59 1.00  0.00  0.59 5.410  0.00  0.06 0.56  24.7 0.51  221.7
